月份,月末收盘价,月均收盘价,月内最高价,月内最低价,月内交易日数,月度实现波动率,月内最大单日绝对收益,油价月度对数收益,油价月度收益率,GPR_全球综合,GPRT_威胁,GPRA_行动,GPRC_SAU_沙特,GPRC_RUS_俄罗斯,GPRC_USA_美国,GPRC_CHN_中国,数据下载日期,来源URL,GPR_历史标准分,GPR_历史分位数,GPR_全球综合_滞后1月,GPR_全球综合_滞后2月,GPRT_威胁_滞后1月,GPRT_威胁_滞后2月,GPRA_行动_滞后1月,GPRA_行动_滞后2月,GPRC_SAU_沙特_滞后1月,GPRC_SAU_沙特_滞后2月,GPR_历史标准分_滞后1月,GPR_历史标准分_滞后2月,是否冲突窗口月
2019-12-01,66.03,64.56,67.51,60.31,21,0.038147438203786174,0.0305755395683453,0.08367137429699617,0.08727152972171925,74.27989196777344,80.11077117919922,63.33135223388672,0.296087771654129,0.5824677348136902,1.7231336832046509,0.6018832921981812,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.6020500745975397,0.1673387096774193,73.07838439941406,97.83673095703124,84.5873031616211,121.31104278564452,53.03253173828125,69.96658325195312,0.1144366189837455,0.4204153716564178,-0.6273401886146075,-0.1062103815246739,False
2020-01-01,56.66,63.3309090909091,71.13,55.95,22,0.07872518300641894,0.0399941614362867,-0.1530406898041096,-0.14190519460851136,138.4209442138672,190.8443603515625,81.65093994140625,0.8030002117156982,1.1780277490615845,3.622325181961059,1.2574454545974731,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,0.7480325775603587,0.8729838709677419,74.27989196777344,73.07838439941406,80.11077117919922,84.5873031616211,63.33135223388672,53.03253173828125,0.296087771654129,0.1144366189837455,-0.6020500745975397,-0.6273401886146075,False
2020-02-01,50.09,55.241499999999995,59.55,48.96,20,0.10042604470497216,0.0434168725732437,-0.12324710703284493,-0.1159548182139074,75.95555877685547,87.1624526977539,56.68605041503906,0.1783325970172882,0.6598305702209473,1.5158270597457886,0.8738296627998352,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5667795479922296,0.1875,138.4209442138672,74.27989196777344,190.8443603515625,80.11077117919922,81.65093994140625,63.33135223388672,0.8030002117156982,0.296087771654129,0.7480325775603587,-0.6020500745975397,False
2020-03-01,25.92,35.56409090909091,53.76,25.3,22,0.3403344188084895,0.2301098901098901,-0.6588065158854515,-0.4825314434018766,81.54003143310547,97.09007263183594,62.90298843383789,0.0812382400035858,0.4275696873664856,1.7102787494659424,0.6712844371795654,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.4492339295367353,0.2782258064516129,75.95555877685547,138.4209442138672,87.1624526977539,190.8443603515625,56.68605041503906,81.65093994140625,0.1783325970172882,0.8030002117156982,-0.5667795479922296,0.7480325775603587,False
2020-04-01,26.66,28.579047619047618,36.31,19.99,21,0.39433115641815986,0.2022207267833108,0.02814944326648852,0.028549382716049232,69.33940124511719,81.76082611083984,47.59123229980469,0.1346269845962524,0.352815568447113,1.531962275505066,0.6035003066062927,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.7060407417947941,0.125,81.54003143310547,75.95555877685547,97.09007263183594,87.1624526977539,62.90298843383789,56.68605041503906,0.0812382400035858,0.1783325970172882,-0.4492339295367353,-0.5667795479922296,False
2020-05-01,37.61,33.33,38.01,25.5,21,0.24424349683334795,0.1701694915254239,0.34410565773168245,0.41072768192048015,68.50721740722656,83.35546112060547,42.29555892944336,0.0811103135347366,0.2928983271121979,1.7078226804733276,0.7615357041358948,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.7235570893381997,0.1149193548387096,69.33940124511719,81.54003143310547,81.76082611083984,97.09007263183594,47.59123229980469,62.90298843383789,0.1346269845962524,0.0812382400035858,-0.7060407417947941,-0.4492339295367353,False
2020-06-01,41.63,40.766818181818174,43.95,37.23,22,0.12576169414970514,0.0660058027079303,0.10155108872463907,0.10688646636532839,71.22785949707031,85.86660766601562,49.760887145996094,0.0599852353334426,0.489110380411148,1.651901125907898,0.7705795764923096,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.6662912422776325,0.1391129032258064,68.50721740722656,69.33940124511719,83.35546112060547,81.76082611083984,42.29555892944336,47.59123229980469,0.0811103135347366,0.1346269845962524,-0.7235570893381997,-0.7060407417947941,False
2020-07-01,43.71,43.36086956521739,45.06,41.05,23,0.061255518766662784,0.0235185612174313,0.04875584766833897,0.04996396829209693,66.47328186035156,88.73797607421875,36.25208282470703,0.0945137068629264,0.4005580842494964,1.5392231941223145,0.9271344542503356,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.7663686897295927,0.1028225806451613,71.22785949707031,68.50721740722656,85.86660766601562,83.35546112060547,49.760887145996094,42.29555892944336,0.0599852353334426,0.0811103135347366,-0.6662912422776325,-0.7235570893381997,False
2020-08-01,45.57,45.35095238095238,46.53,42.93,21,0.05202905146719339,0.0218665464382326,0.04167269640056808,0.042553191489361764,65.46604919433594,90.00911712646484,28.454627990722656,0.12912417948246,0.5120441913604736,1.455986499786377,0.6634311676025391,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.7875695790423691,0.094758064516129,66.47328186035156,71.22785949707031,88.73797607421875,85.86660766601562,36.25208282470703,49.760887145996094,0.0945137068629264,0.0599852353334426,-0.7663686897295927,-0.6662912422776325,False
2020-09-01,42.12,42.217727272727274,46.2,39.36,22,0.1057811217713093,0.0537583254043767,-0.07872691801001655,-0.07570770243581315,80.37738037109375,101.25764465332033,49.51808166503906,0.1030650660395622,0.9320666790008544,1.6983330249786377,0.8603692650794983,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.4737061664952516,0.2540322580645161,65.46604919433594,66.47328186035156,90.00911712646484,88.73797607421875,28.454627990722656,36.25208282470703,0.12912417948246,0.0945137068629264,-0.7875695790423691,-0.7663686897295927,False
2020-10-01,37.86,41.60954545454545,43.81,37.27,22,0.12017523063978792,0.0676092544987148,-0.1066275414845979,-0.10113960113960108,76.08316802978516,97.65258026123048,42.68144226074219,0.1138904094696044,0.8520690202713013,1.6619564294815063,0.64959716796875,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5640935453059284,0.1915322580645161,80.37738037109375,65.46604919433594,101.25764465332033,90.00911712646484,49.51808166503906,28.454627990722656,0.1030650660395622,0.12912417948246,-0.4737061664952516,-0.7875695790423691,False
2020-11-01,47.76,44.0852380952381,48.99,35.81,21,0.0969560906500019,0.0483103284150403,0.23229332330316976,0.26148969889064966,70.06746673583984,79.03644561767578,62.31394577026367,0.137658879160881,0.4542742967605591,1.3123480081558228,0.4175652861595154,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.6907159450501422,0.1310483870967742,76.08316802978516,80.37738037109375,97.65258026123048,101.25764465332033,42.68144226074219,49.51808166503906,0.1138904094696044,0.1030650660395622,-0.5640935453059284,-0.4737061664952516,False
2020-12-01,51.72,50.21272727272728,52.41,46.82,22,0.060559341716747886,0.0296039199673336,0.07965608481931016,0.08291457286432169,64.06729125976562,86.81527709960938,31.744428634643555,0.2219074666500091,0.5760151147842407,1.4353163242340088,0.5949008464813232,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.8170115472655612,0.0826612903225806,70.06746673583984,76.08316802978516,79.03644561767578,97.65258026123048,62.31394577026367,42.68144226074219,0.137658879160881,0.1138904094696044,-0.6907159450501422,-0.5640935453059284,False
2021-01-01,54.91,55.16350000000001,57.41,50.58,20,0.08598071104991795,0.0572330767712649,0.05985092738712454,0.06167826759474093,77.418701171875,98.47562408447266,48.2874870300293,0.1990357786417007,0.5926843285560608,1.901897430419922,0.7740280628204346,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5359823737024529,0.2096774193548387,64.06729125976562,70.06746673583984,86.81527709960938,79.03644561767578,31.744428634643555,62.31394577026367,0.2219074666500091,0.137658879160881,-0.8170115472655612,-0.6907159450501422,False
2021-02-01,64.63,61.89200000000001,66.8,54.6,20,0.08026117748958247,0.0467440361057382,0.1629832179840228,0.17701693680568198,73.95680236816406,94.48355865478516,46.326778411865234,0.1981442123651504,0.5122752785682678,1.5754880905151367,0.7152522802352905,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.608850674965798,0.1592741935483871,77.418701171875,64.06729125976562,98.47562408447266,86.81527709960938,48.2874870300293,31.744428634643555,0.1990357786417007,0.2219074666500091,-0.5359823737024529,-0.8170115472655612,False
2021-03-01,63.07,65.53956521739131,71.38,60.33,23,0.15196996296934603,0.0689143026882519,-0.024433478599244156,-0.02413739749342403,78.61876678466797,100.85202026367188,49.41804122924805,0.2270742356777191,0.6331877708435059,1.759825348854065,0.8384279608726501,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.5107226109055042,0.2237903225806451,73.95680236816406,77.418701171875,94.48355865478516,98.47562408447266,46.326778411865234,48.2874870300293,0.1981442123651504,0.1990357786417007,-0.608850674965798,-0.5359823737024529,False
2021-04-01,66.44,65.01238095238095,68.44,61.25,21,0.074412507286527,0.0363495746326374,0.052054064069534195,0.0534326938322498,88.16622161865234,109.5869598388672,67.87379455566406,0.0838027819991111,1.1965175867080688,1.9786767959594729,0.7356022000312805,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.3097615619010676,0.4112903225806452,78.61876678466797,73.95680236816406,100.85202026367188,94.48355865478516,49.41804122924805,46.326778411865234,0.2270742356777191,0.1981442123651504,-0.5107226109055042,-0.608850674965798,False
2021-05-01,69.46,68.26666666666668,70.24,64.5,21,0.07705890461944043,0.029596151042426,0.044451762570833796,0.045454545454545414,93.00713348388672,120.7828369140625,52.62611389160156,0.0908677875995636,0.8268968462944031,2.0172648429870605,0.6360744833946228,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.207866895365155,0.5080645161290323,88.16622161865234,78.61876678466797,109.5869598388672,100.85202026367188,67.87379455566406,49.41804122924805,0.0838027819991111,0.2270742356777191,-0.3097615619010676,-0.5107226109055042,False
2021-06-01,74.67,73.00772727272727,75.77,69.29,22,0.03895405688853011,0.022099447513812,0.07232735773168249,0.07500719838756131,74.12712097167969,92.54654693603516,46.34864044189453,0.1021165996789932,0.8308577537536621,1.698848843574524,0.7287411689758301,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.6052656980454949,0.1653225806451612,93.00713348388672,88.16622161865234,120.7828369140625,109.5869598388672,52.62611389160156,67.87379455566406,0.0908677875995636,0.0838027819991111,-0.207866895365155,-0.3097615619010676,False
2021-07-01,75.22,73.91045454545453,77.84,66.91,22,0.10379969438849156,0.0620736698499317,0.007338747994579968,0.007365742600776715,58.42076873779297,64.03631591796875,50.7158317565918,0.0627408772706985,0.4884825646877289,1.2503361701965332,0.5243344902992249,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.9358632317169714,0.0584677419354838,74.12712097167969,93.00713348388672,92.54654693603516,120.7828369140625,46.34864044189453,52.62611389160156,0.1021165996789932,0.0908677875995636,-0.6052656980454949,-0.207866895365155,False
2021-08-01,71.7,70.08863636363635,75.39,64.2,22,0.09641538025650995,0.0588508595322907,-0.04792640543661555,-0.046796064876362564,89.4865493774414,103.20159149169922,76.48285675048828,0.0627564564347267,0.6854935884475708,2.148201704025269,0.588945209980011,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.2819704431108049,0.439516129032258,58.42076873779297,74.12712097167969,64.03631591796875,92.54654693603516,50.7158317565918,46.34864044189453,0.0627408772706985,0.1021165996789932,-0.9358632317169714,-0.6052656980454949,False
2021-09-01,78.36,74.43,79.95,70.42,22,0.05676217931887628,0.0221381532856943,0.08882284547076535,0.09288702928870296,80.69696807861328,92.0473175048828,67.94027709960938,0.102996252477169,0.6039325594902039,1.9194756746292112,0.8380149602890015,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.4669792762329967,0.2620967741935484,89.4865493774414,58.42076873779297,103.20159149169922,64.03631591796875,76.48285675048828,50.7158317565918,0.0627564564347267,0.0627408772706985,-0.2819704431108049,-0.9358632317169714,False
2021-10-01,83.53,83.49333333333335,86.04,77.55,21,0.05553482360636701,0.0256183745583038,0.0638922556914749,0.0659775395610005,79.02923583984375,93.80802917480467,61.149112701416016,0.1030604466795921,0.5466684699058533,1.6444863080978394,0.761751115322113,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.502082790833419,0.2298387096774193,80.69696807861328,89.4865493774414,92.0473175048828,103.20159149169922,67.94027709960938,76.48285675048828,0.102996252477169,0.0627564564347267,-0.4669792762329967,-0.2819704431108049,False
2021-11-01,70.22,80.36181818181818,85.5,67.45,22,0.1445551343316837,0.1133613237836503,-0.1735726780275287,-0.15934394828205434,86.56914520263672,121.5009536743164,39.74269104003906,0.1279317736625671,1.2129826545715332,1.8621180057525637,0.7960199117660522,2026-05-11,https://www.matteoiacoviello.com/gpr_files/data_gpr_export.xls,-0.3433778667156572,0.3870967741935484,79.02923583984375,80.69696807861328,93.80802917480467,92.0473175048828,61.149112701416016,67.94027709960938,0.1030604466795921,0.102996252477169,-0.502082790833419,-0.4669792762329967,False
