sample_id,第180天价格,外推期最高价,外推期最低价,外推期均价,突破120,突破130,最终状态,缓和占比,维持占比,升级占比,第90天价格,第120天价格,第150天价格
1872,99.50236362249973,134.55453908082583,93.00471951148738,108.82288090378586,True,True,维持,0.034482758620689655,0.7241379310344828,0.2413793103448276,126.63450052227209,104.10815286259086,110.29228106118254
1873,112.54477016350337,122.79354420301964,92.74743961843839,106.89251137506001,True,False,升级,0.0603448275862069,0.7068965517241379,0.23275862068965517,108.28464152004905,102.77817694154925,106.00317815226937
1874,107.30570992810092,125.5123805434853,98.02774373824839,111.77139426636249,True,False,维持,0.017241379310344827,0.6810344827586207,0.3017241379310345,116.41296077765678,110.1399273873965,111.97021210695449
1875,94.65332419287837,128.68356359426477,94.65332419287837,108.31698515829495,True,False,缓和,0.034482758620689655,0.6724137931034483,0.29310344827586204,114.891243308689,103.35673917609768,101.38665496311435
1876,104.16940341414679,120.55989006561855,93.0831265778259,105.6013421714417,True,False,维持,0.02586206896551724,0.896551724137931,0.07758620689655173,105.14547790346913,108.02197574245086,99.6039225964121
1877,89.86629356584628,122.81023042763975,89.60029707426273,104.56503297621555,True,False,维持,0.06896551724137931,0.75,0.1810344827586207,107.40713842641512,118.07860319063887,105.66578818267806
1878,98.74291782617797,132.40330430427537,96.31189672951596,109.4670415801753,True,True,维持,0.008620689655172414,0.6551724137931034,0.33620689655172414,131.13106168611432,107.58069808408453,106.52862923478632
1879,110.31511506378196,118.70885631436444,93.82415494668047,105.3115910863994,False,False,升级,0.034482758620689655,0.7931034482758621,0.1724137931034483,105.71038506854207,104.89307741850102,101.7889629132439
1880,94.24662602983075,119.51689234125733,93.15721171354959,105.57632517334503,False,False,维持,0.1896551724137931,0.5862068965517241,0.22413793103448276,95.91158716746443,95.2647972266409,106.33921237600102
1881,93.57673721298686,121.47777762449361,91.24926868804937,103.51973970310497,True,False,维持,0.10344827586206896,0.8103448275862069,0.08620689655172414,108.74238083242619,103.46609706667559,99.2470339291429
1882,105.08491938422766,129.82599752505973,97.4878608454794,107.33096681497305,True,False,升级,0.06896551724137931,0.7672413793103449,0.16379310344827586,119.36407016836993,110.97561987642088,97.4878608454794
1883,92.62055143399321,115.52575480077192,92.36714533823327,105.82086067096434,False,False,维持,0.07758620689655173,0.7672413793103449,0.15517241379310345,102.75729458732066,111.94523755439387,97.9284568598822
1884,95.14597441521185,125.64214229132155,95.14597441521185,109.96330835807582,True,False,维持,0.034482758620689655,0.6637931034482759,0.3017241379310345,120.80726111296576,117.16502084472668,111.52407702199008
1885,92.9103778399771,114.82882178624688,92.59144097567494,105.31281842518975,False,False,维持,0.05172413793103448,0.7931034482758621,0.15517241379310345,110.44880243852421,101.27044287020152,107.28807894272427
