day_index,trade_date,p05,p10,p25,p50,p75,p90,p95
96,2026-06-06,93.33807539411323,94.15639814855061,95.9408104283452,99.43976144152388,105.17722229182102,111.26621951332514,115.44335766657301
97,2026-06-07,93.27242177639222,94.09289313405108,95.88880031798662,99.37340304782114,105.02211683335612,110.91546470629739,115.06887826657108
98,2026-06-08,93.26694332488549,94.0627854688991,95.83215187570396,99.28627656122083,104.90797589957954,110.49918337489262,114.5043427330794
99,2026-06-09,93.19113998581068,94.06779843032183,95.7206280810276,99.20377723868648,104.91320837785159,109.9167329840989,114.12394948714984
100,2026-06-10,93.25024636652077,94.08944333052865,95.80669430352927,99.07440463485534,104.41697733287342,110.03251899289941,113.39395064121251
101,2026-06-11,93.2214496714899,94.0223087632832,95.7926614756841,99.10437473513656,104.27413812103396,109.53387416815289,113.36824649023775
102,2026-06-12,93.18029143439183,94.02032564602416,95.67841488845815,98.95580384199641,103.87745933434383,109.50408728533567,113.122955330358
103,2026-06-13,93.07795470705659,94.01783244774596,95.71921268289347,98.92991081853062,103.69266799051404,109.21638865365117,112.71757512787613
104,2026-06-14,93.04860644662264,93.82696027836629,95.614544644233,98.81609981385523,103.73243406745233,108.83413179728318,112.54347066700366
105,2026-06-15,92.90985825459606,93.783944988304,95.51592042298644,98.62290298294454,103.49861975200803,108.69593460663243,111.88460956515871
106,2026-06-16,92.85117704353611,93.735339191036,95.42170295218003,98.52953599012255,103.37389825013021,108.35476870942338,111.66968716024338
107,2026-06-17,92.7656376437098,93.61354295855197,95.31970541497031,98.372021102727,103.22237685956145,108.31295121453351,111.66738491654672
108,2026-06-18,92.6896799581938,93.58653661878708,95.21433397831456,98.34209507371605,103.01042368632761,108.15107614873463,112.19723176655503
109,2026-06-19,92.69569668081019,93.43482469607987,95.12251454300454,98.29735637265578,102.82211970215808,108.26819425441198,111.86023457079352
110,2026-06-20,92.53493109997855,93.36259562202216,95.01276109730621,98.2965511173733,102.89062811338916,108.23084455418036,112.05485717038142
111,2026-06-21,92.50637070464191,93.3273533795689,95.00621845480981,98.12353410797039,102.94472212831113,108.42302925983775,112.09276323985499
112,2026-06-22,92.47400295858314,93.32254019349763,94.96760035890408,97.95567750345074,102.85093435557279,108.25231288127644,111.53489663344752
113,2026-06-23,92.3863925249632,93.2220209099293,94.87341799477306,97.82273902769246,102.59586859841545,108.01851738709182,111.60648858911878
114,2026-06-24,92.3752952952404,93.16672684440834,94.81972679902987,97.69106209764436,102.29430025480525,107.73536079049703,111.29117492721477
115,2026-06-25,92.31649922603879,93.0911338937395,94.72535264605199,97.71450889814537,102.35669589421028,107.6180475198261,110.91191361992499
116,2026-06-26,92.21714213291997,92.96924627791006,94.66067398040902,97.70093463915659,102.1984934350815,107.16669085035022,110.7539392481549
117,2026-06-27,92.19338527455677,92.94257213960728,94.58550769093885,97.54973492532125,102.06628556172718,107.24494105507956,110.78373148469824
118,2026-06-28,92.05470281379043,92.90162463064468,94.55984006442233,97.52791798858229,101.99019370080534,107.13290435278806,110.64533999166026
119,2026-06-29,91.97039839397912,92.85772209849989,94.45652370054853,97.33835462554245,102.00047131571591,106.81900285066796,110.48323350187724
120,2026-06-30,91.87075183055359,92.76138022571884,94.38730903807962,97.1793164996212,101.61697886083334,106.53686668918559,109.89311376038012
121,2026-07-01,91.7956368066822,92.6647949266569,94.34897526074948,97.0227084409924,101.23110886386067,106.0769932803549,109.20802053506878
122,2026-07-02,91.76957623252055,92.68680162847342,94.23039760869909,96.93470789391652,100.75203527220022,105.47346971975772,108.69433651792329
123,2026-07-03,91.7107197165847,92.52916745837834,94.1111708190898,96.67327798496511,100.38134984776906,104.79412519326303,107.75806443483704
124,2026-07-04,91.65687296390551,92.39700161937446,93.98176680832373,96.44903551277365,100.08230151203313,104.30905773459186,107.01417088352875
125,2026-07-05,91.54078416110154,92.32213041510037,93.84576468429913,96.27419758558541,99.81287907435437,103.60449515247666,106.81543439162182
126,2026-07-06,91.44363363898759,92.14556829672087,93.74175325876868,96.12623012697327,99.54213418286213,103.3560389202632,105.99593663348281
127,2026-07-07,91.37548374129135,92.11391517843036,93.6059989913523,95.99036994332832,99.23400091466449,102.8713441979241,105.53981990529137
128,2026-07-08,91.30229448276413,92.02795457327956,93.49979103285663,95.8001571429306,98.96085570267239,102.68239165676044,105.3341157533645
