day_index,trade_date,p05,p10,p25,p50,p75,p90,p95
149,2026-07-29,88.56020290982346,89.31143695900843,91.0162440368807,94.14941739461862,98.34599895229718,103.05814563222678,106.02001723475819
150,2026-07-30,88.30856844013054,89.2392055472483,90.99052672293789,93.97200343602447,97.8132880113668,102.80276360948847,105.92327140809101
151,2026-07-31,88.22327672842337,89.0383746050356,90.79535859260083,93.78612049939969,97.76414880638214,102.73918824025547,105.71614402299127
152,2026-08-01,88.14091863197696,88.94010968459175,90.77101537754157,93.70697251177776,97.69106179942308,102.5227013147272,105.65688440632464
153,2026-08-02,88.02184764949666,88.93905067889968,90.72982467237617,93.4784007402468,97.57104617958056,102.50837987446258,105.49989990130493
154,2026-08-03,88.01607818131416,88.80982049965155,90.52758388584431,93.43249520418095,97.3957843105663,102.50438605303093,105.21526000297278
155,2026-08-04,87.94594640837956,88.75864888642009,90.40616448674623,93.20186369205928,97.34304060303148,102.30077365516735,105.10519040324724
156,2026-08-05,87.8420981801436,88.6904325382277,90.31019250874613,93.0506947358883,97.01777822055044,102.07128284611676,104.971941416563
157,2026-08-06,87.7063247187383,88.53065549914018,90.1760548193619,92.93218603981765,96.9431530896619,102.10465964576281,104.88411583376296
158,2026-08-07,87.55329869788656,88.43539672117896,90.00834347474115,92.66026679567514,96.7633063950077,101.91578211758063,104.63569188267088
159,2026-08-08,87.46183734309396,88.2460122232233,89.83165396621213,92.4556329681265,96.58161039343207,101.66598380315925,105.01560005062994
160,2026-08-09,87.42193499981906,88.13361637465754,89.77256984700452,92.28879758841512,96.34565139135618,101.2440842756501,104.40457787748743
161,2026-08-10,87.27837643518099,88.09857565649854,89.66386983266321,92.2481287441326,96.16028844541003,100.98320936751541,103.99767262775853
162,2026-08-11,87.19565395152871,87.91296131412165,89.53540062581477,92.09052668157771,95.9183012558994,100.57646640760875,103.8758527516881
163,2026-08-12,87.1125030046878,87.80781553541168,89.30377148808856,91.94951934146344,95.7554999351414,100.38478565499958,103.66573208052927
