方案,buffer_lag_days,relief_lag_days,buffer_alpha,relief_alpha,risk_alpha,RMSE,MAE,平均误差,最大绝对误差,峰值误差,末日误差,初始冲击吸收_RMSE,初始冲击吸收_MAE,高位平台形成_RMSE,高位平台形成_MAE,中期再定价回落_RMSE,中期再定价回落_MAE,后期二次抬升_RMSE,后期二次抬升_MAE,优化目标
buffer_lag1_relief_lag3_ba0.75_ra0.75,1,3,0.75,0.75,1.0,4.695103214004756,3.9034532000465476,0.06268208084195608,9.181425184445644,-4.760303127560249,-1.010303127560249,3.3168007915845203,2.951406097994982,4.371992186585683,3.5122048071065395,5.780239742445117,5.242559916068579,4.937907452562911,4.002090458623475,6.251425693798646
buffer_lag2_relief_lag2_ba1.0_ra0.4,2,2,1.0,0.4,1.0,4.672750964931262,3.954648351946559,0.09547593390564967,8.848978284339253,-5.2193445994765,-1.4693445994765,3.3168007915845203,2.951406097994982,4.838581922307113,3.939736356381387,5.593794581979941,5.080840877108496,4.664918284301466,3.9681536596983285,6.252063665085644
buffer_lag3_relief_lag3_ba0.55_ra1.0,3,3,0.55,1.0,1.0,4.767650686669975,3.9206854068175465,0.07054878058153298,10.250661295945903,-4.727455359471435,-0.9774553594714348,3.3168007915845203,2.951406097994982,5.734333319187479,4.636456098530289,4.888118099742808,4.3564115386022975,4.889895119700307,3.9237319449068195,6.252893740127107
buffer_lag3_relief_lag3_ba1.0_ra1.0,3,3,1.0,1.0,1.0,4.74823141231401,3.918399172980051,0.061939928376954764,10.250661295945903,-4.67672391219277,-0.9267239121927702,3.3168007915845203,2.951406097994982,5.5674582511576105,4.515863453089162,5.070562227778901,4.517853665973895,4.807767221241871,3.864069179479189,6.254076713572038
buffer_lag3_relief_lag3_ba0.75_ra1.0,3,3,0.75,1.0,1.0,4.765400017400213,3.9296333896750753,0.06506815794849684,10.250661295945903,-4.695200502761324,-0.945200502761324,3.3168007915845203,2.951406097994982,5.666346616468129,4.604972619346618,5.001551639524919,4.456256298208264,4.839164228868842,3.887047642173075,6.266278099760714
buffer_lag1_relief_lag3_ba0.55_ra0.75,1,3,0.55,0.75,1.0,4.717978581832494,3.92448068672289,0.06599945654580507,9.2508425839209,-4.788058240281302,-1.038058240281302,3.3168007915845203,2.951406097994982,4.595917198687955,3.6921954794604672,5.655823729971755,5.119006514930077,4.978994680189675,4.0412577756968595,6.268719615735947
buffer_lag2_relief_lag2_ba0.75_ra0.4,2,2,0.75,0.4,1.0,4.701610458208501,3.9789392385641125,0.09785925679680682,8.958271396319105,-5.234844309723357,-1.484844309723357,3.3168007915845203,2.951406097994982,5.027564845074912,4.106268794156701,5.509299049248193,4.993893342094554,4.693350223899206,3.9955615254521875,6.279917671150301
buffer_lag2_relief_lag2_ba0.55_ra0.4,2,2,0.55,0.4,1.0,4.720708074254324,3.9925501938789645,0.10219712641063941,9.302908702886256,-5.261818396748836,-1.5118183967488363,3.3168007915845203,2.951406097994982,5.199010877254335,4.2539810764894215,5.386416320985461,4.866945102643224,4.738039593915474,4.039282168138789,6.289503128469205
buffer_lag2_relief_lag3_ba1.0_ra0.75,2,3,1.0,0.75,1.0,4.770316133501313,3.9759047244709818,0.06564506992786388,9.252339115549518,-4.803375823763886,-1.0533758237638864,3.3168007915845203,2.951406097994982,4.838581922307113,3.939736356381387,5.633010823333662,5.079784796181326,4.985267777799448,4.050692501969121,6.33667364314081
buffer_lag2_relief_lag3_ba0.75_ra0.75,2,3,0.75,0.75,1.0,4.798627199697951,4.00018462424623,0.06803110111959955,9.304207589038697,-4.818893148556967,-1.0688931485569668,3.3168007915845203,2.951406097994982,5.027564845074912,4.106268794156701,5.5463621030776515,4.99282155380999,5.015066747318195,4.07807395885153,6.363549465347323
buffer_lag2_relief_lag3_ba0.55_ra0.75,2,3,0.55,0.75,1.0,4.817771100289845,4.013770797133178,0.07239171973288727,9.385745982844455,-4.845849100158759,-1.095849100158759,3.3168007915845203,2.951406097994982,5.199010877254335,4.2539810764894215,5.42144331840274,4.8658794473115625,5.0615690574094465,4.121693469278269,6.372773089158678
buffer_lag3_relief_lag2_ba0.55_ra0.4,3,2,0.55,0.4,1.0,4.824230947289413,4.038433299381892,0.11068277966434746,10.250661295945903,-5.313727806906769,-1.563727806906769,3.3168007915845203,2.951406097994982,5.734333319187479,4.636456098530289,5.154155315780033,4.605294930337862,4.829062912180039,4.126215474667915,6.391995066325757
buffer_lag3_relief_lag2_ba1.0_ra0.4,3,2,1.0,0.4,1.0,4.811495409195688,4.043501663833004,0.10214899121046643,10.250661295945903,-5.2627908889935355,-1.5127908889935355,3.3168007915845203,2.951406097994982,5.5674582511576105,4.515863453089162,5.3470941012757445,4.8135994653864715,4.748911452974582,4.047882928336265,6.401950433993123
buffer_lag3_relief_lag2_ba0.75_ra0.4,3,2,0.75,0.4,1.0,4.8259882450893805,4.051554272940871,0.10525001921220091,10.250661295945903,-5.281342442639385,-1.5313424426393851,3.3168007915845203,2.951406097994982,5.666346616468129,4.604972619346618,5.27402402056514,4.732876637988337,4.779680588518581,4.07779068824522,6.410667900651828
buffer_lag3_relief_lag3_ba0.55_ra0.75,3,3,0.55,0.75,1.0,4.919791412452961,4.059606439219076,0.08091069930837869,10.250661295945903,-4.897755461458814,-1.1477554614588144,3.3168007915845203,2.951406097994982,5.734333319187479,4.636456098530289,5.183419515893227,4.604214344419315,5.156230254433367,4.208459763295662,6.472609754239546
buffer_lag3_relief_lag3_ba1.0_ra0.75,3,3,1.0,0.75,1.0,4.906096881449267,4.064734867267216,0.07230342822784362,10.250661295945903,-4.846931581896641,-1.0969315818966408,3.3168007915845203,2.951406097994982,5.5674582511576105,4.515863453089162,5.378263267318888,4.812458673191169,5.073641421150135,4.130417667029384,6.481992774100486
buffer_lag3_relief_lag3_ba0.75_ra0.75,3,3,0.75,0.75,1.0,4.92065289526839,4.0727613596792835,0.07543051857584908,10.250661295945903,-4.865442025169116,-1.1154420251691164,3.3168007915845203,2.951406097994982,5.666346616468129,4.604972619346618,5.3040743699982675,4.731746136567871,5.105325005212442,4.160215022162934,6.49054759984395
buffer_lag0_relief_lag3_ba1.0_ra0.55,0,3,1.0,0.55,1.0,4.861959657356281,4.056424694420994,0.0777846997541829,10.043741728382628,-5.045373348867258,-1.2953733488672583,3.3168007915845203,2.951406097994982,3.7296250092539993,2.991817890517953,6.4689040323194105,5.919127360282464,5.179842130003167,4.388935083051179,6.518879132003846
buffer_lag0_relief_lag3_ba0.75_ra0.55,0,3,0.75,0.55,1.0,4.867178130701694,4.073229482499356,0.07940868505376109,9.948115878345504,-5.061646586819535,-1.3116465868195348,3.3168007915845203,2.951406097994982,3.85761450586944,3.1062189331362773,6.399255092646889,5.857985733703738,5.199180530475175,4.409627441530159,6.521220639041604
buffer_lag0_relief_lag3_ba0.55_ra0.55,0,3,0.55,0.55,1.0,4.876680874592313,4.099733730436254,0.08222244814896902,9.780112384432329,-5.087198314919178,-1.3371983149191777,3.3168007915845203,2.951406097994982,4.059463545052584,3.2932488140827085,6.284230114070193,5.753517229659003,5.232633541074187,4.444251505132108,6.525143896756518
buffer_lag1_relief_lag3_ba1.0_ra0.55,1,3,1.0,0.55,1.0,4.902800541403793,4.120591489166588,0.0823165052868914,9.778397809552175,-5.090873127630019,-1.3408731276300188,3.3168007915845203,2.951406097994982,4.182920484381463,3.374055412047727,6.2874301698286565,5.757606966451068,5.233222423485053,4.446043795338391,6.561963870501542
buffer_lag1_relief_lag3_ba0.75_ra0.55,1,3,0.75,0.55,1.0,4.92107686073358,4.138631161324847,0.0840529491538566,9.66123519450116,-5.110464480034011,-1.360464480034011,3.3168007915845203,2.951406097994982,4.371992186585683,3.5122048071065395,6.2029320677238164,5.674463121097733,5.258096723777432,4.471702771827808,6.5794458732068986
buffer_lag1_relief_lag3_ba0.55_ra0.55,1,3,0.55,0.55,1.0,4.939499044100439,4.159919467790929,0.0873706218185893,9.612459368530509,-5.138314708342378,-1.388314708342378,3.3168007915845203,2.951406097994982,4.595917198687955,3.6921954794604672,6.075062429978043,5.550921892645129,5.298406116549341,4.511857725409292,6.591600641408204
buffer_lag2_relief_lag3_ba1.0_ra0.55,2,3,1.0,0.55,1.0,4.989039742527062,4.211348946528625,0.08701575207700228,9.613965793113351,-5.1536461246857925,-1.4036461246857925,3.3168007915845203,2.951406097994982,4.838581922307113,3.939736356381387,6.0523353790928205,5.511716231198986,5.304298393177498,4.521297251505756,6.656775678364485
buffer_lag2_relief_lag3_ba0.75_ra0.55,2,3,0.75,0.55,1.0,5.013711661642234,4.235636022401888,0.08940220882058941,9.665860008988659,-5.169236120570162,-1.4192361205701616,3.3168007915845203,2.951406097994982,5.027564845074912,4.106268794156701,5.962921685954054,5.424776852011694,5.333551498384151,4.548682353579854,6.679462992467547
buffer_lag2_relief_lag3_ba0.55_ra0.55,2,3,0.55,0.55,1.0,5.02827907476586,4.2492286636750665,0.09376321101419564,9.747421828352515,-5.196295609954646,-1.446295609954646,3.3168007915845203,2.951406097994982,5.199010877254335,4.2539810764894215,5.832639416609898,5.29785595729935,5.379320531689643,4.592305447701055,6.683042608765919
buffer_lag3_relief_lag3_ba0.55_ra0.55,3,3,0.55,0.55,1.0,5.118710552154379,4.295082880032089,0.10228260658414774,10.250661295945903,-5.248414826272409,-1.498414826272409,3.3168007915845203,2.951406097994982,5.734333319187479,4.636456098530289,5.58230184018777,5.036250012070577,5.472389497817868,4.679083785427618,6.7688383270405525
buffer_lag3_relief_lag3_ba1.0_ra0.55,3,3,1.0,0.55,1.0,5.112254276882664,4.300206057220849,0.09367569100596872,10.250661295945903,-5.197433943768772,-1.4474339437687718,3.3168007915845203,2.951406097994982,5.5674582511576105,4.515863453089162,5.790024723612405,5.244479863170349,5.390767039246343,4.601036038539129,6.788027578886194
buffer_lag3_relief_lag3_ba0.75_ra0.55,3,3,0.75,0.55,1.0,5.123562607612779,4.308237547317612,0.09680304279179745,10.250661295945903,-5.216001637390093,-1.466001637390093,3.3168007915845203,2.951406097994982,5.666346616468129,4.604972619346618,5.710543393223254,5.1637834820020245,5.422161916864013,4.630836396009044,6.792279097444386
buffer_lag0_relief_lag4_ba1.0_ra1.0,0,4,1.0,1.0,1.0,5.111882300603369,4.213105038897588,0.07319427935311813,11.810318848085132,-4.9591205023967575,-1.2091205023967575,3.3168007915845203,2.951406097994982,3.7296250092539993,2.991817890517953,6.769183764342541,6.199105102184993,5.693060921854463,4.709565328308927,6.824545079332036
buffer_lag0_relief_lag4_ba0.75_ra1.0,0,4,0.75,1.0,1.0,5.115776094100694,4.22988328931946,0.07484229244282527,11.843309184141603,-4.975339985842396,-1.2253399858423961,3.3168007915845203,2.951406097994982,3.85761450586944,3.1062189331362773,6.698301167400883,6.137955721473841,5.712096819426465,4.730163713237123,6.825312487342546
buffer_lag0_relief_lag4_ba0.55_ra1.0,0,4,0.55,1.0,1.0,5.123068255527845,4.256344456937165,0.07769605378871872,11.900940508807935,-5.000805640671388,-1.2508056406713877,3.3168007915845203,2.951406097994982,4.059463545052584,3.2932488140827085,6.5811057158134,6.033477719738755,5.745055449580073,4.764632133305846,6.826586764328301
buffer_lag1_relief_lag4_ba1.0_ra1.0,1,4,1.0,1.0,1.0,5.147797154469382,4.2771991758317185,0.07779130273946291,11.901359280252564,-5.004476269446442,-1.2544762694464424,3.3168007915845203,2.951406097994982,4.182920484381463,3.374055412047727,6.583687468885459,6.037561697502281,5.745651419361573,4.766418529836842,6.861892100469313
buffer_lag1_relief_lag4_ba0.75_ra1.0,1,4,0.75,1.0,1.0,5.163901238647841,4.295205659710689,0.07955835778260593,11.942283031666989,-5.023997320364444,-1.273997320364444,3.3168007915845203,2.951406097994982,4.371992186585683,3.5122048071065395,6.497539514524519,5.954409915363038,5.77003425998691,4.791958221374895,6.876868382497822
buffer_lag1_relief_lag4_ba0.55_ra1.0,1,4,0.55,1.0,1.0,5.179488800058462,4.316445555505367,0.08292202804731962,12.011704216706292,-5.051752166559211,-1.3017521665592113,3.3168007915845203,2.951406097994982,4.595917198687955,3.6921954794604672,6.3667316408841375,5.830861285336138,5.809758219824663,4.831935002290294,6.885596112458287
buffer_lag0_relief_lag3_ba0.55_ra0.4,0,3,0.55,0.4,1.0,5.153512321452168,4.362168502297585,0.12983539325528518,10.537421065717865,-5.74947871477633,-1.9994787147763304,3.3168007915845203,2.951406097994982,4.059463545052584,3.2932488140827085,6.793264252700532,6.263661927791993,5.600667411829683,4.940106765800891,6.936896191335298
buffer_lag0_relief_lag3_ba0.75_ra0.4,0,3,0.75,0.4,1.0,5.148188346689505,4.335711434212141,0.12695998044691453,10.704958673180556,-5.7241792561515155,-1.9741792561515155,3.3168007915845203,2.951406097994982,3.85761450586944,3.1062189331362773,6.91029952697306,6.3680908740608615,5.569408901785612,4.9057031160720435,6.937566375361249
buffer_lag0_relief_lag3_ba1.0_ra0.4,0,3,1.0,0.4,1.0,5.1454872113124015,4.3189311804602415,0.12529953561178106,10.800228880202766,-5.708054820401415,-1.958054820401415,3.3168007915845203,2.951406097994982,3.7296250092539993,2.991817890517953,6.981115667759335,6.429199815750159,5.551410434344937,4.885137490733933,6.9379830866246595
buffer_lag2_relief_lag4_ba1.0_ra1.0,2,4,1.0,1.0,1.0,5.2262803768683295,4.367862049217094,0.08257694590628169,12.013199725785242,-5.067045711404049,-1.3170457114040488,3.3168007915845203,2.951406097994982,4.838581922307113,3.939736356381387,6.343590845048821,5.791645712193502,5.8150873973203465,4.841334664150378,6.947937385232866
buffer_lag2_relief_lag4_ba0.75_ra1.0,2,4,0.75,1.0,1.0,5.248447320798166,4.3921088702038205,0.0849990329197934,12.065077497431105,-5.0825589177382255,-1.3325589177382255,3.3168007915845203,2.951406097994982,5.027564845074912,4.106268794156701,6.251835750453824,5.704692890295443,5.843958635918338,4.868578898536847,6.967647604381836
buffer_lag2_relief_lag4_ba0.55_ra1.0,2,4,0.55,1.0,1.0,5.260391269168926,4.405649800861568,0.08940768669143596,12.146624609432848,-5.109531315718513,-1.3595313157185132,3.3168007915845203,2.951406097994982,5.199010877254335,4.2539810764894215,6.117826275657786,5.577760569935024,5.889266171318127,4.912015194280304,6.967853960266756
buffer_lag1_relief_lag3_ba1.0_ra0.4,1,3,1.0,0.4,1.0,5.1777819367399776,4.383034044472862,0.12993081653262373,10.535904506214905,-5.753148937156695,-2.003148937156695,3.3168007915845203,2.951406097994982,4.182920484381463,3.374055412047727,6.795053187501995,6.267776955639056,5.601030472729964,4.941903601491121,6.9715836598487275
buffer_lag1_relief_lag3_ba0.75_ra0.4,1,3,0.75,0.4,1.0,5.192540403246406,4.401039855210995,0.13171317383013312,10.419141370674112,-5.77255255060939,-2.02255255060939,3.3168007915845203,2.951406097994982,4.371992186585683,3.5122048071065395,6.709362562399561,6.184666031947203,5.624298636426798,4.967399854208569,6.985299918183642
buffer_lag1_relief_lag3_ba0.55_ra0.4,1,3,0.55,0.4,1.0,5.205865855273133,4.422267344969481,0.13510274412630552,10.216063035308565,-5.800107926659209,-2.0501079266592086,3.3168007915845203,2.951406097994982,4.595917198687955,3.6921954794604672,6.578678225340623,6.06115495009843,5.662123242603181,5.007291530473768,6.991780272569255
buffer_lag3_relief_lag4_ba0.55_ra1.0,3,4,0.55,1.0,1.0,5.3428533435908765,4.4513930485982005,0.09802666574580289,12.309711162997857,-5.161453194042352,-1.4114531940423518,3.3168007915845203,2.951406097994982,5.734333319187479,4.636456098530289,5.858584361382446,5.316122102880807,5.981208276468338,4.998400674120814,7.043889541104481
buffer_lag2_relief_lag3_ba1.0_ra0.4,2,3,1.0,0.4,1.0,5.252342455461364,4.473701906625886,0.13475816063313287,10.21734708909321,-5.815398683198822,-2.065398683198822,3.3168007915845203,2.951406097994982,4.838581922307113,3.939736356381387,6.556154737995902,6.021991524289368,5.667458361960823,5.016708305454877,7.053929891005056
buffer_lag0_relief_lag4_ba0.55_ra0.75,0,4,0.55,0.75,1.0,5.285494233749059,4.416349453725275,0.09156176090089597,11.516003032180905,-5.246684979305485,-1.4966849793054848,3.3168007915845203,2.951406097994982,4.059463545052584,3.2932488140827085,6.883772675139802,6.321392810034095,5.950714405672954,5.090069530698266,7.061840101346501
buffer_lag0_relief_lag4_ba0.75_ra0.75,0,4,0.75,0.75,1.0,5.280262199105934,4.389886058361091,0.08870759037640419,11.458363122238055,-5.221172095213362,-1.4711720952133618,3.3168007915845203,2.951406097994982,3.85761450586944,3.1062189331362773,7.00177795232707,6.425861668816862,5.918226833629839,5.0556017138870155,7.0627855548015726
buffer_lag0_relief_lag4_ba1.0_ra0.75,0,4,1.0,0.75,1.0,5.277600638651992,4.373105903412175,0.08705934847745095,11.425365891694724,-5.204925540971814,-1.4549255409718143,3.3168007915845203,2.951406097994982,3.7296250092539993,2.991817890517953,7.073131925968312,6.4870036513572655,5.899453618409493,5.035003426442571,7.063343301634566
buffer_lag3_relief_lag4_ba1.0_ra1.0,3,4,1.0,1.0,1.0,5.3400155480082185,4.4565797499632245,0.08935887721634395,12.158274824849116,-5.11052675844148,-1.3605267584414804,3.3168007915845203,2.951406097994982,5.5674582511576105,4.515863453089162,6.0746449659203545,5.5243585464846054,5.899929048593139,4.920589844070641,7.068367539206973
buffer_lag2_relief_lag3_ba0.55_ra0.4,2,3,0.55,0.4,1.0,5.282122571343948,4.5114825682701305,0.14163847959703074,9.824689117049886,-5.8575058686299,-2.1075058686299,3.3168007915845203,2.951406097994982,5.199010877254335,4.2539810764894215,6.32959347197298,5.8082186945374135,5.738094397283478,5.087249344744069,7.069337429350386
buffer_lag3_relief_lag4_ba0.75_ra1.0,3,4,0.75,1.0,1.0,5.349422801205878,4.464588685524931,0.09250571433655043,12.220730241676762,-5.129095665121284,-1.3790956651212838,3.3168007915845203,2.951406097994982,5.666346616468129,4.604972619346618,5.991373322567205,5.443653687576494,5.931363674340372,4.950312220229292,7.069959978292834
buffer_lag2_relief_lag3_ba0.75_ra0.4,2,3,0.75,0.4,1.0,5.272877680681102,4.497952814904208,0.13719955361535588,10.068696329021563,-5.830764956506954,-2.080764956506954,3.3168007915845203,2.951406097994982,5.027564845074912,4.106268794156701,6.464515231720669,5.935101345450522,5.694968364563802,5.043905564733254,7.072024162456577
buffer_lag1_relief_lag4_ba1.0_ra0.75,1,4,1.0,0.75,1.0,5.3092494714382354,4.437205719141714,0.09165699880623171,11.516424002077812,-5.250355889231045,-1.5003558892310451,3.3168007915845203,2.951406097994982,4.182920484381463,3.374055412047727,6.885532175573913,6.325482115843844,5.951367025408804,5.091856527516927,7.096007339765087
buffer_lag1_relief_lag4_ba0.75_ra0.75,1,4,0.75,0.75,1.0,5.323598297278413,4.455214158959551,0.09342430624328711,11.557354686655785,-5.269910466924742,-1.5199104669247419,3.3168007915845203,2.951406097994982,4.371992186585683,3.5122048071065395,6.799011976409532,6.242337990398448,5.975358183735215,5.117396060126793,7.109155590833411
buffer_lag1_relief_lag4_ba0.55_ra0.75,1,4,0.55,0.75,1.0,5.3366357449034245,4.476455664849175,0.09678845551370607,11.626782431543432,-5.297722062296472,-1.5477220622964722,3.3168007915845203,2.951406097994982,4.595917198687955,3.6921954794604672,6.667026623512411,6.118796601588689,6.01449883719805,5.157371771855673,7.115100548615768
buffer_lag3_relief_lag3_ba0.55_ra0.4,3,3,0.55,0.4,1.0,5.35922346939669,4.557221470469493,0.15031724011427103,10.250661295945903,-5.9089707276086045,-2.1589707276086045,3.3168007915845203,2.951406097994982,5.734333319187479,4.636456098530289,6.068665984826359,5.546726456367376,5.825867716356606,5.1734719378075305,7.13965186827739
buffer_lag3_relief_lag3_ba0.75_ra0.4,3,3,0.75,0.4,1.0,5.368872551706421,4.570454388996704,0.14476379312722357,10.250661295945903,-5.876865027476242,-2.126865027476242,3.3168007915845203,2.951406097994982,5.666346616468129,4.604972619346618,6.203773324077205,5.674273532567916,5.778404092625934,5.125510905213003,7.169278197213124
buffer_lag3_relief_lag3_ba1.0_ra0.4,3,3,1.0,0.4,1.0,5.361320009495565,4.562454813771498,0.14159370589866643,10.250661295945903,-5.858472735084192,-2.1084727350841916,3.3168007915845203,2.951406097994982,5.5674582511576105,4.515863453089162,6.287922492881028,5.754942899424139,5.748604355005325,5.095859902396154,7.169724804918589
buffer_lag2_relief_lag4_ba1.0_ra0.75,2,4,1.0,0.75,1.0,5.381846730292249,4.527874954412267,0.09644327167037156,11.628286396749559,-5.313016888421842,-1.563016888421842,3.3168007915845203,2.951406097994982,4.838581922307113,3.939736356381387,6.644240863930209,6.079590374197081,6.019674043032703,5.1667728053949595,7.175932301283953
buffer_lag2_relief_lag4_ba0.55_ra0.75,2,4,0.55,0.75,1.0,5.411107987862607,4.565669776099283,0.10327568794060783,11.761738856264444,-5.355609561723696,-1.6056095617236963,3.3168007915845203,2.951406097994982,5.199010877254335,4.2539810764894215,6.41517197730595,5.865735312111165,6.092803464607773,5.237450357182069,7.190343731590329
buffer_lag2_relief_lag4_ba0.75_ra0.75,2,4,0.75,0.75,1.0,5.401881640898431,4.552125975623965,0.09886567763541096,11.68017840762137,-5.328572561668381,-1.5785725616683806,3.3168007915845203,2.951406097994982,5.027564845074912,4.106268794156701,6.551482599690262,5.992653117090611,6.048101200934667,5.194017575852228,7.193311976525896
buffer_lag3_relief_lag4_ba0.55_ra0.75,3,4,0.55,0.75,1.0,5.4866301419171295,4.611422041089137,0.1118971736435088,11.924861751093985,-5.4076599177492,-1.6576599177492,3.3168007915845203,2.951406097994982,5.734333319187479,4.636456098530289,6.15072020810865,5.604136471654008,6.183454794525475,5.323830776562869,7.258403844961318
buffer_lag3_relief_lag4_ba0.75_ra0.75,3,4,0.75,0.75,1.0,5.49561790650411,4.624618910753484,0.10637493064903442,11.835880609127997,-5.375232136283586,-1.6252321362835858,3.3168007915845203,2.951406097994982,5.666346616468129,4.604972619346618,6.287075541651719,5.731667925428845,6.134168997461991,5.2757471790863955,7.287602350966083
buffer_lag3_relief_lag4_ba1.0_ra0.75,3,4,1.0,0.75,1.0,5.488157439385668,4.616607758147726,0.10322700260975574,11.773414744827718,-5.356613944521712,-1.6066139445217118,3.3168007915845203,2.951406097994982,5.5674582511576105,4.515863453089162,6.372746916654226,5.812361441264173,6.1030848001915015,5.246027647331665,7.288434180035208
buffer_lag0_relief_lag4_ba0.55_ra0.55,0,4,0.55,0.55,1.0,5.494781503856504,4.613059087100275,0.12018132772671919,11.376875671548376,-5.7231252308454685,-1.9731252308454685,3.3168007915845203,2.951406097994982,4.059463545052584,3.2932488140827085,7.26201510268588,6.688679967969939,6.221666470467673,5.476835967366584,7.37059786954016
buffer_lag0_relief_lag4_ba0.75_ra0.55,0,4,0.75,0.55,1.0,5.492144791897478,4.586608789026564,0.11730596405579581,11.544773381409712,-5.6978270994219,-1.9478270994219002,3.3168007915845203,2.951406097994982,3.85761450586944,3.1062189331362773,7.380879715738369,6.7931233294813245,6.190512564501685,5.44244385410687,7.374321250485803
buffer_lag0_relief_lag4_ba1.0_ra0.55,0,4,1.0,0.55,1.0,5.491043660077631,4.569834211110788,0.11564555939570136,11.640383010159866,-5.681703750288634,-1.9317037502886336,3.3168007915845203,2.951406097994982,3.7296250092539993,2.991817890517953,7.452751405974472,6.854244530844622,6.172530326034434,5.421887726466561,7.376549129527278
buffer_lag1_relief_lag4_ba1.0_ra0.55,1,4,1.0,0.55,1.0,5.517319740086313,4.633920028441146,0.12027672099739098,11.374997204441286,-5.7267946378191255,-1.9767946378191255,3.3168007915845203,2.951406097994982,4.182920484381463,3.374055412047727,7.262798685151106,6.692784619501456,6.222248698641039,5.478625542840482,7.403352847758007
buffer_lag1_relief_lag4_ba0.75_ra0.55,1,4,0.75,0.55,1.0,5.529479284236706,4.651920230556757,0.12205903726998797,11.257940064043709,-5.746197143636266,-1.996197143636266,3.3168007915845203,2.951406097994982,4.371992186585683,3.5122048071065395,7.17589743611053,6.609661809378877,6.245264406554793,5.504112182268987,7.41422800356748
buffer_lag1_relief_lag4_ba0.55_ra0.55,1,4,0.55,0.55,1.0,5.539322277146134,4.673142704578358,0.12544856937498602,11.0546605666854,-5.773751490750996,-2.023751490750996,3.3168007915845203,2.951406097994982,4.595917198687955,3.6921954794604672,7.042687522866511,6.486140352565186,6.282852208913453,5.54399500650771,7.416720732152022
buffer_lag2_relief_lag4_ba1.0_ra0.55,2,4,1.0,0.55,1.0,5.582581917708555,4.724569822852503,0.1251039345437006,11.055413569977048,-5.789040856646622,-2.039040856646622,3.3168007915845203,2.951406097994982,4.838581922307113,3.939736356381387,7.020192290854091,6.446960628004774,6.287787731791122,5.553399547274833,7.475658972496274
buffer_lag2_relief_lag4_ba0.55_ra0.55,2,4,0.55,0.55,1.0,5.605844179264153,4.762381047043353,0.1319434656858165,11.15746718055199,-5.8316607486447225,-2.0816607486447225,3.3168007915845203,2.951406097994982,5.199010877254335,4.2539810764894215,6.787787678813926,6.233175932943513,6.358195864915384,5.62406960830199,7.483405622639522
buffer_lag2_relief_lag4_ba0.75_ra0.55,2,4,0.75,0.55,1.0,5.59999934783542,4.748828233972075,0.1275314009577558,11.075867744646374,-5.8045811778335406,-2.0545811778335406,3.3168007915845203,2.951406097994982,5.027564845074912,4.106268794156701,6.926469620891502,6.360061001520701,6.315129674836852,5.5806350150898965,7.490227518511391
buffer_lag3_relief_lag4_ba0.55_ra0.55,3,4,0.55,0.55,1.0,5.672789763724842,4.808160338738929,0.14056878955089697,11.320698133540887,-5.883797056549341,-2.1337970565493407,3.3168007915845203,2.951406097994982,5.734333319187479,4.636456098530289,6.51802188376711,5.971669287332548,6.445568838808232,5.710461435208532,7.54183065884073
buffer_lag3_relief_lag4_ba0.75_ra0.55,3,4,0.75,0.55,1.0,5.684858052901115,4.821360316532719,0.1350443137919695,11.231719068427722,-5.851323386513158,-2.101323386513158,3.3168007915845203,2.951406097994982,5.666346616468129,4.604972619346618,6.6581880639649595,6.099204670031579,6.398001797870964,5.662385823304061,7.574869564337216
buffer_lag3_relief_lag4_ba1.0_ra0.55,3,4,1.0,0.55,1.0,5.679804128822952,4.813342415092215,0.131894705654403,11.169223281808357,-5.832672899351678,-2.082672899351678,3.3168007915845203,2.951406097994982,5.5674582511576105,4.515863453089162,6.746316535245195,6.1798735564339,6.367986719038711,5.632665050449145,7.578597740932184
buffer_lag0_relief_lag4_ba0.55_ra0.4,0,4,0.55,0.4,1.0,5.738503468928626,4.817484355632272,0.18191851039454204,11.913255312880622,-6.539367057897294,-2.7893670578972944,3.3168007915845203,2.951406097994982,4.059463545052584,3.2932488140827085,7.700327961131237,7.113847159565403,6.530378224031041,5.835298971810443,7.742794497653946
buffer_lag0_relief_lag4_ba0.75_ra0.4,0,4,0.75,0.4,1.0,5.738877783210853,4.791013508548355,0.17904305689424002,12.080424628984389,-6.514066419264111,-2.764066419264111,3.3168007915845203,2.951406097994982,3.85761450586944,3.1062189331362773,7.819781355409326,7.218236019874588,6.501789135229728,5.800882588547143,7.749646535725479
buffer_lag0_relief_lag4_ba1.0_ra0.4,0,4,1.0,0.4,1.0,5.739591198437799,4.774221951024663,0.1773825788562737,12.175448892688607,-6.497941020200457,-2.7479410202004573,3.3168007915845203,2.951406097994982,3.7296250092539993,2.991817890517953,7.892000747696932,7.279312030611005,6.485377436607653,5.7803065630366985,7.753758399727529
buffer_lag1_relief_lag4_ba1.0_ra0.4,1,4,1.0,0.4,1.0,5.759692374954515,4.838358437672106,0.18201395829929584,11.911781367868983,-6.543037996018725,-2.7930379960187253,3.3168007915845203,2.951406097994982,4.182920484381463,3.374055412047727,7.700190338266734,7.11798718342823,6.530628535268367,5.837103547632382,7.774015981159315
