trade_date,thscode,pre_close,open_price,high_price,low_price,close_price,log_return,return_pct,volatility_7d,volatility_14d,volatility_30d,is_event_window,ovx,ovx_change,abs_return,ovx_lag1,ovx_change_lag1,ovx_lag3,ovx_change_lag3,ovx_lag5,ovx_change_lag5,ovx_lag10,ovx_change_lag10
2019-12-03,BRN0W.ICE,60.89,61.07,61.39,60.31,61.16,0.0044244234403787,0.0044342256528164,0.0168954634236389,0.0189392017588996,0.0163298947108138,False,35.05,0.0799999999999983,0.0044244234403787,34.97,-1.759999999999998,30.82,0.0,31.25,-0.6499999999999986,32.94,-0.740000000000002
2019-12-04,BRN0W.ICE,61.16,61.06,63.45,61.01,63.03,0.0301174224641572,0.0305755395683453,0.0211317721529362,0.0207383035892628,0.0166318508774826,False,32.21,-2.8399999999999963,0.0301174224641572,35.05,0.0799999999999983,36.73,5.909999999999997,30.82,-0.4299999999999997,32.2,-0.7399999999999949
2019-12-05,BRN0W.ICE,63.03,62.91,63.87,62.75,63.28,0.0039585199343797,0.0039663652229098,0.0210108620881408,0.0202674592180663,0.0166299876993027,False,30.41,-1.8000000000000007,0.0039585199343797,32.21,-2.8399999999999963,34.97,-1.759999999999998,30.82,0.0,31.59,-0.610000000000003
2019-12-06,BRN0W.ICE,63.28,63.4,64.71,62.85,64.27,0.0155236359237962,0.0156447534766117,0.0217638818293315,0.0182256606435836,0.0167785196421034,False,30.02,-0.39000000000000057,0.0155236359237962,30.41,-1.8000000000000007,35.05,0.0799999999999983,36.73,5.909999999999997,32.38,0.7900000000000027
2019-12-09,BRN0W.ICE,64.27,64.39,64.5,63.62,64.04,-0.0035850712546807,-0.0035786525595143,0.0218879858970541,0.0167184752649353,0.0167447720512142,False,30.02,0.0,0.0035850712546807,30.02,-0.39000000000000057,32.21,-2.8399999999999963,34.97,-1.759999999999998,31.9,-0.480000000000004
2019-12-10,BRN0W.ICE,64.04,64.07,64.55,63.8,64.18,0.0021837475531967,0.0021861336664583,0.0113408662720489,0.0155732252899598,0.016741736747687,False,27.94,-2.0799999999999983,0.0021837475531967,30.02,0.0,30.41,-1.8000000000000007,35.05,0.0799999999999983,31.25,-0.6499999999999986
2019-12-11,BRN0W.ICE,64.18,64.0,64.24,63.05,63.95,-0.0035901076568591,-0.003583670925522,0.0120439613920997,0.0150580063179524,0.0163997735501713,False,27.81,-0.13000000000000256,0.0035901076568591,27.94,-2.0799999999999983,30.02,-0.39000000000000057,32.21,-2.8399999999999963,30.82,-0.4299999999999997
2019-12-12,BRN0W.ICE,63.95,62.98,63.82,62.92,63.56,-0.0061171863563364,-0.0060985144644253,0.0130383539418393,0.015172497156079,0.0163121157787831,False,27.44,-0.36999999999999744,0.0061171863563364,27.81,-0.13000000000000256,30.02,0.0,30.41,-1.8000000000000007,30.82,0.0
2019-12-13,BRN0W.ICE,63.56,63.75,64.62,63.6,64.02,0.0072111928732016,0.0072372561359344,0.0075485881091693,0.0152574357334793,0.0153334603319496,False,26.76,-0.6799999999999997,0.0072111928732016,27.44,-0.36999999999999744,27.94,-2.0799999999999983,30.02,-0.39000000000000057,36.73,5.909999999999997
2019-12-16,BRN0W.ICE,64.02,64.04,64.69,63.94,64.37,0.0054521515228076,0.0054670415495159,0.007626419566917,0.0152164046748963,0.0152847139881961,False,26.51,-0.25,0.0054521515228076,26.76,-0.6799999999999997,27.81,-0.13000000000000256,30.02,0.0,34.97,-1.759999999999998
2019-12-17,BRN0W.ICE,64.37,64.39,65.24,64.25,64.8,0.0066579172937044,0.0066801304955723,0.005543015012964,0.01527681457651,0.0151378754244343,False,26.33,-0.18000000000000327,0.0066579172937044,26.51,-0.25,27.44,-0.36999999999999744,27.94,-2.0799999999999983,35.05,0.0799999999999983
2019-12-18,BRN0W.ICE,64.8,64.92,65.45,64.64,65.23,0.0066138824497757,0.0066358024691359,0.0054229366852707,0.015327064754478,0.0146933148803262,False,26.77,0.4400000000000013,0.0066138824497757,26.33,-0.18000000000000327,26.76,-0.6799999999999997,27.81,-0.13000000000000256,32.21,-2.8399999999999963
2019-12-19,BRN0W.ICE,65.23,65.3,65.82,65.14,65.62,0.0059610417249508,0.0059788440901424,0.0055573697086496,0.008923132288043,0.0146434765616208,False,24.8,-1.9699999999999989,0.0059610417249508,26.77,0.4400000000000013,26.51,-0.25,27.44,-0.36999999999999744,30.41,-1.8000000000000007
2019-12-20,BRN0W.ICE,65.62,65.66,65.73,64.95,65.25,-0.0056544813301528,-0.0056385248399878,0.0060120587787218,0.0093927232333795,0.0146987523978518,False,25.54,0.7399999999999984,0.0056544813301528,24.8,-1.9699999999999989,26.33,-0.18000000000000327,26.76,-0.6799999999999997,30.02,-0.39000000000000057
2019-12-23,BRN0W.ICE,65.25,65.14,65.64,64.9,65.6,0.0053496497472404,0.0053639846743294,0.0045341502667023,0.0093920730863405,0.0146659187575895,False,25.11,-0.4299999999999997,0.0053496497472404,25.54,0.7399999999999984,26.77,0.4400000000000013,26.51,-0.25,30.02,0.0
2019-12-24,BRN0W.ICE,65.6,65.51,66.19,65.39,66.19,0.0089536981807881,0.0089939024390244,0.004749679468796,0.0062001617822426,0.0146695853096214,False,25.46,0.3500000000000014,0.0089536981807881,25.11,-0.4299999999999997,24.8,-1.9699999999999989,26.33,-0.18000000000000327,27.94,-2.0799999999999983
2019-12-26,BRN0W.ICE,66.19,66.25,66.84,66.12,66.81,0.0093233758065546,0.0093669738631214,0.0050587517350368,0.0063938317843223,0.0146556180929663,False,24.08,-1.3800000000000026,0.0093233758065546,25.46,0.3500000000000014,25.54,0.7399999999999984,26.77,0.4400000000000013,27.81,-0.13000000000000256
2019-12-27,BRN0W.ICE,66.81,66.74,67.06,66.39,66.81,0.0,0.0,0.0053798887934298,0.0055027272381685,0.0146226975933318,False,25.16,1.0800000000000018,0.0,24.08,-1.3800000000000026,25.11,-0.4299999999999997,24.8,-1.9699999999999989,27.44,-0.36999999999999744
2019-12-30,BRN0W.ICE,66.81,66.87,67.51,66.14,66.67,-0.0020976933074173,-0.0020954946864242,0.0057663825348069,0.0053836923860446,0.0143900957530441,False,25.86,0.6999999999999993,0.0020976933074173,25.16,1.0800000000000018,25.46,0.3500000000000014,25.54,0.7399999999999984,26.76,-0.6799999999999997
2019-12-31,BRN0W.ICE,66.67,66.6,66.92,65.73,66.03,-0.0096458924234886,-0.0095995200239987,0.0072982555883229,0.006343308360759,0.0129859181695808,False,28.3,2.4400000000000013,0.0096458924234886,25.86,0.6999999999999993,24.08,-1.3800000000000026,25.11,-0.4299999999999997,26.51,-0.25
2020-01-02,BRN0W.ICE,66.03,66.37,66.56,65.78,66.34,0.0046838493124264,0.0046948356807512,0.0067809230771201,0.006162283624318,0.012048476916336,False,28.75,0.4499999999999993,0.0046838493124264,28.3,2.4400000000000013,25.16,1.0800000000000018,25.46,0.3500000000000014,26.33,-0.18000000000000327
2020-01-03,BRN0W.ICE,66.34,66.3,69.36,66.3,68.7,0.0349561657093973,0.0355743141392825,0.014164740421878,0.010161688397399,0.0127299468794391,False,31.92,3.1700000000000017,0.0349561657093973,28.75,0.4499999999999993,25.86,0.6999999999999993,24.08,-1.3800000000000026,26.77,0.4400000000000013
2020-01-06,BRN0W.ICE,68.7,69.39,70.73,68.25,68.55,-0.0021857932199803,-0.0021834061135371,0.0144780193611985,0.0103524113268161,0.0124891032964077,False,32.32,0.3999999999999986,0.0021857932199803,31.92,3.1700000000000017,28.3,2.4400000000000013,25.16,1.0800000000000018,24.8,-1.9699999999999989
2020-01-07,BRN0W.ICE,68.55,68.69,68.74,67.7,68.51,-0.0005836859935156,-0.0005835156819838,0.0144697333642598,0.010452106929653,0.0124733137993855,False,31.8,-0.5199999999999996,0.0005836859935156,32.32,0.3999999999999986,28.75,0.4499999999999993,25.86,0.6999999999999993,25.54,0.7399999999999984
2020-01-08,BRN0W.ICE,68.51,71.13,71.13,65.01,65.77,-0.0408159127015481,-0.0399941614362867,0.0222755818117439,0.0159411587187839,0.014825680462188,False,32.6,0.8000000000000007,0.0408159127015481,31.8,-0.5199999999999996,31.92,3.1700000000000017,28.3,2.4400000000000013,25.11,-0.4299999999999997
2020-01-09,BRN0W.ICE,65.77,65.97,66.08,64.57,65.32,-0.0068655392109953,-0.0068420252394709,0.0223432500755253,0.015986995801648,0.0148671864371064,False,33.22,0.6199999999999974,0.0068655392109953,32.6,0.8000000000000007,32.32,0.3999999999999986,28.75,0.4499999999999993,25.46,0.3500000000000014
2020-01-10,BRN0W.ICE,65.32,65.36,65.65,64.89,65.1,-0.0033737188877408,-0.0033680342927128,0.0221536425684213,0.015918192168099,0.014890528334942,False,30.38,-2.84,0.0033737188877408,33.22,0.6199999999999974,31.8,-0.5199999999999996,31.92,3.1700000000000017,24.08,-1.3800000000000026
2020-01-13,BRN0W.ICE,65.1,64.85,65.26,63.95,64.23,-0.0134541579448222,-0.0133640552995389,0.0222982516073716,0.0162430717353931,0.0151173162205184,False,34.25,3.870000000000001,0.0134541579448222,30.38,-2.84,32.6,0.8000000000000007,32.32,0.3999999999999986,25.16,1.0800000000000018
2020-01-14,BRN0W.ICE,64.23,64.33,65.02,63.95,64.46,0.0035744851175904,0.0035808812081579,0.0149644988237453,0.016195496721627,0.0129153847849625,False,33.62,-0.6300000000000026,0.0035744851175904,34.25,3.870000000000001,33.22,0.6199999999999974,31.8,-0.5199999999999996,25.86,0.6999999999999993
2020-01-15,BRN0W.ICE,64.46,64.44,64.6,63.59,64.27,-0.0029519170040968,-0.0029475643810114,0.0149081925116496,0.0159287538303959,0.0129459694470687,False,33.38,-0.23999999999999488,0.0029519170040968,33.62,-0.6300000000000026,30.38,-2.84,32.6,0.8000000000000007,28.3,2.4400000000000013
2020-01-16,BRN0W.ICE,64.27,64.28,64.94,63.91,64.67,0.0062044560753066,0.0062237435817644,0.015759312361556,0.0157777520842285,0.0129624774029878,False,29.79,-3.5900000000000034,0.0062044560753066,33.38,-0.23999999999999488,34.25,3.870000000000001,33.22,0.6199999999999974,28.75,0.4499999999999993
2020-01-17,BRN0W.ICE,64.67,64.62,65.35,64.49,65.35,0.0104600246117293,0.0105149219112414,0.0081962089244254,0.0161398481315127,0.0119414550827552,False,28.6,-1.1899999999999977,0.0104600246117293,29.79,-3.5900000000000034,33.62,-0.6300000000000026,30.38,-2.84,31.92,3.1700000000000017
2020-01-20,BRN0W.ICE,65.35,64.84,65.1,64.12,64.35,-0.0154205060280952,-0.0153022188217291,0.0097263314398966,0.0165601264470977,0.0123059491458557,False,28.6,0.0,0.0154205060280952,28.6,-1.1899999999999977,33.38,-0.23999999999999488,34.25,3.870000000000001,32.32,0.3999999999999986
2020-01-21,BRN0W.ICE,64.35,64.47,64.47,63.25,63.78,-0.0088972724602239,-0.0088578088578087,0.0100616329498438,0.0165365730971864,0.0120876863228498,False,27.66,-0.9400000000000013,0.0088972724602239,28.6,0.0,29.79,-3.5900000000000034,33.62,-0.6300000000000026,31.8,-0.5199999999999996
2020-01-22,BRN0W.ICE,63.78,63.79,63.79,61.86,61.87,-0.0304042520390141,-0.0299466917529006,0.014204302849672,0.017965163561641,0.0132758000875148,False,30.7,3.039999999999999,0.0304042520390141,27.66,-0.9400000000000013,28.6,-1.1899999999999977,33.38,-0.23999999999999488,32.6,0.8000000000000007
2020-01-23,BRN0W.ICE,61.87,61.82,61.86,60.55,61.28,-0.0095818841105614,-0.0095361241312428,0.0136879815174302,0.0138121031750158,0.0133475417066236,False,31.95,1.25,0.0095818841105614,30.7,3.039999999999999,28.6,0.0,29.79,-3.5900000000000034,33.22,0.6199999999999974
2020-01-24,BRN0W.ICE,61.87,61.32,61.67,59.51,59.85,-0.0236120934283537,-0.0233355091383812,0.0147950923563411,0.0142779503883442,0.0139408974779917,False,34.55,2.599999999999998,0.0236120934283537,31.95,1.25,27.66,-0.9400000000000013,28.6,-1.1899999999999977,30.38,-2.84
2020-01-27,BRN0W.ICE,61.87,59.09,59.09,57.74,58.15,-0.0288155530393087,-0.0284043441938178,0.0142424635597043,0.0148734633127018,0.0147526571792155,False,37.72,3.1700000000000017,0.0288155530393087,34.55,2.599999999999998,30.7,3.039999999999999,28.6,0.0,34.25,3.870000000000001
2020-01-28,BRN0W.ICE,61.87,58.31,59.37,57.91,59.3,0.0195834270390062,0.0197764402407565,0.0171090168935121,0.0145378168148485,0.0152127069802546,False,36.42,-1.2999999999999972,0.0195834270390062,37.72,3.1700000000000017,31.95,1.25,27.66,-0.9400000000000013,33.62,-0.6300000000000026
2020-01-29,BRN0W.ICE,61.87,59.12,59.83,58.39,58.68,-0.0105103527288987,-0.0104553119730185,0.0171358845808476,0.0145601906219878,0.0152022171665924,False,35.73,-0.6900000000000048,0.0105103527288987,36.42,-1.2999999999999972,34.55,2.599999999999998,30.7,3.039999999999999,33.38,-0.23999999999999488
2020-01-30,BRN0W.ICE,61.87,58.7,58.74,56.76,58.09,-0.0101054212703397,-0.0100545330606679,0.017091623701203,0.0145189508083027,0.0151397069919176,False,37.49,1.7600000000000051,0.0101054212703397,35.73,-0.6900000000000048,37.72,3.1700000000000017,31.95,1.25,29.79,-3.5900000000000034
2020-01-31,BRN0W.ICE,61.87,58.38,58.52,55.95,56.66,-0.0249250376020707,-0.0246169736615597,0.0162869103933671,0.0151519107237225,0.015493746684553,False,40.35,2.8599999999999994,0.0249250376020707,37.49,1.7600000000000051,36.42,-1.2999999999999972,34.55,2.599999999999998,28.6,-1.1899999999999977
2020-02-03,BRN0W.ICE,61.28,55.9,56.75,54.08,54.2,-0.0443875859567698,-0.0434168725732437,0.0200921949855,0.0173615298333253,0.016957428189654,False,41.81,1.4600000000000009,0.0443875859567698,40.35,2.8599999999999994,35.73,-0.6900000000000048,37.72,3.1700000000000017,28.6,0.0
2020-02-04,BRN0W.ICE,54.2,54.31,55.62,53.71,53.83,-0.0068499758727346,-0.0068265682656827,0.0202460299211944,0.0172293977801807,0.0169570853703241,False,39.44,-2.3700000000000045,0.0068499758727346,41.81,1.4600000000000009,37.49,1.7600000000000051,36.42,-1.2999999999999972,27.66,-0.9400000000000013
2020-02-05,BRN0W.ICE,53.83,54.2,56.45,54.13,55.58,0.0319924917414917,0.0325097529258777,0.0257104391700161,0.0204744395198464,0.0182432880103147,False,37.88,-1.5599999999999952,0.0319924917414917,39.44,-2.3700000000000045,40.35,2.8599999999999994,35.73,-0.6900000000000048,30.7,3.039999999999999
2020-02-06,BRN0W.ICE,55.58,55.55,56.57,54.3,55.12,-0.0083107976089545,-0.008276358402303,0.0230228505720002,0.0195683026812866,0.0180419999378465,False,36.44,-1.4400000000000048,0.0083107976089545,37.88,-1.5599999999999952,41.81,1.4600000000000009,37.49,1.7600000000000051,31.95,1.25
2020-02-07,BRN0W.ICE,55.12,55.24,55.38,54.22,54.5,-0.0113119250362046,-0.0112481857764875,0.0230252382771355,0.0195464447267588,0.0178257522072296,False,37.51,1.0700000000000003,0.0113119250362046,36.44,-1.4400000000000048,39.44,-2.3700000000000045,40.35,2.8599999999999994,34.55,2.599999999999998
2020-02-10,BRN0W.ICE,54.5,54.07,54.67,53.12,53.4,-0.0203899557030492,-0.0201834862385321,0.0233178924306118,0.019653176492695,0.0179463062359476,False,39.01,1.5,0.0203899557030492,37.51,1.0700000000000003,37.88,-1.5599999999999952,41.81,1.4600000000000009,37.72,3.1700000000000017
2020-02-11,BRN0W.ICE,53.4,53.85,54.65,53.69,54.25,0.0157922464544197,0.0159176029962546,0.0246068452313002,0.0203167553185473,0.0184218388683868,False,37.52,-1.4899999999999949,0.0157922464544197,39.01,1.5,36.44,-1.4400000000000048,39.44,-2.3700000000000045,36.42,-1.2999999999999972
2020-02-12,BRN0W.ICE,54.25,54.44,56.36,54.44,56.36,0.0381566946099105,0.0388940092165899,0.0229868983264666,0.0239610206520304,0.0201590694286682,False,35.58,-1.9400000000000048,0.0381566946099105,37.52,-1.4899999999999949,37.51,1.0700000000000003,37.88,-1.5599999999999952,35.73,-0.6900000000000048
2020-02-13,BRN0W.ICE,56.36,55.86,56.73,55.15,56.48,0.002126906154507,0.0021291696238465,0.0224211369860297,0.0234866746205361,0.0201208666513493,False,35.84,0.2600000000000051,0.002126906154507,35.58,-1.9400000000000048,39.01,1.5,36.44,-1.4400000000000048,37.49,1.7600000000000051
2020-02-14,BRN0W.ICE,56.48,56.42,57.39,56.16,57.1,0.010917523476978,0.0109773371104817,0.0197392577247081,0.0226616615843381,0.0189015243557777,False,35.93,0.0899999999999963,0.010917523476978,35.84,0.2600000000000051,37.52,-1.4899999999999949,37.51,1.0700000000000003,40.35,2.8599999999999994
2020-02-17,BRN0W.ICE,57.1,57.36,57.52,56.76,57.37,0.004717401951815,0.0047285464098072,0.0190014701246463,0.0219447234550132,0.0189934316401895,False,35.93,0.0,0.004717401951815,35.93,0.0899999999999963,35.58,-1.9400000000000048,39.01,1.5,41.81,1.4600000000000009
2020-02-18,BRN0W.ICE,57.37,57.1,57.56,56.17,57.42,0.0008711560791382,0.0008715356458079,0.0176949351426863,0.0218302165134741,0.0190094157963204,False,33.47,-2.460000000000001,0.0008711560791382,35.93,0.0,35.84,0.2600000000000051,37.52,-1.4899999999999949,39.44,-2.3700000000000045
2020-02-19,BRN0W.ICE,57.42,57.43,59.01,57.24,58.96,0.0264665731881632,0.0268199233716475,0.0138505212067511,0.0228901860867613,0.0187129890416952,False,32.27,-1.1999999999999957,0.0264665731881632,33.47,-2.460000000000001,35.93,0.0899999999999963,35.58,-1.9400000000000048,37.88,-1.5599999999999952
2020-02-20,BRN0W.ICE,58.96,58.84,59.55,58.47,58.6,-0.0061245512981142,-0.0061058344640434,0.0157625708650823,0.0217725436813637,0.0187090781600469,False,33.16,0.8899999999999935,0.0061245512981142,32.27,-1.1999999999999957,35.93,0.0,35.84,0.2600000000000051,36.44,-1.4400000000000048
2020-02-21,BRN0W.ICE,58.6,58.44,58.69,57.25,57.82,-0.0133999599947669,-0.0133105802047781,0.0127203049238034,0.017876170132731,0.0187939086101017,False,35.87,2.710000000000001,0.0133999599947669,33.16,0.8899999999999935,33.47,-2.460000000000001,35.93,0.0899999999999963,37.51,1.0700000000000003
2020-02-24,BRN0W.ICE,57.82,57.0,57.02,54.61,55.67,-0.0378933343927836,-0.0371843652715323,0.0202725157936375,0.0210514372666256,0.0197264783674573,False,39.53,3.6600000000000037,0.0378933343927836,35.87,2.710000000000001,32.27,-1.1999999999999957,35.93,0.0,39.01,1.5
2020-02-25,BRN0W.ICE,55.67,55.94,56.36,53.96,54.27,-0.0254698141201029,-0.025148194718879,0.0210398131807782,0.0204306799337864,0.0200135771509768,False,42.5,2.969999999999999,0.0254698141201029,39.53,3.6600000000000037,33.16,0.8899999999999935,33.47,-2.460000000000001,37.52,-1.4899999999999949
2020-02-26,BRN0W.ICE,54.27,54.38,54.77,52.41,52.86,-0.0263246788991704,-0.0259812050856828,0.021363038386528,0.0214219963830622,0.020353512233052,False,43.4,0.8999999999999986,0.0263246788991704,42.5,2.969999999999999,35.87,2.710000000000001,32.27,-1.1999999999999957,35.58,-1.9400000000000048
2020-02-27,BRN0W.ICE,52.86,52.6,52.63,50.41,50.95,-0.0368021495074092,-0.0361331819901625,0.0223900264438026,0.0231936669916766,0.0209330494858456,False,49.42,6.020000000000003,0.0368021495074092,43.4,0.8999999999999986,39.53,3.6600000000000037,33.16,0.8899999999999935,35.84,0.2600000000000051
2020-02-28,BRN0W.ICE,50.95,51.0,51.1,48.96,50.09,-0.0170233722992083,-0.0168792934249263,0.0118429483918561,0.0230366430480527,0.0206997336173047,False,51.25,1.8299999999999983,0.0170233722992083,49.42,6.020000000000003,42.5,2.969999999999999,35.87,2.710000000000001,35.93,0.0899999999999963
2020-03-02,BRN0W.ICE,50.09,48.65,53.19,48.43,53.06,0.057601961340068,0.0592932721102015,0.0329402991040886,0.0280450965352839,0.0239417121823076,False,48.33,-2.9200000000000017,0.057601961340068,51.25,1.8299999999999983,43.4,0.8999999999999986,39.53,3.6600000000000037,35.93,0.0
2020-03-03,BRN0W.ICE,53.06,53.7,53.76,51.24,51.6,-0.0279016762220765,-0.0275160196004523,0.0333361670198729,0.0263503410428422,0.0242585578263606,False,50.8,2.469999999999999,0.0279016762220765,48.33,-2.9200000000000017,49.42,6.020000000000003,42.5,2.969999999999999,33.47,-2.460000000000001
2020-03-04,BRN0W.ICE,51.6,52.3,53.0,51.09,51.51,-0.0017457089100232,-0.0017441860465117,0.0322069548418862,0.0262752628828663,0.0238688854959326,False,50.59,-0.20999999999999375,0.0017457089100232,50.8,2.469999999999999,51.25,1.8299999999999983,43.4,0.8999999999999986,32.27,-1.1999999999999957
2020-03-05,BRN0W.ICE,51.51,51.84,52.02,49.71,50.18,-0.0261594226392175,-0.0258202290817316,0.032259265247982,0.026244574468211,0.024142391422909,False,52.58,1.9899999999999949,0.0261594226392175,50.59,-0.20999999999999375,48.33,-2.9200000000000017,49.42,6.020000000000003,33.16,0.8899999999999935
2020-03-06,BRN0W.ICE,50.18,50.42,50.44,45.2,45.5,-0.0979042149813715,-0.0932642487046632,0.0461912660453935,0.034940546626803,0.0292178320922311,False,65.02,12.439999999999998,0.0979042149813715,52.58,1.9899999999999949,50.8,2.469999999999999,51.25,1.8299999999999983,35.87,2.710000000000001
2020-03-09,BRN0W.ICE,45.5,34.52,37.06,31.29,35.03,-0.2615074887475093,-0.2301098901098901,0.1024648924145699,0.073719948209077,0.0545373140766629,False,115.92,50.900000000000006,0.2615074887475093,65.02,12.439999999999998,50.59,-0.20999999999999375,48.33,-2.9200000000000017,39.53,3.6600000000000037
2020-03-10,BRN0W.ICE,35.03,36.19,38.18,35.02,37.78,0.0755750248639681,0.0785041393091636,0.1133599880297541,0.0779329179875016,0.0567422058968508,False,92.93,-22.989999999999995,0.0755750248639681,115.92,50.900000000000006,52.58,1.9899999999999949,50.8,2.469999999999999,42.5,2.969999999999999
2020-03-11,BRN0W.ICE,37.78,38.28,40.15,36.8,37.22,-0.0149336108592588,-0.0148226574907358,0.1059961972162684,0.0777450822372439,0.0567358096135627,False,105.25,12.319999999999993,0.0149336108592588,92.93,-22.989999999999995,65.02,12.439999999999998,50.59,-0.20999999999999375,43.4,0.8999999999999986
2020-03-12,BRN0W.ICE,37.22,37.42,37.76,34.29,34.66,-0.0712599669266447,-0.0687802256851155,0.1057115168028753,0.0781927872374285,0.0576388159256404,False,123.45,18.200000000000003,0.0712599669266447,105.25,12.319999999999993,115.92,50.900000000000006,52.58,1.9899999999999949,49.42,6.020000000000003
2020-03-13,BRN0W.ICE,34.66,34.67,37.4,34.31,36.35,0.0476079196920684,0.0487593768032315,0.1114871801985584,0.0813551673806011,0.0588134841982128,False,118.48,-4.969999999999999,0.0476079196920684,123.45,18.200000000000003,92.93,-22.989999999999995,65.02,12.439999999999998,51.25,1.8299999999999983
2020-03-16,BRN0W.ICE,36.35,35.35,35.35,31.23,31.44,-0.1451132364185225,-0.1350756533700137,0.1162477771759602,0.0868880414194447,0.0632675004317293,False,128.5,10.019999999999996,0.1451132364185225,118.48,-4.969999999999999,105.25,12.319999999999993,115.92,50.900000000000006,48.33,-2.9200000000000017
2020-03-17,BRN0W.ICE,31.44,31.76,32.84,30.18,30.5,-0.0303542839476399,-0.0298982188295166,0.1160380631643278,0.0868495163670539,0.0632682314002248,False,133.32,4.819999999999993,0.0303542839476399,128.5,10.019999999999996,123.45,18.200000000000003,92.93,-22.989999999999995,50.8,2.469999999999999
2020-03-18,BRN0W.ICE,30.5,30.17,30.9,26.36,28.2,-0.0784047056692981,-0.0754098360655738,0.0760327633265973,0.0874677414389565,0.0634142347428892,False,166.79,33.47,0.0784047056692981,133.32,4.819999999999993,118.48,-4.969999999999999,105.25,12.319999999999993,50.59,-0.20999999999999375
2020-03-19,BRN0W.ICE,28.2,28.6,30.82,26.75,29.97,0.0608749033845038,0.0627659574468084,0.0727304040349956,0.0915772280683135,0.0651857361036903,False,164.06,-2.7299999999999898,0.0608749033845038,166.79,33.47,128.5,10.019999999999996,123.45,18.200000000000003,52.58,1.9899999999999949
2020-03-20,BRN0W.ICE,29.97,30.53,32.82,28.92,29.35,-0.0209043350544662,-0.0206873540206872,0.0725167720930284,0.0876801148835233,0.0651635968339304,False,190.08,26.02000000000001,0.0209043350544662,164.06,-2.7299999999999898,133.32,4.819999999999993,118.48,-4.969999999999999,65.02,12.439999999999998
2020-03-23,BRN0W.ICE,29.35,28.11,29.81,26.97,29.81,0.0155513614158745,0.0156729131175468,0.0724930515846407,0.0889881594562828,0.0654977045598113,False,185.68,-4.400000000000006,0.0155513614158745,190.08,26.02000000000001,166.79,33.47,128.5,10.019999999999996,115.92,50.900000000000006
2020-03-24,BRN0W.ICE,29.81,30.09,30.92,29.25,30.27,0.0153132153436471,0.0154310634015431,0.0682636243346308,0.0896546302539732,0.0654888788555921,False,170.86,-14.819999999999993,0.0153132153436471,185.68,-4.400000000000006,164.06,-2.7299999999999898,133.32,4.819999999999993,92.93,-22.989999999999995
2020-03-25,BRN0W.ICE,30.27,30.2,30.87,28.49,30.05,-0.0072944620524106,-0.0072679220350181,0.0436823281821281,0.0899869941552414,0.0646303905143879,False,144.03,-26.830000000000013,0.0072944620524106,170.86,-14.819999999999993,190.08,26.02000000000001,166.79,33.47,105.25,12.319999999999993
2020-03-26,BRN0W.ICE,30.05,30.0,30.16,28.39,29.31,-0.0249339062584155,-0.0246256239600666,0.0432339051815927,0.0882613318807913,0.0644856936907465,False,150.06,6.030000000000001,0.0249339062584155,144.03,-26.830000000000013,185.68,-4.400000000000006,164.06,-2.7299999999999898,123.45,18.200000000000003
2020-03-27,BRN0W.ICE,29.31,29.13,29.32,27.22,28.25,-0.0368352971303511,-0.0361651313544865,0.0332926021789475,0.0586720027245622,0.0642374678417123,False,175.88,25.819999999999993,0.0368352971303511,150.06,6.030000000000001,170.86,-14.819999999999993,190.08,26.02000000000001,118.48,-4.969999999999999
2020-03-30,BRN0W.ICE,28.25,27.09,27.3,25.3,26.45,-0.0658372992881416,-0.063716814159292,0.0290103494636878,0.0537803215312093,0.0644615559083265,False,174.22,-1.6599999999999966,0.0658372992881416,175.88,25.819999999999993,144.03,-26.830000000000013,185.68,-4.400000000000006,128.5,10.019999999999996
2020-03-31,BRN0W.ICE,26.45,26.62,27.77,25.71,25.92,-0.0202412868202343,-0.0200378071833647,0.0289997901828692,0.053719036289853,0.0642752139990355,False,170.55,-3.6699999999999875,0.0202412868202343,174.22,-1.6599999999999966,150.06,6.030000000000001,170.86,-14.819999999999993,133.32,4.819999999999993
2020-04-01,BRN0W.ICE,25.92,26.0,26.24,24.59,25.6,-0.0124225199985572,-0.0123456790123457,0.0253420467943082,0.0521720038910001,0.0635580421468505,False,158.98,-11.570000000000022,0.0124225199985572,170.55,-3.6699999999999875,175.88,25.819999999999993,144.03,-26.830000000000013,166.79,33.47
2020-04-02,BRN0W.ICE,25.6,25.75,34.78,25.49,29.69,0.1482179372901515,0.1597656249999999,0.069336633116994,0.0672073938404403,0.0711652518043551,False,162.65,3.670000000000016,0.1482179372901515,158.98,-11.570000000000022,174.22,-1.6599999999999966,150.06,6.030000000000001,164.06,-2.7299999999999898
2020-04-03,BRN0W.ICE,29.69,29.74,34.99,28.27,34.65,0.1544874368602438,0.1670596160323341,0.0911169513022295,0.0700428101030372,0.0781747860573584,False,141.68,-20.97,0.1544874368602438,162.65,3.670000000000016,170.55,-3.6699999999999875,175.88,25.819999999999993,190.08,26.02000000000001
2020-04-06,BRN0W.ICE,29.69,30.69,34.22,30.69,33.27,-0.0406416356055267,-0.0398268398268396,0.0925993392430516,0.0705165615025621,0.0782016378250433,False,144.19,2.509999999999991,0.0406416356055267,141.68,-20.97,158.98,-11.570000000000022,174.22,-1.6599999999999966,185.68,-4.400000000000006
