trade_date,pre_close_filled,target_close_price,target_log_return,target_price_change,是否冲突窗口,滞后1日收益率,滞后2日收益率,滞后3日收益率,滞后5日收益率,滞后10日收益率,3日平均收益率,3日收益波动率,3日上涨天数占比,5日平均收益率,5日收益波动率,5日上涨天数占比,10日平均收益率,10日收益波动率,10日上涨天数占比,20日平均收益率,20日收益波动率,20日上涨天数占比,相对5日均线偏离,相对20日均线偏离,相对60日均线偏离,前日振幅,前日开收盘偏离,60日价格分位,120日价格分位
2018-07-13,74.53,74.92,0.005219148682285364,0.39000000000000057,False,0.004841973145135723,-0.06131437270101438,0.00866026808467222,-0.0032293511240034274,0.020042797691908903,-0.015937377157068812,0.03212422385581494,0.6666666666666666,-0.007918440669836154,0.027151071572527614,0.6,-0.0039721160728945415,0.021859087074455552,0.6,-0.0010975059561983054,0.0214509323953178,0.55,-0.027099704983943762,-0.021768377117281523,-0.021764097224197032,0.03208844546312519,0.008388580706264437,0.25,0.625
2018-07-16,74.92,71.87,-0.04156194609553644,-3.049999999999997,False,0.005219148682285364,0.004841973145135723,-0.06131437270101438,0.011449279246029086,-0.020816791538598,-0.017084416957864428,0.03127568069205644,0.6666666666666666,-0.006228740708578394,0.02764864083857777,0.8,-0.005454480973856895,0.02064942150511513,0.6,0.0011596707398856426,0.019536282464651587,0.6,-0.015919718383859638,-0.018099369601971116,-0.017073085400412857,0.035556151885147,0.00929543311329648,0.2833333333333333,0.6416666666666667
2018-07-17,71.87,71.6,-0.0037638575137514583,-0.27000000000001023,False,-0.04156194609553644,0.005219148682285364,0.004841973145135723,0.00866026808467222,0.005020284728140228,-0.010500274756038451,0.021964458186635654,0.6666666666666666,-0.0168309857768915,0.028969369037181208,0.6,-0.00752899642955074,0.022997170245110016,0.6,-0.0005534856574096793,0.02159654956778946,0.6,-0.04006945371978099,-0.05608710213355572,-0.05685096443014526,0.05072076882007471,-0.04083811557453626,0.016666666666666666,0.4583333333333333
2018-07-18,71.6,73.02,0.019638302260891003,1.4200000000000017,False,-0.0037638575137514583,-0.04156194609553644,0.005219148682285364,-0.06131437270101438,0.0035888272305283006,-0.013368884975667511,0.020270012688057327,0.3333333333333333,-0.019315810896576236,0.027152148166565207,0.4,-0.008407410653739908,0.022666437944268272,0.5,-0.002099166554050541,0.020643731639746206,0.55,-0.024762319867062788,-0.05773355968784133,-0.05983485832963109,0.01934047585919021,-0.005141030985132757,0.016666666666666666,0.45
2018-07-19,73.02,72.7,-0.004391991688017074,-0.3199999999999932,False,0.019638302260891003,-0.0037638575137514583,-0.04156194609553644,0.004841973145135723,-0.007964075491744058,-0.008562500449465632,0.02521425298305781,0.3333333333333333,-0.0031252759041951587,0.020635272577998676,0.6,-0.006802463150703637,0.02398868027935794,0.5,-0.0006057380284652389,0.021077321083019497,0.6,-0.002295458271847961,-0.038483062843598925,-0.04117863333158245,0.026815642458100586,0.015153621576532588,0.06666666666666667,0.5083333333333333
2018-07-20,72.7,73.07,0.005076501263652531,0.36999999999999034,False,-0.004391991688017074,0.019638302260891003,-0.0037638575137514583,0.005219148682285364,-0.0032293511240034274,0.0038274843530408235,0.011182877099137378,0.3333333333333333,-0.0049720688708257185,0.020249181030335326,0.4,-0.00644525477033094,0.023995318015446368,0.5,-0.00031537194915956816,0.020982947912905336,0.6,-0.001675317898437334,-0.04240675979162134,-0.04525934713424584,0.025335524513831944,-0.004654983570646268,0.06666666666666667,0.48333333333333334
2018-07-23,73.07,73.26,0.00259687154754203,0.19000000000001194,False,0.005076501263652531,-0.004391991688017074,0.019638302260891003,-0.04156194609553644,0.011449279246029086,0.006774270612175487,0.009883507217862826,0.6666666666666666,-0.005000598354552284,0.02023489777029743,0.4,-0.005614669531565344,0.024234815811306817,0.6,-0.001523028801723857,0.01991566974279355,0.6,0.008529785237122445,-0.03609848759671008,-0.04022592191245522,0.015130674002750952,0.0048129812981297345,0.11666666666666667,0.525
2018-07-24,73.26,74.15,0.012075311233272733,0.8900000000000006,False,0.00259687154754203,0.005076501263652531,-0.004391991688017074,-0.0037638575137514583,0.00866026808467222,0.0010937937077258296,0.004008950148385811,0.6666666666666666,0.0038311651740634096,0.008697638806263097,0.6,-0.006499910301414049,0.023752215730081152,0.6,-0.0008861762102517559,0.019833412062565958,0.65,0.007287226728997842,-0.03275636709312013,-0.037637574958784836,0.024497057615984565,0.003424188467333242,0.15,0.5416666666666666
2018-07-25,74.15,74.84,0.009262432821947759,0.6899999999999977,False,0.012075311233272733,0.00259687154754203,0.005076501263652531,0.019638302260891003,-0.06131437270101438,0.0065828946814890975,0.004013487308728281,1.0,0.006998998923468248,0.00822618168190906,0.8,-0.006158405986553997,0.02399107983246523,0.6,-0.001546960007960244,0.019158951236332735,0.65,0.012424904423812277,-0.019497649571236675,-0.026110483595576217,0.018291018291018337,0.012010372594513576,0.2,0.5916666666666667
2018-07-26,74.84,75.06,0.0029352923009858924,0.21999999999999886,False,0.009262432821947759,0.012075311233272733,0.00259687154754203,-0.004391991688017074,0.004841973145135723,0.007978205200920841,0.003974681132364777,1.0,0.0049238250356796,0.00569543213730937,0.8,0.0008992745657422166,0.015662797236910556,0.7,-0.0015069904270009437,0.019180614102900985,0.65,0.01679256562143361,-0.008872996954045864,-0.017428693340335477,0.020633850303438988,0.009305461901550878,0.26666666666666666,0.6333333333333333
2018-07-27,75.06,74.92,-0.0018669161309870217,-0.14000000000000057,False,0.0029352923009858924,0.009262432821947759,0.012075311233272733,0.005076501263652531,0.005219148682285364,0.008091012118735462,0.003822229399061587,1.0,0.006389281833480193,0.0037046386930394077,1.0,0.0007086064813272335,0.01562520120123853,0.7,-0.0016317547957836538,0.01914316042510505,0.65,0.013283654624979935,-0.004317806474720021,-0.014837807863184782,0.012426509887760456,0.0013340448239061971,0.31666666666666665,0.6583333333333333
2018-07-30,74.92,75.35,0.005723047496616673,0.4299999999999926,False,-0.0018669161309870217,0.0029352923009858924,0.009262432821947759,0.00259687154754203,-0.04156194609553644,0.0034436029973155436,0.0045577323932009415,0.6666666666666666,0.005000598354552283,0.005008411768426049,0.8,-5.160802341031001e-18,0.015565141246124264,0.6,-0.0027272404869284495,0.018487129466939884,0.6,0.006367031136662815,-0.003398713676663445,-0.016658098811073052,0.012656541433519889,-0.0019981350739308843,0.2833333333333333,0.6333333333333333
2018-07-31,75.35,74.19,-0.015514554871069912,-1.1599999999999966,False,0.005723047496616673,-0.0018669161309870217,0.0029352923009858924,0.012075311233272733,-0.0037638575137514583,0.0022638078888718486,0.003134757348809279,0.6666666666666666,0.00562583354436721,0.004862311738211732,0.8,0.0047284993592153065,0.007102866094874981,0.7,-0.0014002485351677163,0.018089273721602357,0.65,0.006491771746099495,0.0037499084169789754,-0.010968817406599052,0.015082754938601114,0.008296534189749636,0.38333333333333336,0.6833333333333333
2018-08-01,74.19,72.62,-0.021389004215244693,-1.5699999999999932,False,-0.015514554871069912,0.005723047496616673,-0.0018669161309870217,0.009262432821947759,0.019638302260891003,-0.0038861411684800867,0.008786993831643854,0.3333333333333333,0.0001078603234986819,0.008617313905881642,0.6,0.003553429623483462,0.009101430096920807,0.7,-0.002426990515128223,0.018277503781412893,0.6,-0.0091088791537558,-0.009267667325463469,-0.025819695451024027,0.023224950232249505,-0.017350993377483474,0.2,0.5666666666666667
2018-08-02,72.62,73.39,0.010547320570781652,0.769999999999996,False,-0.021389004215244693,-0.015514554871069912,0.005723047496616673,0.0029352923009858924,-0.004391991688017074,-0.010393503863232643,0.011645734829407556,0.3333333333333333,-0.0060224270839398086,0.010599031688236752,0.4,-0.0005493010241301083,0.010116512187806587,0.6,-0.003675882087416873,0.018672862912284004,0.55,-0.02429193314344058,-0.026632889675231475,-0.04544080339655865,0.02560992047445736,-0.019708423326133824,0.05,0.4
2018-08-03,73.39,73.42,0.00040869151171681143,0.030000000000001137,False,0.010547320570781652,-0.021389004215244693,-0.015514554871069912,-0.0018669161309870217,0.005076501263652531,-0.008785412838510984,0.013879078369507667,0.3333333333333333,-0.004500021429980658,0.012201840594986262,0.4,0.0009446302017497643,0.010533226583844766,0.7,-0.002750312284290587,0.018894831950553456,0.6,-0.009501444111534085,-0.013568639574190744,-0.034443742763919705,0.025612778848801972,0.013114301490889052,0.16666666666666666,0.5083333333333333
2018-08-06,73.42,73.67,0.0033992826260340805,0.25,False,0.00040869151171681143,0.010547320570781652,-0.021389004215244693,0.005723047496616673,0.00259687154754203,-0.0034776640442487424,0.013324414429664522,0.6666666666666666,-0.004044899901439891,0.01233329729412996,0.6,0.00047784922655619245,0.010442818822929942,0.7,-0.0025684101525045755,0.01890685265698046,0.65,-0.0050681627232567195,-0.01059213540684023,-0.03325198827226605,0.01621474315301809,0.0008178844056706962,0.18333333333333332,0.5083333333333333
2018-08-07,73.67,74.46,0.010666407749848561,0.789999999999992,False,0.0033992826260340805,0.00040869151171681143,0.010547320570781652,-0.015514554871069912,0.012075311233272733,0.004785098236177516,0.004253493738745139,1.0,-0.004509652875556409,0.01199561745991731,0.6,0.0005580903344053975,0.010461858251965848,0.7,-0.0029709099835043256,0.018688578285414793,0.65,0.0028860028860029363,-0.0041970519258451855,-0.028926573034818492,0.018114955053119018,0.006008466475488156,0.2,0.5083333333333333
2018-08-08,74.46,72.23,-0.030406596381815216,-2.2299999999999898,False,0.010666407749848561,0.0033992826260340805,0.00040869151171681143,-0.021389004215244693,0.009262432821947759,0.004824793962533152,0.004307299814142902,1.0,0.0007265396486272856,0.011760872235058827,0.8,0.0004171999860629803,0.010314252196246432,0.7,-0.0028706030002455087,0.01875599913159857,0.65,0.01289585373816493,0.009483395584357401,-0.0177580100123782,0.017782000814442814,0.011135252580119407,0.2833333333333333,0.575
2018-08-09,72.23,72.03,-0.0027727731614839374,-0.20000000000000284,False,-0.030406596381815216,0.010666407749848561,0.0033992826260340805,0.010547320570781652,0.0029352923009858924,-0.005446968668644191,0.017896741576357133,0.6666666666666666,-0.001076978784686819,0.015201987130934961,0.8,-0.0035497029343133173,0.01333545302750623,0.6,-0.0013252141842855505,0.014714860263206692,0.65,-0.016395675027916168,-0.01946011253877422,-0.04569806642547447,0.042035992479183396,-0.03189920922128395,0.05,0.35
2018-08-10,72.03,72.96,0.012828646864804397,0.9299999999999926,False,-0.0027727731614839374,-0.030406596381815216,0.010666407749848561,0.00040869151171681143,-0.0018669161309870217,-0.007504320597816863,0.017098510129182187,0.3333333333333333,-0.003740997531139936,0.01405537952031979,0.6,-0.0041205094805603,0.013166751042022182,0.5,-0.0017059514996165335,0.014648727352033984,0.6,-0.01547251305322439,-0.02051306458521729,-0.046774609770461106,0.01370621625363435,-0.002492729538844933,0.05,0.3333333333333333
2018-08-13,72.96,72.83,-0.0017833875362521078,-0.12999999999999545,False,0.012828646864804397,-0.0027727731614839374,-0.030406596381815216,0.0033992826260340805,0.005723047496616673,-0.006783574226164917,0.01787710749410963,0.3333333333333333,-0.0012570064605224196,0.015583649157769377,0.6,-0.002650953180981158,0.01412173003099822,0.6,-0.0013254765904905817,0.014919964099555892,0.6,-0.0015054057752840189,-0.006542711446681393,-0.03323903350404467,0.023878939330834358,0.01361489302584037,0.13333333333333333,0.39166666666666666
2018-08-14,72.83,72.55,-0.0038519788996268997,-0.28000000000000114,False,-0.0017833875362521078,0.012828646864804397,-0.0027727731614839374,0.010666407749848561,-0.015514554871069912,0.0027574953890227853,0.007132825060472523,0.3333333333333333,-0.002293540492979657,0.01541087045133611,0.4,-0.0034015966842680366,0.013853615834117847,0.5,0.000663451337473635,0.01173504600074447,0.6,-0.0009876272255905372,-0.008960585669866794,-0.033557225098584165,0.02754934210526323,-0.001781798245613973,0.13333333333333333,0.375
2018-08-15,72.55,71.16,-0.01934511653256246,-1.3900000000000006,False,-0.0038519788996268997,-0.0017833875362521078,0.012828646864804397,-0.030406596381815216,-0.021389004215244693,0.002397760142975132,0.007423939471281745,0.3333333333333333,-0.005197217822874749,0.013998474216636012,0.2,-0.0022353390871237347,0.013263122698176852,0.5,0.000659045268179863,0.01173672388506441,0.6,0.0004136789851074685,-0.013408398607484773,-0.03580351921747904,0.02416586571467789,-0.007659690876761076,0.08333333333333333,0.3333333333333333
2018-08-16,71.16,71.66,0.007001849079173346,0.5,False,-0.01934511653256246,-0.0038519788996268997,-0.0017833875362521078,-0.0027727731614839374,0.010547320570781652,-0.008326827656147154,0.007836741877432656,0.0,-0.002984921853024198,0.010197699792106517,0.2,-0.0020309503188555116,0.012979091207689562,0.5,-0.0012901256714928102,0.011659722761280484,0.55,-0.015849307111443056,-0.03108533148155712,-0.052482307277484486,0.028807718814610663,-0.01902398676592238,0.016666666666666666,0.26666666666666666
2018-08-17,71.66,72.03,0.005149987024463915,0.37000000000000455,False,0.007001849079173346,-0.01934511653256246,-0.0038519788996268997,0.012828646864804397,0.00040869151171681143,-0.0053984154510053365,0.010811544716708357,0.3333333333333333,-0.0010299974048927415,0.010959446553955171,0.4,-0.002385497468016342,0.012675526085166647,0.5,-0.000720433633133289,0.011772057996604196,0.6,-0.007918927898992179,-0.02358599828316832,-0.04429334477324309,0.0146149522203484,0.009437949006902405,0.05,0.2833333333333333
2018-08-20,72.03,72.44,0.005675934113941059,0.4099999999999966,False,0.005149987024463915,0.007001849079173346,-0.01934511653256246,-0.0017833875362521078,0.0033992826260340805,-0.002397760142975064,0.012007414784601069,0.6666666666666666,-0.0025657293729608377,0.009326147832940987,0.4,-0.0019113679167416318,0.01285852892645745,0.5,-0.0007167593450927198,0.011773878086679799,0.6,-0.0002220803375622138,-0.017848620788393554,-0.038414043987584634,0.016327100195367036,0.0047426419305342925,0.1,0.30833333333333335
2018-08-21,72.44,73.1,0.009069733740520051,0.6599999999999966,False,0.005675934113941059,0.005149987024463915,0.007001849079173346,-0.0038519788996268997,0.010666407749848561,0.005942590072526109,0.0007791779076285446,1.0,-0.0010738650429222044,0.009910295953149009,0.6,-0.0016837027679509338,0.012970210060916549,0.5,-0.0005628062167727684,0.01183616587551504,0.6,0.006558470431302643,-0.011705639990177152,-0.032316238269639475,0.017770373455504668,0.005692072747466286,0.13333333333333333,0.325
2018-08-22,73.1,75.24,0.028854637677096777,2.1400000000000006,False,0.009069733740520051,0.005675934113941059,0.005149987024463915,-0.01934511653256246,-0.030406596381815216,0.006631884959641677,0.0017371403885034268,1.0,0.0015104774851071858,0.01051523064476227,0.8,-0.0018433701688837848,0.012826222048575557,0.5,-0.0007130850914104026,0.011692964960177094,0.6,0.014179083770359702,-0.0019864701585764477,-0.0229689181151721,0.011595803423522963,0.007580978635423807,0.2833333333333333,0.43333333333333335
2018-08-23,75.24,75.07,-0.002261992847918705,-0.1700000000000017,False,0.028854637677096777,0.009069733740520051,0.005675934113941059,0.007001849079173346,-0.0027727731614839374,0.014533435177185965,0.0102209621125388,1.0,0.011150428327039033,0.008954936193672785,1.0,0.004082753237007414,0.011918221881622833,0.6,0.0002665251513470484,0.013209949164776994,0.6,0.032183718824594365,0.026949928684032676,0.006220898742669512,0.03160054719562247,0.02969755029423843,0.6166666666666667,0.6583333333333333
2018-08-24,75.07,75.75,0.009017432804567583,0.6800000000000068,False,-0.002261992847918705,0.028854637677096777,0.009069733740520051,0.005149987024463915,0.012828646864804397,0.01188745952323271,0.012858612101039618,0.6666666666666666,0.009297659941620623,0.010454405671412962,0.8,0.004133831268363938,0.011889792257330799,0.6,6.6608939018184945e-06,0.013206013091102696,0.55,0.020305534413395776,0.02462260803101035,0.004516107449904272,0.0077086656034026126,-0.0002663470502065552,0.6,0.6416666666666667
2018-08-27,75.75,76.56,0.010636302755220308,0.8100000000000023,False,0.009017432804567583,-0.002261992847918705,0.028854637677096777,0.005675934113941059,-0.0017833875362521078,0.01187002587791522,0.012862455422382466,0.6666666666666666,0.010071149097641358,0.010260184198741997,0.8,0.003752709862340256,0.011663913621387316,0.6,0.0005508783406795488,0.013341169180806123,0.6,0.019241119483315305,0.03331855540019801,0.013832286041235653,0.021446649793526038,0.008118179398456207,0.7333333333333333,0.725
2018-08-28,76.56,76.27,-0.003795070968551721,-0.29000000000000625,False,0.010636302755220308,0.009017432804567583,-0.002261992847918705,0.009069733740520051,-0.0038519788996268997,0.005797247570623065,0.005736938909219468,0.6666666666666666,0.011063222825897206,0.010024343683781283,0.8,0.004994678891487498,0.011669530477643237,0.7,0.0007965411036097304,0.013478674545740393,0.6,0.01884381986585759,0.04350670592083761,0.024401339821327417,0.012277227722772368,0.008031599736668853,0.8166666666666667,0.7833333333333333
2018-08-29,76.27,77.69,0.0184468727861822,1.4200000000000017,False,-0.003795070968551721,0.010636302755220308,0.009017432804567583,0.028854637677096777,-0.01934511653256246,0.0052862215304120596,0.0064553641812105005,0.6666666666666666,0.008490261884082853,0.011714363722891308,0.6,0.005000369684595015,0.011665227989045719,0.7,0.00138251529873564,0.01300318631062929,0.6,0.006492649581672838,0.03808253484320567,0.02022298567157632,0.014629049111807792,-0.004697898995171597,0.75,0.7416666666666667
2018-08-30,77.69,76.79,-0.011652125619877132,-0.8999999999999915,False,0.0184468727861822,-0.003795070968551721,0.010636302755220308,-0.002261992847918705,0.007001849079173346,0.008429368190950264,0.009213357535861142,0.6666666666666666,0.0064087089058999375,0.00835336545797873,0.6,0.008779568616469483,0.00897807184872417,0.8,0.003374309148806985,0.012399521009375492,0.65,0.018644778937431106,0.053773796040718524,0.03879375662979245,0.0226825750622788,0.016352694924123497,0.9166666666666666,0.875
2018-08-31,76.79,77.71,0.011909525878698425,0.9199999999999875,False,-0.011652125619877132,0.0184468727861822,-0.003795070968551721,0.009017432804567583,0.005149987024463915,0.0009998920659177845,0.012747056631197577,0.3333333333333333,0.004530682351508252,0.010791397764345331,0.6,0.0069141711465644335,0.010888317163894188,0.7,0.0022643368392740457,0.012697762211661603,0.6,0.0023233958126664955,0.039170179510254366,0.026908598136257122,0.008881451924314554,0.0007819627264434025,0.8166666666666667,0.7833333333333333
2018-09-03,77.71,78.01,0.003853074379070986,0.30000000000001137,False,0.011909525878698425,-0.011652125619877132,0.0184468727861822,0.010636302755220308,0.005675934113941059,0.006234757681667834,0.012926450191487549,0.6666666666666666,0.00510910096633442,0.011089769071017016,0.6,0.007590125031987885,0.010967345136114387,0.7,0.002839378557623126,0.012860085723170232,0.6,0.00916835489065515,0.04857644042639331,0.03889448400638118,0.012110951946867985,-0.0010284098213139542,0.9166666666666666,0.875
2018-09-04,78.01,77.86,-0.0019246814179121475,-0.15000000000000568,False,0.003853074379070986,0.011909525878698425,-0.011652125619877132,-0.003795070968551721,0.009069733740520051,0.0013701582126307624,0.009777917632852084,0.6666666666666666,0.0037524552911045554,0.010740019515575175,0.6,0.007407839058500877,0.011012700542087538,0.7,0.0028620681452749715,0.012861453818388064,0.6,0.009263332212073427,0.04955130706203681,0.0425218667658569,0.014541243083258394,0.003215020576131687,0.9333333333333333,0.9
2018-09-05,77.86,77.12,-0.009549691880019485,-0.7399999999999949,False,-0.0019246814179121475,0.003853074379070986,0.011909525878698425,0.0184468727861822,0.028854637677096777,0.004612639613285757,0.005673272270930828,0.6666666666666666,0.00412653320123247,0.010500525254796672,0.6,0.006308397542657657,0.011335969567434009,0.6,0.0022325136868869356,0.01277187998073543,0.55,0.003195382157398452,0.045142757426473556,0.03995440905407688,0.02845789001410074,-0.0035833120040952285,0.9,0.875
2018-09-06,77.12,76.63,-0.006374005319977315,-0.4900000000000091,False,-0.009549691880019485,-0.0019246814179121475,0.003853074379070986,-0.011652125619877132,-0.002261992847918705,-0.0025404329729535463,0.0054889524399533915,0.3333333333333333,-0.0014727797320078669,0.008677679795384695,0.4,0.0024679645869460317,0.009384555734836743,0.5,0.0032753589119767224,0.010756804133943186,0.55,-0.00487754522697359,0.031823016664102255,0.02987556115442591,0.015026971487284893,-0.009758602978941846,0.7666666666666667,0.7583333333333333
2018-09-07,76.63,77.1,0.006114635586970735,0.46999999999999886,False,-0.006374005319977315,-0.009549691880019485,-0.0019246814179121475,0.011909525878698425,0.009017432804567583,-0.005949459539302981,0.0031273391753723553,0.0,-0.0004171556720279036,0.007633372150437594,0.4,0.00205676333974017,0.009668587969527097,0.5,0.003095297304052054,0.010885905080355668,0.55,-0.01079183125500216,0.02212173959437913,0.02310429308606854,0.02697095435684645,-0.004805194805194864,0.7333333333333333,0.7333333333333333
2018-09-10,77.1,77.36,0.0033665705757550683,0.2600000000000051,False,0.006114635586970735,-0.006374005319977315,-0.009549691880019485,0.003853074379070986,0.010636302755220308,-0.0032696872043420193,0.006761182439513185,0.3333333333333333,-0.0015761337303734414,0.005921873356208551,0.4,0.0017664836179804855,0.00949730866010185,0.5,0.0027595967401603705,0.010682188448518457,0.55,-0.003154737277617059,0.025559169177357788,0.028365641116841367,0.01565966331723853,0.005477308294209539,0.75,0.75
2018-09-11,77.36,78.98,0.02072480471346461,1.6200000000000045,False,0.0033665705757550683,0.006114635586970735,-0.006374005319977315,-0.0019246814179121475,-0.003795070968551721,0.0010357336142494985,0.005358242163963499,0.6666666666666666,-0.0016734344910366253,0.0058352310700931056,0.4,0.0010395104000339613,0.009058644512295617,0.5,0.0030170946457607293,0.010631525310760488,0.6,0.0018908488098012821,0.025926662688150692,0.0313108241421296,0.012840466926069974,0.003502399792450331,0.8,0.7833333333333333
2018-09-12,78.98,79.29,0.003917361425804206,0.3100000000000023,False,0.02072480471346461,0.0033665705757550683,0.006114635586970735,-0.009549691880019485,0.0184468727861822,0.010068670292063474,0.007618086633431182,1.0,0.002856462735238726,0.010670217975726693,0.6,0.0034914979682355942,0.010604742377126332,0.6,0.004245933826415305,0.011173102788613597,0.65,0.01991270435703396,0.04296382376050656,0.05190022619362056,0.026758014477766198,0.026647601715845536,0.9833333333333333,0.95
2018-09-13,79.29,78.02,-0.016146813205797243,-1.2700000000000102,False,0.003917361425804206,0.02072480471346461,0.0033665705757550683,-0.006374005319977315,-0.011652125619877132,0.00933624557167463,0.008056066125790358,1.0,0.005549873396403464,0.008720186775444392,0.8,0.002038546832197795,0.009380901143036718,0.6,0.005409057724333638,0.009780791576459807,0.7,0.018209369221286353,0.0414669065976645,0.054769342648164354,0.01633324892377807,0.005070351121815257,1.0,0.9666666666666667
2018-09-14,78.02,77.62,-0.005140078137750139,-0.3999999999999915,False,-0.016146813205797243,0.003917361425804206,0.02072480471346461,0.006114635586970735,0.011909525878698425,0.002831784311157193,0.015072334706339556,0.6666666666666666,0.0035953118192394787,0.01174456519475885,0.8,0.001589078073605784,0.010105768889234886,0.6,0.004251624610085109,0.01083651982008101,0.65,-0.0016634676903392043,0.02052294934010024,0.03675781743122708,0.022196998360449048,-0.015396264512872274,0.9,0.8833333333333333
2018-09-17,77.62,77.53,-0.0011601677098926366,-0.09000000000000341,False,-0.005140078137750139,-0.016146813205797243,0.003917361425804206,0.0033665705757550683,0.003853074379070986,-0.0057898433059143896,0.008204040548907169,0.3333333333333333,0.0013443690742953036,0.012118583971063952,0.6,-0.00011588232803907243,0.009648661301619494,0.5,0.003737121351974406,0.011024304943270048,0.6,-0.008101822271065817,0.01159252187852311,0.030919619614301785,0.018328633683670943,-0.005254389337434277,0.8,0.8166666666666667
2018-09-18,77.53,78.39,0.011031409969763227,0.8599999999999994,False,-0.0011601677098926366,-0.005140078137750139,-0.016146813205797243,0.02072480471346461,-0.0019246814179121475,-0.007482353017813337,0.006338484283344661,0.0,0.0004390214171657627,0.012102772583240053,0.4,-0.0006172065369354346,0.009559243192456605,0.4,0.0033953162607827207,0.011064795118903908,0.55,-0.009682199059881547,0.007079301162564056,0.02905001238806504,0.014042772481319108,-0.0016739634303373095,0.75,0.7833333333333333
2018-09-19,78.39,78.85,0.0058509452084164176,0.45999999999999375,False,0.011031409969763227,-0.0011601677098926366,-0.005140078137750139,0.003917361425804206,-0.009549691880019485,0.0015770547073734864,0.00687985207321832,0.3333333333333333,-0.0014996575315745137,0.009102514289815674,0.4,0.0006784026018321029,0.010153748321070633,0.5,0.00349340007224488,0.011123201709002132,0.55,0.0028143789177432765,0.014763849604204626,0.04002529635878371,0.027731200825486982,0.014363354037267073,0.9333333333333333,0.9
2018-09-20,78.85,78.22,-0.008021944081679278,-0.6299999999999955,False,0.0058509452084164176,0.011031409969763227,-0.0011601677098926366,-0.016146813205797243,-0.006374005319977315,0.0052407291560956715,0.004995859238919971,0.6666666666666666,-0.0011129407750520713,0.009361819790929307,0.4,0.002218466310675693,0.00964058798876253,0.6,0.002343215448810862,0.009514251095179827,0.55,0.009835813631823065,0.018339145034224513,0.045730541476666,0.012246460007654138,0.00497068569971961,0.9333333333333333,0.9166666666666666
2018-09-21,78.22,78.22,0.0,0.0,False,-0.008021944081679278,0.0058509452084164176,0.011031409969763227,-0.005140078137750139,0.006114635586970735,0.002953470365500125,0.008043800739343918,0.6666666666666666,0.0005120330497715219,0.007024708616867105,0.4,0.002053672434505497,0.009798842961058037,0.6,0.0020552178871228338,0.009733933466918934,0.55,0.0012544481708096633,0.00815208635411624,0.037221699176534395,0.015599239061509066,-0.009497277447131823,0.9,0.8833333333333333
2018-09-24,78.22,80.73,0.03158488407955613,2.510000000000005,False,0.0,-0.008021944081679278,0.0058509452084164176,-0.0011601677098926366,0.0033665705757550683,-0.0007236662910876176,0.005686653027892319,0.3333333333333333,0.0015400486773215496,0.0064771041689160765,0.4,0.0014422088758084231,0.00971679219527303,0.5,0.0016043462468944545,0.009609045202453011,0.5,-0.00028117890646961463,0.006549909279252697,0.037428048489349885,0.022372794681667092,0.000767656090071677,0.9166666666666666,0.8833333333333333
2018-09-25,78.22,80.89,0.03356483770249315,2.6700000000000017,False,0.03158488407955613,0.0,-0.008021944081679278,0.011031409969763227,0.02072480471346461,0.007854313332625621,0.017096644655091493,0.3333333333333333,0.008089059035211303,0.013347042178294046,0.6,0.00426404022618853,0.013301920479568784,0.5,0.0026517753131112456,0.011493453030851862,0.5,0.02342739788544934,0.03606927662523507,0.06995175740868365,0.023395551009971854,0.022416413373860314,1.0,1.0
2018-09-26,80.89,81.18,0.0035787043808904466,0.29000000000000625,False,0.03356483770249315,0.03158488407955613,0.0,0.0058509452084164176,0.003917361425804206,0.02171657392734976,0.015377196134618307,0.6666666666666666,0.012595744581757287,0.016908722430454895,0.6,0.005548043525091384,0.015298706497523344,0.5,0.004519770746663489,0.013202758635911933,0.55,0.018996749892922882,0.035054158322723517,0.0713599830468441,0.016108412170800373,0.0029758214507128937,1.0,1.0
2018-09-27,81.18,81.3,0.0014771051430132233,0.11999999999999034,False,0.0035787043808904466,0.03356483770249315,0.03158488407955613,-0.008021944081679278,-0.016146813205797243,0.02290947538764658,0.01369279822568485,1.0,0.012141296416252093,0.017113191116052064,0.6,0.005514177820600008,0.015302653066282885,0.5,0.0037763623263989015,0.012810396217647133,0.55,0.01668169522091989,0.036450686243217456,0.07448462989312077,0.01211521819755228,0.003585115589071656,1.0,1.0
2018-09-28,81.3,82.95,0.020092000082688646,1.6500000000000057,False,0.0014771051430132233,0.0035787043808904466,0.03356483770249315,0.0,-0.005140078137750139,0.01287354907546561,0.014656085166791774,1.0,0.014041106261190591,0.015188343370972324,0.8,0.007276569655481055,0.013629934271419182,0.6,0.004432823864543419,0.012330357929370631,0.6,0.010389739510837215,0.035002959879313345,0.07518112547967659,0.012318305001231829,0.0008617505847592413,1.0,1.0
2018-10-01,81.3,84.95,0.043916831564176285,3.6500000000000057,False,0.020092000082688646,0.0014771051430132233,0.0035787043808904466,0.03158488407955613,-0.0011601677098926366,0.00838260320219744,0.008324128035127939,1.0,0.018059506277728322,0.013506678565133915,1.0,0.009799777477524934,0.013431855493241737,0.7,0.00484194757474293,0.012701802265712868,0.6,0.018916595012897774,0.05249801744647109,0.0956352901551325,0.025215252152521492,0.018416206261510127,1.0,1.0
