开始日期,结束日期,样本数,Ridge_RMSE,Ridge_MAE,Ridge_MAPE,Ridge_方向命中率,Naive_RMSE,Naive_MAE,Naive_MAPE,Naive_方向命中率,Ridge相对Naive_RMSE改善率,是否冲突窗口
2021-04-07,2021-06-09,46,1.010117077728572,0.7882331727898639,1.1731157471258646,51.11111111111111,0.9978967011103692,0.7676086956521738,1.1399234949201453,53.333333333333336,-1.2246133898032747,False
2021-04-08,2021-06-10,46,1.0090876356060368,0.7838023524694968,1.1654699110281403,48.888888888888886,0.9987883964431937,0.7704347826086958,1.1426931818471853,51.11111111111111,-1.0311732895095567,False
2021-04-09,2021-06-11,46,1.003117522695875,0.7719395645443939,1.145729763544107,51.11111111111111,0.9969093543896388,0.7650000000000001,1.133155594341426,53.333333333333336,-0.6227415039191045,False
2021-04-12,2021-06-14,46,1.003093033609585,0.7718586363037423,1.1441750340811125,51.11111111111111,1.0006802034442464,0.7726086956521737,1.142055491489435,53.333333333333336,-0.24111900655512325,False
2021-04-13,2021-06-15,46,1.0048883575686507,0.77478231668397,1.1454914359684998,51.11111111111111,1.0097890438321653,0.7895652173913039,1.164383843293362,53.333333333333336,0.4853178288522923,False
2021-04-14,2021-06-16,46,1.009061267762426,0.7793512289647136,1.1482964522212253,48.888888888888886,1.0061495696573843,0.7836956521739126,1.1531325167689799,51.11111111111111,-0.28939018540087996,False
2021-04-15,2021-06-17,46,0.9706478687107413,0.7547110621176871,1.1084864850558085,48.888888888888886,0.9542889453956535,0.7515217391304343,1.1023240593996209,51.11111111111111,-1.714252626944695,False
2021-04-16,2021-06-18,46,0.9699634902532395,0.7501411119998344,1.1015489273918833,46.666666666666664,0.9510806210969119,0.7432608695652171,1.0895153011573588,51.11111111111111,-1.9854120394703565,False
2021-04-19,2021-06-21,46,0.9884922224595383,0.7728137737280601,1.1312940471172979,46.666666666666664,0.9797415364578914,0.775434782608695,1.132608910875929,51.11111111111111,-0.8931627042458208,False
2021-04-20,2021-06-22,46,0.9903881761611305,0.7777487568416455,1.1370861112512214,46.666666666666664,0.9795285023706671,0.7728260869565211,1.1286251362897732,51.11111111111111,-1.1086633787766929,False
2021-04-21,2021-06-23,46,0.979457260329943,0.7651282467210269,1.1156079635742455,44.44444444444444,0.9754107273126136,0.767826086956521,1.118242824633937,51.11111111111111,-0.4148542664153506,False
2021-04-22,2021-06-24,46,0.9579145798616722,0.7372712964818156,1.0718044769857238,46.666666666666664,0.9563188025830679,0.7423913043478253,1.0780536662083058,53.333333333333336,-0.1668666635324948,False
2021-04-23,2021-06-25,46,0.9490610904195661,0.7217858140991629,1.0471617398976107,46.666666666666664,0.9523221048071644,0.7360869565217385,1.0662870341393909,53.333333333333336,0.342427669287233,False
2021-04-26,2021-06-28,46,0.9770868273436546,0.7520629637409207,1.0873178703282365,46.666666666666664,0.9703439551542264,0.7576086956521731,1.0941693328346653,53.333333333333336,-0.6948950579443182,False
