candidate_id,upward_speed_multiplier,downward_speed_multiplier,inventory_relief_strength,spr_credibility_strength,coverage_center,credibility_ramp_days,regularization_penalty,regularized_score,RMSE,MAE,MAPE,方向命中率,最大绝对误差,峰值误差,末日误差,高位平台形成_RMSE,中期再定价回落_RMSE,后期二次抬升_RMSE
150,0.95,1.0,0.0,0.02,0.48,10,0.11500000000000003,5.506110541933707,3.3849567199665755,2.7476065563144534,2.7360041912661672,66.66666666666666,7.458989099097337,-3.9929431413612946,-0.24294314136129458,3.808682907136271,3.7807558705917828,2.695192158531451
152,0.95,1.0,0.0,0.02,0.62,10,0.115,5.506110541933707,3.3849567199665755,2.7476065563144534,2.7360041912661672,66.66666666666666,7.458989099097337,-3.9929431413612946,-0.24294314136129458,3.808682907136271,3.7807558705917828,2.695192158531451
295,1.0,0.92,0.0,0.02,0.55,10,0.11999999999999998,5.511849287256612,3.395643897040034,2.76979228979339,2.764379259208606,66.66666666666666,7.331701653053699,-3.951008772414795,-0.2010087724147951,3.7854565533287095,3.786329803045648,2.743994764779043
433,1.08,0.82,0.0,0.0,0.55,10,0.11800000000000005,5.516859079080185,3.4437412507794294,2.843143818599325,2.851731188736773,64.44444444444444,6.958437954435269,-3.684230567972378,0.06576943202762209,3.7393628146470874,3.828402768126219,2.8854837006578555
244,1.0,0.82,0.0,0.01,0.55,10,0.13000000000000003,5.522493143027412,3.416818741396766,2.799646518098909,2.8005431434135613,64.44444444444444,7.096025979254449,-3.843183439578439,-0.09318343957843922,3.801809460383984,3.820538644953087,2.7776908921180077
294,1.0,0.92,0.0,0.02,0.48,10,0.1375,5.529349287256612,3.395643897040034,2.76979228979339,2.764379259208606,66.66666666666666,7.331701653053699,-3.951008772414795,-0.2010087724147951,3.7854565533287095,3.786329803045648,2.743994764779043
296,1.0,0.92,0.0,0.02,0.62,10,0.13749999999999996,5.529349287256612,3.395643897040034,2.76979228979339,2.764379259208606,66.66666666666666,7.331701653053699,-3.951008772414795,-0.2010087724147951,3.7854565533287095,3.786329803045648,2.743994764779043
432,1.08,0.82,0.0,0.0,0.48,10,0.13550000000000006,5.534359079080185,3.4437412507794294,2.843143818599325,2.851731188736773,64.44444444444444,6.958437954435269,-3.684230567972378,0.06576943202762209,3.7393628146470874,3.828402768126219,2.8854837006578555
434,1.08,0.82,0.0,0.0,0.62,10,0.13550000000000004,5.534359079080185,3.4437412507794294,2.843143818599325,2.851731188736773,64.44444444444444,6.958437954435269,-3.684230567972378,0.06576943202762209,3.7393628146470874,3.828402768126219,2.8854837006578555
346,1.0,1.0,0.0,0.03,0.55,10,0.12,5.537242829316948,3.39114937358822,2.7541749107148497,2.7434573902616477,66.66666666666666,7.539607435300383,-4.058745132197274,-0.3087451321972736,3.7863084528461743,3.782954696510278,2.724548872992312
243,1.0,0.82,0.0,0.01,0.48,10,0.14750000000000005,5.539993143027412,3.416818741396766,2.799646518098909,2.8005431434135613,64.44444444444444,7.096025979254449,-3.843183439578439,-0.09318343957843922,3.801809460383984,3.820538644953087,2.7776908921180077
245,1.0,0.82,0.0,0.01,0.62,10,0.14750000000000002,5.539993143027412,3.416818741396766,2.799646518098909,2.8005431434135613,64.44444444444444,7.096025979254449,-3.843183439578439,-0.09318343957843922,3.801809460383984,3.820538644953087,2.7776908921180077
487,1.08,0.92,0.0,0.02,0.55,10,0.14800000000000002,5.540298607134535,3.4126151562498785,2.7809113751114483,2.7810513630295133,66.66666666666666,7.299669296230022,-3.899497840206948,-0.14949784020694779,3.7292633975401657,3.7825379471751703,2.818803926754172
103,0.95,0.92,0.0,0.02,0.55,10,0.1375,5.5438583934772,3.3949489040073053,2.763102735577351,2.7535486145143713,66.66666666666666,7.354726262371713,-3.992678639681344,-0.24267863968134407,3.826931179660966,3.789222379648715,2.707755040761871
52,0.95,0.82,0.0,0.01,0.55,10,0.14750000000000005,5.550052812531692,3.4130390831444246,2.793147277692739,2.7898715652551727,66.66666666666666,7.122216000460654,-3.8847046151348508,-0.13470461513485077,3.8393146051407956,3.8231811370219706,2.7342569546314515
345,1.0,1.0,0.0,0.03,0.48,10,0.1375,5.554742829316948,3.39114937358822,2.7541749107148497,2.7434573902616477,66.66666666666666,7.539607435300383,-4.058745132197274,-0.3087451321972736,3.7863084528461743,3.782954696510278,2.724548872992312
347,1.0,1.0,0.0,0.03,0.62,10,0.13749999999999998,5.554742829316948,3.39114937358822,2.7541749107148497,2.7434573902616477,66.66666666666666,7.539607435300383,-4.058745132197274,-0.3087451321972736,3.7863084528461743,3.782954696510278,2.724548872992312
436,1.08,0.82,0.0,0.01,0.55,10,0.15800000000000006,5.556919858667071,3.4379564019214652,2.822713055780811,2.828712926644266,64.44444444444444,7.059538337311125,-3.7918063977507046,-0.041806397750704605,3.751435749387268,3.817105343517621,2.861415706730053
486,1.08,0.92,0.0,0.02,0.48,10,0.16550000000000004,5.557798607134535,3.4126151562498785,2.7809113751114483,2.7810513630295133,66.66666666666666,7.299669296230022,-3.899497840206948,-0.14949784020694779,3.7292633975401657,3.7825379471751703,2.818803926754172
488,1.08,0.92,0.0,0.02,0.62,10,0.1655,5.557798607134535,3.4126151562498785,2.7809113751114483,2.7810513630295133,66.66666666666666,7.299669296230022,-3.899497840206948,-0.14949784020694779,3.7292633975401657,3.7825379471751703,2.818803926754172
538,1.08,1.0,0.0,0.03,0.55,10,0.14800000000000002,5.560394408470039,3.404358698655078,2.765746296497001,2.760549909196287,66.66666666666666,7.5109648063234005,-4.007148629923606,-0.25714862992360565,3.7260420397237413,3.779111744931119,2.7900512118895477
