sample_id,RMSE,MAE,峰值误差,末日误差,高价平台RMSE,低价回落RMSE,前期RMSE,中期RMSE,后期RMSE,模拟峰值,实际峰值,模拟末日价格,实际末日价格,综合得分,平台解释得分,assumption_base_supply,assumption_base_demand,assumption_base_elasticity,assumption_long_elasticity,assumption_supply_interruption,assumption_spr_max_release,assumption_spr_delay_days,assumption_spr_ramp_days,assumption_route_start_day,assumption_route_max_capacity,assumption_route_ramp_days,assumption_commercial_inventory,assumption_inventory_daily_cap,assumption_observed_demand_decline,assumption_demand_decline_ramp_days,assumption_fear_initial,assumption_fear_decay,behavior_pressure_scale,behavior_risk_weight,behavior_uncertainty_floor,behavior_inventory_response,behavior_adjustment_speed,behavior_buffer_relief_strength,behavior_buffer_relief_decay_days,behavior_relief_discount_strength,behavior_relief_start_day,behavior_relief_peak_day,behavior_relief_decay_days
611,3.8572503612319613,3.273801670128511,-3.283445748158343,0.4665542518416572,2.9354267063887747,4.191375756727469,3.1636589733136504,4.390068881076483,3.807833467511131,110.77655425184166,114.06,110.77655425184166,110.31,7.417197082672125,4.435426706388775,10000.0,10000.0,-0.05,-0.23975002960271735,1400.0,641.4339915632236,4,7,11,286.8462678002509,24,58000.0,300.7619487958648,430.0,21,0.14027617664103273,0.10074777795305345,0.02785864613019975,2.418621853807841,0.2782697111275317,0.6257482558589097,0.3228065481990972,0.22,12,0.2323538658372405,27,48,4
612,3.79747444441875,3.193160127886619,-5.550382065884648,-1.8003820658846479,4.522528755398402,3.00081751555492,3.194170462028785,4.979192152871123,3.117037832990411,108.50961793411535,114.06,108.50961793411535,110.31,8.11804316390275,7.46283440810612,10000.0,10000.0,-0.05,-0.25,1400.0,622.1345582634818,5,7,9,229.74657193671857,25,58000.0,305.0021398657287,430.0,21,0.11826979491029037,0.09908839125508287,0.029422726907573794,2.6175935453964287,0.22045966238057724,0.7479792755577871,0.3599970333991854,0.22,14,0.21718193352285695,27,47,4
613,3.958952844847785,3.3651276955167257,-5.500747811125876,-1.7507478111258763,5.034666137576168,3.6657163876356256,3.1936810686830843,4.245311971769156,4.1199811147009475,108.55925218887413,114.06,108.55925218887413,110.31,8.546093995765705,7.935264386476869,10000.0,10000.0,-0.05,-0.25,1400.0,597.2625782584488,4,7,11,273.1497799399145,30,58000.0,260.6834237206664,430.0,21,0.1408287668345476,0.10204484394113246,0.02993545778211027,2.6312123994237826,0.22424042120174228,0.5726793063614328,0.36120636398335265,0.22,12,0.24,28,49,4
614,4.6606388039426285,3.9521933593231844,-1.626128824321384,2.123871175678616,1.529425186205142,5.564361859267733,3.3958795505388966,4.270052687614961,5.420738880790393,112.43387117567862,114.06,112.43387117567862,110.31,8.643476142446257,3.029425186205142,10000.0,10000.0,-0.05,-0.22634279274194105,1400.0,583.8477267616385,4,7,9,272.0635263485643,25,58000.0,272.7979810630428,430.0,21,0.12870460069667797,0.09996106916476434,0.026761670561246228,2.5592765231606514,0.270998644735076,0.613591304703838,0.3889778348785542,0.22,10,0.21282924168033915,28,44,4
615,4.245107381577671,3.463492278917329,-6.5065276382528765,-2.7565276382528765,5.615623605281534,2.6283764606061184,3.3903969297230687,5.588301776164165,3.554425465590576,107.55347236174713,114.06,107.55347236174713,110.31,9.26823655100557,9.320845715883834,10000.0,10000.0,-0.05,-0.2422937675539182,1400.0,700.0,4,7,9,284.6095703339555,29,58000.0,289.59456895347586,430.0,21,0.13863245923918505,0.09543511665576486,0.029919980766842866,2.106764675407587,0.26639332328517923,0.6125723375453257,0.35258330106513963,0.20127390664944955,11,0.20790508095943128,26,47,5
616,3.817386952292011,3.1356451536122654,-6.3174165829424,-2.5674165829424,5.049865068779691,2.9058368023480217,3.3249306839264636,4.914312391540061,3.1669352172637697,107.7425834170576,114.06,107.7425834170576,110.31,8.56201230751915,8.603798335133611,10000.0,10000.0,-0.05,-0.2375482002498611,1579.7489287209607,700.0,4,7,10,233.22667125753273,27,58000.0,286.22433955315626,430.0,21,0.1284614226242746,0.11521862154700459,0.029599200853717842,2.2754381459123914,0.21287020855678787,0.7143552373578741,0.302037465687006,0.21304760737319595,13,0.24,29,44,4
617,4.696472718968373,4.010300103996902,-4.970405707029826,-1.2204057070298262,5.773368453030116,4.4054927936708275,3.30332039759643,4.45212592479417,5.420789963326678,109.08959429297018,114.06,109.08959429297018,110.31,9.561045010032734,8.249693018653977,10000.0,10000.0,-0.05,-0.25,1400.0,700.0,4,7,10,224.22524239925548,29,58000.0,304.0431830587548,430.0,21,0.1334208466209061,0.0986338878113589,0.03276568560888898,2.7107272057148166,0.24114412016978276,0.5878645400214012,0.3589223440911473,0.22,13,0.24,24,52,4
618,3.735982516380692,3.135621314151743,-4.138293454198376,-0.3882934541983758,3.3578713439691685,4.325732659287323,3.1712854412279166,4.2350092218962425,3.6536100757852448,109.92170654580163,114.06,109.92170654580163,110.31,7.489432324253298,5.168506107327869,10000.0,10000.0,-0.05,-0.25,1507.8372483656199,700.0,4,7,10,240.6965853795043,24,58000.0,300.1651621818798,430.0,21,0.1316230763776994,0.12,0.025251991905488033,2.5406655443507336,0.22615310761703486,0.6552807255202518,0.33273282053892,0.18727998818311076,12,0.24,29,47,4
619,4.296072811041911,3.52566841867418,-4.496471585817119,-0.7464715858171189,3.0048083071733527,4.312131405378023,3.2441721836757242,4.989234677181657,4.280194985940127,109.56352841418288,114.06,109.56352841418288,110.31,8.36733384447577,5.101985575827047,10000.0,10000.0,-0.05,-0.24171055882961873,1400.0,700.0,5,7,10,266.8759913862065,26,58000.0,266.39175054016926,430.0,21,0.12162361972604913,0.11444464707936593,0.027063127319616534,2.7188192188664995,0.21489557536736437,0.5969750321185167,0.3179257695834889,0.19829327285852985,13,0.22744683509935615,26,41,4
620,5.930688720813097,4.871185261205129,-1.523372784392933,2.226627215607067,1.5527993322680917,7.297358748574301,3.92268133186257,5.7561083864232945,6.848150499757669,112.53662721560707,114.06,112.53662721560707,110.31,10.732586412327723,3.0527993322680915,10000.0,10000.0,-0.05,-0.25,1709.3125062599588,700.0,4,7,9,276.5582927184706,26,58000.0,264.1506310664281,430.0,21,0.12170367587461633,0.09444077025348521,0.027736233257787915,2.4043241983766497,0.23339207521284272,0.6127679545906995,0.3599552313912853,0.22,13,0.21014750439256313,28,40,4
621,7.500112520230247,6.144542434688951,0.6445808726925719,4.394580872692572,3.0208942890834596,9.222529465645598,3.9363195295130753,6.961490752437786,9.099094577590586,114.70458087269257,114.06,114.70458087269257,110.31,13.786437617921038,5.036558987237517,10000.0,10000.0,-0.05,-0.2366040341400212,1674.974801538808,633.5867455986545,4,7,10,269.82293123059526,23,58000.0,250.0,430.0,21,0.130407635817641,0.09550271528178815,0.03130183281247037,2.4983632837624232,0.25421403553792754,0.6223750342776495,0.3137215597121698,0.18883691652721588,11,0.20497775513507444,29,40,4
622,4.904897975256838,4.017789719212951,-2.3555977018194625,1.3944022981805375,1.5571562981264528,5.906927625979708,3.19955649011636,4.4075506236573485,5.863889886917998,111.70440229818054,114.06,111.70440229818054,110.31,8.989791540859265,3.0571562981264533,10000.0,10000.0,-0.05,-0.2310814354149961,1485.1206043672341,660.7341923150454,3,7,9,233.03306788536574,24,58000.0,260.69673622722735,430.0,21,0.126051686487876,0.11284231173471146,0.027198965177977593,2.7450438623147604,0.22375008839998917,0.6887334209690297,0.3095836159452316,0.21150564754162735,13,0.24,29,40,4
623,5.763561959109898,4.580381701735442,-1.2496696753177616,2.5003303246822384,1.674319431043229,6.860376559144656,3.392234999094189,4.622610050194618,7.245092146224039,112.81033032468224,114.06,112.81033032468224,110.31,10.390492162881516,3.1743194310432292,10000.0,10000.0,-0.05,-0.24429194100799673,1412.2418783290266,700.0,4,7,10,279.3862346976218,28,58000.0,263.11856283151695,430.0,21,0.12548024126603485,0.09885516042187396,0.031835666555158765,2.6338371180587647,0.26345059388637476,0.6245802694962915,0.3658380789516786,0.22,11,0.24,27,39,4
624,4.6731894899632085,3.9876572480822845,-6.541830309840293,-2.791830309840293,6.665729390678017,4.007018684905906,3.2997493095573445,4.488328633453414,5.357580677112991,107.51816969015971,114.06,107.51816969015971,110.31,10.299569776317735,10.399193638550251,10000.0,10000.0,-0.05,-0.23000488446739534,1556.6373430747321,700.0,4,7,11,263.2347715514916,26,58000.0,278.067644716706,430.0,21,0.11279847236646012,0.1078501329464883,0.025265343808961456,2.4293317251510382,0.21453822681738405,0.728845901505853,0.30984919296142827,0.22,11,0.21970393589340514,25,51,4
625,4.486244880554904,3.7846561386495843,-1.712245185914938,2.037754814085062,1.5353445802668944,5.3069592883318055,3.317635525094974,4.741238309913305,4.8306045845189525,112.34775481408506,114.06,112.34775481408506,110.31,8.360260665613321,3.0353445802668944,10000.0,10000.0,-0.05,-0.22373340911862422,1513.4147409770935,601.315037120609,3,7,9,218.00587197005046,23,58000.0,274.7149150035496,430.0,21,0.12881225876487143,0.11573212985463067,0.030621670032672688,2.508496449687302,0.2539260915383101,0.7267355977608672,0.3496707699574063,0.2079187537302213,10,0.21939120929216382,24,44,4
626,5.827016556252727,4.7219113288550645,-0.10265215541126338,3.6473478445887366,2.047171551232507,7.524085654471159,3.9004547788631356,6.210104643297277,6.379375218413386,113.95734784458874,114.06,113.95734784458874,110.31,10.782349768945508,3.5471715512325073,10000.0,10000.0,-0.05,-0.22762412403665072,1682.0870507980878,700.0,4,7,9,277.9827925946987,24,58000.0,306.3079300514677,430.0,21,0.1451881694129557,0.11157252840399888,0.029726290148939172,2.481949301392478,0.25897986786849153,0.6394453327792672,0.31968384443219605,0.22,11,0.2289775236007217,28,48,4
627,4.607575178939648,3.8771463762647103,-5.36787100704035,-1.6178710070403497,5.735161353201532,4.356563304686318,3.1831994735063236,4.591864147594527,5.209492611669298,108.69212899295965,114.06,108.69212899295965,110.31,9.600789034564148,8.529458158833812,10000.0,10000.0,-0.05,-0.2446660134187322,1487.6084200899054,613.369300877364,4,7,11,230.90203841300817,26,58000.0,265.27454716587033,430.0,21,0.12037374426146165,0.12,0.026030281081825694,2.4851408957033776,0.237833823048568,0.5959232078109943,0.3476788247371022,0.21711670913277617,12,0.24,27,51,4
628,5.635262145904635,4.521766808046018,-8.742686404991417,-4.992686404991417,7.555975879297501,3.2167058915855016,3.4287091868026125,7.441037762552573,5.146895224559423,105.31731359500859,114.06,105.31731359500859,110.31,12.575185244874106,13.050125003290635,10000.0,10000.0,-0.05,-0.25,1400.0,651.9771384247891,5,7,11,281.963503127298,25,58000.0,253.50599486445353,430.0,21,0.12103677571869871,0.12,0.033170173563559245,2.298171511973368,0.2119080302385679,0.6493451794894719,0.37341585159604096,0.22,13,0.24,26,45,5
629,4.9019606544753005,4.086261548485443,-5.475962881963937,-1.7259628819639374,5.486765425059329,5.513396510157152,3.1594516899145506,5.750136438099515,5.036266513450313,108.58403711803606,114.06,108.58403711803606,110.31,10.219748684729003,8.367535730630479,10000.0,10000.0,-0.05,-0.24463417380591823,1706.4258487775833,700.0,4,7,11,285.7244714609543,26,58000.0,250.0,430.0,21,0.12133068199803138,0.12,0.030392470391777622,2.2568310963470934,0.2201504648883049,0.5776071509420255,0.31617897518785226,0.22,10,0.23883543819580674,30,50,4
630,4.564198732363517,3.849329603795724,-1.1123358800930987,2.6376641199069013,1.69708343338364,5.288595867653202,3.179559359069301,5.193498344999145,4.728073892652274,112.9476641199069,114.06,112.9476641199069,110.31,8.508411934709606,3.19708343338364,10000.0,10000.0,-0.05,-0.25,1400.0,700.0,4,7,10,287.719620671443,24,58000.0,277.67961721668576,430.0,21,0.11315121322067172,0.12,0.03170223049247671,2.587869419293534,0.2829347736477242,0.75,0.3090343843227977,0.18680972340847196,11,0.24,25,46,4
631,4.737699420858314,3.9796595283778813,-3.77674899870847,-0.02674899870847014,4.223611675689641,5.534565957813468,3.6793111762399806,5.083017227459978,4.985106728463615,110.28325100129153,114.06,110.28325100129153,110.31,9.078298713604442,5.745010874656417,10000.0,10000.0,-0.05,-0.2153440436295899,1650.057537883822,700.0,4,7,9,281.25775020456814,23,58000.0,280.89720254346474,430.0,21,0.11987020319731526,0.10772715445065172,0.032290526306810015,2.389890212141005,0.23578714003917028,0.6607315695616363,0.3592700172396782,0.20653668184003257,10,0.24,24,51,4
632,4.8299306611273405,4.009779414362126,-4.197958004439201,-0.44795800443920086,4.571220756346958,5.2644834237970155,3.9824968704974824,5.565981169938293,4.705181767975427,109.8620419955608,114.06,109.8620419955608,110.31,9.407551975948358,6.429587159898319,10000.0,10000.0,-0.05,-0.25,1633.617749024935,664.5560658502858,3,7,10,291.1636218936084,28,58000.0,250.0,430.0,21,0.13752947332331478,0.10268378563286841,0.033107205842682175,2.410874791705556,0.23202632589290095,0.5868372279438268,0.3850520786535614,0.19230416307612352,13,0.24,24,51,4
633,4.217648887226103,3.55849381866234,-2.1952662038074635,1.5547337961925365,2.311969662764385,5.267774172727186,3.668043174178691,4.628147400678054,4.199758684533641,111.86473379619254,114.06,111.86473379619254,110.31,8.091879809740146,3.811969662764385,10000.0,10000.0,-0.05,-0.25,1476.6136076440325,700.0,4,7,11,264.7710762277947,24,58000.0,280.26306076434076,430.0,21,0.13325709181383713,0.1125693551433827,0.026959796692861613,2.779941516770352,0.23609677185033978,0.5758783062069434,0.3646184169439265,0.21078740773384072,12,0.24,24,49,4
634,5.007586428452281,4.2299057880899955,-4.646220575785719,-0.8962205757857191,5.477394506853222,5.737528202628327,3.1722025938050478,4.9215102019798636,5.788754142444481,109.41377942421428,114.06,109.41377942421428,110.31,10.028471221191133,7.694370967481798,10000.0,10000.0,-0.05,-0.24892867025905654,1645.799784330407,647.351275722142,4,7,9,257.26893173426083,24,58000.0,284.6985208125475,430.0,21,0.13943767390545542,0.12,0.024873905167075782,2.1107664413957226,0.27631956396615603,0.6493625755255854,0.3061230751334699,0.19305738982986279,11,0.22975487944331327,27,52,4
635,4.059027396658765,3.4259868192955767,-2.4072713306666316,1.3427286693333684,2.202200220921021,4.902719099348213,3.203901420952612,4.528644456096914,4.127992944292429,111.65272866933337,114.06,111.65272866933337,110.31,7.759927536364846,3.702200220921021,10000.0,10000.0,-0.05,-0.24613396640114357,1400.0,648.6097818092196,4,7,10,250.57391286472287,28,58000.0,250.0,430.0,21,0.1217361697718148,0.0976458822482401,0.029021452340052305,2.604451674974956,0.2653027639857824,0.6395272759408894,0.3402260033710076,0.21184478186666983,10,0.2305720086917408,24,48,4
636,4.709890349790945,3.789456334815575,-3.8284501971584177,-0.07845019715841772,2.4387754655516,4.771702548070143,3.256715682426489,5.438521711700108,4.8288205293880075,110.23154980284158,114.06,110.23154980284158,110.31,8.632531899582633,4.001535623278334,10000.0,10000.0,-0.05,-0.21280171595495823,1488.0371991163897,700.0,4,7,9,254.2247571211693,27,58000.0,293.33412887469075,430.0,21,0.14597917702140645,0.1004079399853142,0.02771391002020197,2.2487166668291887,0.25941077212714264,0.6775792172333002,0.39808849269580615,0.19352418911493294,11,0.24,24,40,5
637,6.165063453083606,5.022492550629585,0.16353569238590637,3.9135356923859064,2.604315415977928,7.388455432391428,3.6128767696525834,5.077709235762013,7.69608075972477,114.22353569238591,114.06,114.22353569238591,110.31,11.324888662284621,4.2351439698866535,10000.0,10000.0,-0.05,-0.25,1500.1951877053007,700.0,4,7,9,277.19315170962216,30,58000.0,283.87361883281835,430.0,21,0.1178107576120446,0.11148201959156981,0.03124692174641949,2.6831239435771965,0.25908189446523466,0.5754063606743949,0.34780080409372316,0.22,10,0.2297544284003864,24,41,4
638,5.746367012571502,4.511873613537783,-8.235422638409148,-4.485422638409148,8.992657153358792,3.3332306991393903,3.194094858781706,5.770401937410618,6.69243907377555,105.82457736159085,114.06,105.82457736159085,110.31,12.744065947527206,14.08099526408611,10000.0,10000.0,-0.05,-0.23526163964887484,1663.0629606046507,699.7970170300432,4,7,9,227.63911393472134,24,58000.0,272.32227484119363,430.0,21,0.12643514812425477,0.11642728983044959,0.02792248703528362,2.1316280373442558,0.22583290238068823,0.6920847422100711,0.32076419039266835,0.22,14,0.24,25,52,4
639,6.314405143999693,5.113408461419355,0.294280311732237,4.044280311732237,2.301654041183803,7.918624809150074,3.9786978805944395,7.249555490693696,6.633908545479975,114.35428031173224,114.06,114.35428031173224,110.31,11.696425798844755,4.0370782905695926,10000.0,10000.0,-0.05,-0.25,1654.1221529745878,700.0,4,7,11,242.98119976412363,22,58000.0,265.7014609763304,430.0,21,0.12183321878312327,0.09861671937598246,0.03095245178535344,2.723079890000024,0.235818466323888,0.6365694780745939,0.3026998802448578,0.1873426940054074,11,0.2368355365244075,27,47,4
640,4.27153880914279,3.3745163287599476,-6.269868326668217,-2.5198683266682167,4.920040058072569,2.880338905505302,3.7095319547605503,5.703475944315115,3.327634540144206,107.79013167333179,114.06,107.79013167333179,110.31,9.140481732960364,8.435934719407143,10000.0,10000.0,-0.05,-0.25,1422.882055760601,599.4617452568085,4,7,10,273.3138146825811,27,58000.0,250.0,430.0,21,0.1225766384196407,0.11783692250469426,0.03032074118408091,2.2541959351320777,0.24285118301852227,0.6276094424542427,0.30484486420051166,0.20262955602343227,13,0.24,27,43,4
641,4.780839592323303,3.9612206977389284,-1.198067609345273,2.551932390654727,1.6372541272485748,5.564145242230966,3.2792860766210996,4.670344791133429,5.467371075831979,112.86193239065473,114.06,112.86193239065473,110.31,8.843652972325199,3.1372541272485748,10000.0,10000.0,-0.05,-0.25,1424.8173643604325,619.388556039136,4,7,10,234.83726595699602,23,58000.0,310.0937334038991,430.0,21,0.14660487521631096,0.12,0.02894897148115073,2.645013904589586,0.26238883768351645,0.6899865928422951,0.34468051432056035,0.20828749633765195,10,0.24,27,43,4
642,5.101165903754347,4.071341080964916,-8.665033443049865,-4.915033443049865,7.338104074901713,2.81969146471453,3.7823674943347205,6.466379098797575,4.650862393124968,105.39496655695014,114.06,105.39496655695014,110.31,11.73819584994903,12.770130829341605,10000.0,10000.0,-0.05,-0.23523899297563652,1400.0,574.1361346210173,5,7,10,283.393656544959,24,58000.0,251.67175440181,430.0,21,0.11071155732431316,0.11877633851412805,0.027439227956712855,2.1172915210635717,0.22529499609677786,0.7394874514286418,0.3852819553116553,0.22,10,0.24,29,46,4
643,4.887171273339328,3.919745306399583,-7.273542230874369,-3.5235422308743694,5.695947719550054,3.2755492522682617,3.476485299583943,6.595099097027967,4.121975258773291,106.78645776912563,114.06,106.78645776912563,110.31,10.617301974746212,10.01478150424955,10000.0,10000.0,-0.05,-0.24481820435068097,1494.0015380054172,647.2872132973355,4,7,11,267.49558401376396,24,58000.0,250.0,430.0,21,0.12630539490610776,0.11017604150376903,0.02783144932891533,2.2403527593899404,0.214263462524102,0.6887751136373156,0.3295350254315332,0.18711997523026777,13,0.24,24,42,4
644,4.070745701860517,3.3354993853754835,-3.6625337521744825,0.08746624782551748,2.401011355928432,3.789644112964543,3.146937882215926,5.11071687242183,3.7010762302422466,110.39746624782552,114.06,110.39746624782552,110.31,7.52451894997481,3.901011355928432,10000.0,10000.0,-0.05,-0.25,1400.0,686.7559646389684,4,7,9,286.7600033599095,27,58000.0,275.87830636129223,430.0,21,0.1410761436707321,0.12,0.02573602712040659,2.4236752521055247,0.25908213976587713,0.594072697629063,0.36658339227958386,0.18769477913964783,12,0.23108795395268894,24,43,4
645,4.708700577736713,3.785399030252997,-7.081629137951964,-3.331629137951964,5.491097872300973,3.0800144434123733,3.2337269786116187,6.4421272272238586,3.9271016524200038,106.97837086204804,114.06,106.97837086204804,110.31,10.203981772610327,9.656401182662545,10000.0,10000.0,-0.05,-0.22644095190540336,1464.614360232002,620.8411783612464,4,7,11,267.38075932785364,23,58000.0,267.3141549223809,430.0,21,0.14782160518001947,0.11866706044730588,0.027771558933465113,2.3066656550885387,0.21292965242050513,0.75,0.3761473281166,0.22,12,0.24,25,43,4
646,5.558891887015566,4.481160314803216,-7.595741215213039,-3.845741215213039,7.877644938312018,2.8944039997686044,3.75855533540348,5.943330431850343,6.061353932979855,106.46425878478696,114.06,106.46425878478696,110.31,11.997384894573418,12.45423791048245,10000.0,10000.0,-0.05,-0.2455089391840333,1400.0,700.0,4,7,10,265.4723841730943,28,58000.0,289.4520397857192,430.0,21,0.12047240395002702,0.1067259146902507,0.029226972090304254,2.074488870024432,0.2695356519468001,0.6275552895112432,0.33562352641952814,0.22,11,0.24,27,51,4
647,4.30367429424138,3.691199177578042,-2.386309982576819,1.3636900174231812,2.7581529746489744,5.228583333979729,3.544956506674359,4.551590283257938,4.491911520948519,111.67369001742318,114.06,111.67369001742318,110.31,8.256856429988845,4.258152974648974,10000.0,10000.0,-0.05,-0.24649865588732883,1504.5136189769346,700.0,4,7,9,255.89308547727424,25,58000.0,253.8152175276117,430.0,21,0.13622972558670668,0.11066238454334408,0.030007956872040914,2.4577153987788822,0.26962431821407995,0.6690609691412952,0.3748608682039999,0.19625440336611205,12,0.24,24,50,4
648,4.862655957052851,4.14348187077032,-5.78776784885936,-2.0377678488593602,6.501323283447726,4.592989512365635,3.185382149885111,4.070490094925591,5.9526374609721024,108.27223215114064,114.06,108.27223215114064,110.31,10.2737675061348,9.631537562535215,10000.0,10000.0,-0.05,-0.22134628819156105,1472.0582754332936,634.0339052322352,3,7,9,276.4467457011565,25,58000.0,272.95758914090896,430.0,21,0.13030745855568746,0.0942708679698802,0.027452271885409545,2.507901290133875,0.23733337347840203,0.717935567044115,0.3537420197898074,0.22,12,0.24,28,52,4
649,4.44169124509301,3.727350793121259,-3.1258957616677208,0.6241042383322792,3.803323227894329,5.161594022200755,3.217914515185772,4.153454680728648,5.127401914662793,110.93410423833228,114.06,110.93410423833228,110.31,8.529978513338943,5.303323227894329,10000.0,10000.0,-0.05,-0.23978811139572076,1400.0,601.5935465651716,4,7,10,221.20848519721642,23,58000.0,296.25897392408075,430.0,21,0.1186423198028104,0.11890163071052119,0.02518033575920349,2.543719623908135,0.2797131183032476,0.5793732170315188,0.34534890279002156,0.22,12,0.23755348577355193,26,51,4
650,3.674388628552951,3.158794460689718,-4.211187351517978,-0.4611873515179781,3.8598676077244876,3.760930845506889,3.183373256136683,4.316479786381508,3.4415637080872856,109.84881264848202,114.06,109.84881264848202,110.31,7.407334462643847,5.72881748893887,10000.0,10000.0,-0.05,-0.22252214699661782,1400.0,634.3342764495826,4,7,9,236.81368888160003,28,58000.0,250.0,430.0,21,0.12570640033337094,0.09440879258350748,0.026690403249305307,2.4310764114525405,0.269029511891545,0.5942148744208887,0.369919221158955,0.20691340422043591,12,0.24,26,48,5
651,5.914485143485747,4.722656577311739,-2.318794914180316,1.431205085819684,3.290948960743004,7.629611565882099,3.796936889423233,7.65126500022499,5.481406558102467,111.74120508581969,114.06,111.74120508581969,110.31,10.963455230963191,4.7909489607430045,10000.0,10000.0,-0.05,-0.2202886062883207,1704.9943495313373,700.0,4,7,11,252.62559306346202,23,58000.0,301.20271689384003,430.0,21,0.11902818620961943,0.09765676356408785,0.030337321086715007,2.5365006596435853,0.23980482108710058,0.6143429484102135,0.3076592936440756,0.22,13,0.23261656989517496,27,51,4
652,4.740214128499143,4.024975705065183,-6.278327831896846,-2.5283278318968456,6.359262887377503,3.6669067582608967,3.209007807998107,4.909251544036722,5.2685835582637734,107.78167216810316,114.06,107.78167216810316,110.31,10.16443046517797,9.88192515289498,10000.0,10000.0,-0.05,-0.25,1400.0,576.84750364228,4,7,11,286.9193685435552,24,58000.0,250.0,430.0,21,0.1421921923728804,0.11632274102460559,0.026294685718140667,2.407605414220352,0.24625635053105738,0.7357549418664319,0.3482850203308142,0.22,11,0.2203042957057063,26,51,4
653,7.003804297783567,5.8533242520536115,0.8733205366886239,4.623320536688624,3.1820971561362894,8.306068938621681,5.115984285170315,7.046657614644649,7.7869518968358795,114.93332053668863,114.06,114.93332053668863,110.31,13.167873891074048,5.380753585487189,10000.0,10000.0,-0.05,-0.23040227557196313,1632.352223832651,653.9376576450643,4,7,10,245.78407943369652,26,58000.0,250.0,430.0,21,0.13837963492821378,0.11322906986105268,0.03001604041150354,2.709375549073523,0.2409010186339826,0.5874170101856812,0.3820060418754572,0.21463243397181445,12,0.22372626598170975,26,42,4
654,5.326655196922552,4.356383924734267,0.42765100247176235,4.177651002471762,2.3619981936810013,6.704872330298121,3.4588753672221864,5.181898937667511,6.163018268476039,114.48765100247176,114.06,114.48765100247176,110.31,10.164011101453108,4.204118995658412,10000.0,10000.0,-0.05,-0.25,1461.3818551166291,700.0,4,7,10,236.55647334868146,22,58000.0,261.9660147364825,430.0,21,0.14337870229311198,0.11644088703135655,0.032766763127463926,2.749621873816205,0.2795934995735354,0.7238731672110734,0.30483229641383375,0.20491341540001654,13,0.24,27,47,4
655,4.3527086754530195,3.448145363737498,-6.981246426834659,-3.231246426834659,6.08455441089714,2.755693327253966,3.1811265729882563,5.480932171048352,4.0215815173634875,107.07875357316534,114.06,107.07875357316534,110.31,9.72880925047872,10.169551552364867,10000.0,10000.0,-0.05,-0.24844183157657004,1527.4888464781823,700.0,4,7,10,238.70800490211653,28,58000.0,281.390201491477,430.0,21,0.14377995638614058,0.09405274274931129,0.02717501091994418,2.303208605109971,0.21058203814883808,0.6397497887750023,0.37529184994043674,0.22,11,0.24,24,48,4
656,6.6725573204861055,5.582524100801844,1.5084563516420673,5.258456351642067,3.5363212646563054,7.889360549477364,3.830128847907296,7.1304878497817885,7.479738410272614,115.56845635164207,114.06,115.56845635164207,110.31,12.901022684901166,6.24308634596996,10000.0,10000.0,-0.05,-0.25,1664.8263543467544,609.224265432281,4,7,10,258.5945538231631,24,58000.0,250.0,430.0,21,0.13739811253218553,0.11039412312252919,0.030906677040170208,2.4618004083955216,0.2792375092271166,0.735257952938106,0.30526558691853023,0.18815628836399673,12,0.24,28,43,4
657,4.373374238226175,3.750637383493015,-3.116711949803701,0.633288050196299,3.442363771113165,5.325970688284323,3.450863957287019,4.589664307565934,4.649173820685741,110.9432880501963,114.06,110.9432880501963,110.31,8.43178260979993,4.942363771113165,10000.0,10000.0,-0.05,-0.2185934014523412,1551.1239583890879,641.4154497482373,4,7,11,227.3794116587099,24,58000.0,288.71744102057073,430.0,21,0.11673184237740708,0.09770623305211058,0.03206027205848855,2.4824848228846235,0.2546814861760245,0.7252629900454638,0.3415591510366413,0.20271070551156817,14,0.24,27,50,4
658,5.3588493944593605,4.432498752806585,-2.0350392307258574,1.7149607692741426,2.9309493922508065,6.875350712039192,4.123424974469417,6.044619847524952,5.444268712791669,112.02496076927414,114.06,112.02496076927414,110.31,10.071936716869569,4.430949392250807,10000.0,10000.0,-0.05,-0.25,1692.2561068820025,684.5939394558081,4,7,9,225.57059110151897,22,58000.0,250.0,430.0,21,0.14665216127065656,0.10202883674449274,0.02599732528597219,2.5433684246324444,0.2375837028083229,0.7142616471149874,0.3343062869027832,0.2106816417032752,13,0.2278593700958424,24,51,4
659,5.253028364312277,4.226926331191724,-2.263763035423935,1.4862369645760651,1.4918146342080019,6.104099691219149,3.3177654227615903,4.747094004605311,6.297264181423231,111.79623696457607,114.06,111.79623696457607,110.31,9.501141036031937,2.991814634208002,10000.0,10000.0,-0.05,-0.25,1400.0,700.0,4,7,11,263.28340248519055,27,58000.0,250.12221390869104,430.0,21,0.11846448955645489,0.12,0.027695599340633873,2.671605345461348,0.24750451148276686,0.6388872196906791,0.3928512350256852,0.2040756410373144,11,0.24,26,40,4
660,5.133582473285801,4.247370452069147,-7.162704112508763,-3.412704112508763,7.642833543022422,4.0607283991516745,3.2196912354706893,4.158748080931655,6.38489902922989,106.89729588749124,114.06,106.89729588749124,110.31,11.331350010445071,11.872996833029433,10000.0,10000.0,-0.05,-0.25,1583.075330674898,700.0,4,7,9,277.86783023520445,26,58000.0,282.5562579824645,430.0,21,0.11322265599763513,0.11700419314197708,0.027661732636223443,2.29842441302937,0.2164835415390427,0.5693568592831408,0.39871558168892013,0.18465436122625353,12,0.24,29,52,4
