sample_id,样本类型,RMSE,MAE,峰值误差,末日误差,高价平台RMSE,低价回落RMSE,前期RMSE,中期RMSE,后期RMSE,模拟峰值,实际峰值,模拟末日价格,实际末日价格,综合得分,平台解释得分,assumption_base_supply,assumption_base_demand,assumption_base_elasticity,assumption_long_elasticity,assumption_supply_interruption,assumption_spr_max_release,assumption_spr_delay_days,assumption_spr_ramp_days,assumption_route_start_day,assumption_route_max_capacity,assumption_route_ramp_days,assumption_commercial_inventory,assumption_inventory_daily_cap,assumption_observed_demand_decline,assumption_demand_decline_ramp_days,assumption_fear_initial,assumption_fear_decay,behavior_pressure_scale,behavior_risk_weight,behavior_uncertainty_floor,behavior_inventory_response,behavior_adjustment_speed,behavior_buffer_relief_strength,behavior_buffer_relief_decay_days,behavior_relief_discount_strength,behavior_relief_start_day,behavior_relief_peak_day,behavior_relief_decay_days
446,局部扰动,3.395506058752066,2.7375473868587794,-3.962941309804407,-0.21294130980440684,3.177647957749403,3.1177455944793535,3.2352396913542525,4.221088826441883,2.809629846620054,110.0970586901956,114.06,110.0970586901956,110.31,6.679663843359889,4.848001005592928,10000.0,10000.0,-0.05,-0.2495946382611995,1402.289185096806,565.0171597457444,4,7,7,259.8937239504136,16,58000.0,298.32735301858105,430.0,21,0.112556085539095,0.11463061335997074,0.02,2.129617798147481,0.3,0.5498188670881895,0.45,0.21375947763895273,14,0.24,30,46,5
447,局部扰动,3.404230531196166,2.744771527755743,-4.034170603422794,-0.284170603422794,3.2410685348626616,2.9910059993196456,3.19277592797463,4.359282268453334,2.7159611777923036,110.02582939657721,114.06,110.02582939657721,110.31,6.701768658417329,4.9684050176008965,10000.0,10000.0,-0.05,-0.24754935106800194,1405.0855212007414,613.1125638377567,4,7,8,270.1095449797125,17,58000.0,310.356798487554,430.0,21,0.11240445588400029,0.11975164602474116,0.025936503298800526,2.146107722749408,0.296787176288845,0.5624652183446691,0.4454246222347629,0.21318601898621517,14,0.24,29,46,5
448,局部扰动,3.4132844113141645,2.821906320039062,-4.295774456030713,-0.5457744560307134,3.6560221789891028,3.2177487266117355,3.215688786793692,4.139325997134957,2.946345659735713,109.76422554396929,114.06,109.76422554396929,110.31,6.94942500699033,5.592641743813674,10000.0,10000.0,-0.05,-0.25,1414.9254589104767,630.2614999887135,4,7,8,257.90566651974746,17,58000.0,299.01575123521275,430.0,21,0.11189455716140954,0.11228346138038084,0.022516190270207726,2.1888511649884523,0.29372050246718456,0.5428698026684798,0.45,0.22,14,0.2392442944825618,30,46,6
449,局部扰动,3.4574557627128315,2.790186928900435,-3.8578464046613448,-0.10784640466134476,2.825591018784446,2.985987136807162,3.1916690260690808,4.453914436881479,2.7611833203902667,110.20215359533866,114.06,110.20215359533866,110.31,6.631785995477706,4.411868142513522,10000.0,10000.0,-0.05,-0.24770271815676503,1402.282629346646,595.3269807972804,4,7,7,266.1638839645038,17,58000.0,313.22478079216523,430.0,21,0.12191177184903101,0.11747714021567734,0.023767979747660293,2.1361344272279763,0.29487402156619497,0.5347299012795875,0.44957903539051525,0.2188550111283517,14,0.2283483767809905,29,46,4
450,局部扰动,3.5350231659184757,3.010955474455823,-2.7557576826646653,0.9942423173353347,2.0864509091576204,3.6160544021120633,3.2475527377613456,4.129562281517238,3.2372483354858317,111.30424231733534,114.06,111.30424231733534,110.31,6.7665512132399375,3.5864509091576204,10000.0,10000.0,-0.05,-0.23870639560001272,1414.2971294413894,631.2007720173608,4,7,7,263.0252329798985,17,58000.0,290.50600693954675,430.0,21,0.112080144900952,0.11582006256560406,0.025248709329755443,2.2237861925317626,0.3,0.5656750450315571,0.4492661741421771,0.22,13,0.24,29,45,5
451,局部扰动,3.461370121764063,2.7779551753469987,-4.37488054568945,-0.6248805456894502,3.526133482680326,2.887573250589333,3.226027544135021,4.472184039877754,2.731160676259453,109.68511945431055,114.06,109.68511945431055,110.31,6.956643886640679,5.526037919231886,10000.0,10000.0,-0.05,-0.2443920112111799,1400.0,612.9606986519477,4,7,7,273.89442749214356,18,58000.0,308.1680410990134,430.0,21,0.11251891395128523,0.11525939398826773,0.02112550027500873,2.164614468027671,0.2907445524545423,0.570015326554525,0.45,0.21669668221781863,14,0.24,29,46,5
452,局部扰动,3.6504181466722927,3.131575474422388,-2.0065999810230153,1.7434000189769847,1.68001932297258,3.909194644399941,3.3233852529123227,4.038235587550813,3.54010212063901,112.05340001897699,114.06,112.05340001897699,110.31,6.963858964629615,3.18001932297258,10000.0,10000.0,-0.05,-0.24792556153764378,1406.5492680991717,622.956873696984,4,7,7,271.78881879267396,17,58000.0,289.5398345170114,430.0,21,0.1085359926211408,0.12,0.024392834651968873,2.340495701735122,0.29870377472681525,0.5356901530835432,0.44542371432058636,0.21711702833654908,15,0.23560749108115056,29,46,4
453,局部扰动,3.431713723641428,2.750722099168598,-3.440603966408574,0.3093960335914261,2.537809847937296,3.061632042188676,3.2291311677028447,4.433607111063654,2.688865404492085,110.61939603359143,114.06,110.61939603359143,110.31,6.53247313636611,4.037809847937297,10000.0,10000.0,-0.05,-0.25,1427.2523249246897,617.2551834573683,4,7,8,262.2026947658418,17,58000.0,300.21322850047943,430.0,21,0.10829692470170987,0.1182711502807006,0.020815202326340525,2.1890125911328555,0.29114327029341885,0.5151641151896482,0.4341507132199694,0.22,14,0.24,28,46,4
454,局部扰动,3.465243544589342,2.8390896055855337,-3.3086720198929385,0.44132798010706153,2.656614578995917,3.4764529237015074,3.252909945029275,4.440768745763434,2.7592472827149623,110.75132798010706,114.06,110.75132798010706,110.31,6.681469610494172,4.156614578995917,10000.0,10000.0,-0.05,-0.2353653291039559,1425.743917347874,577.9049345389026,4,7,9,260.95817899472365,17,58000.0,295.11606186901736,430.0,21,0.11468291113678065,0.110576926078584,0.022576391925271895,2.182548206008348,0.3,0.5407421306804184,0.45,0.22,14,0.24,29,46,5
455,局部扰动,3.486940746251748,2.9252939261490347,-4.484266899191638,-0.7342668991916383,3.8222183626683752,3.208745295790352,3.1908976964446496,4.248601633964613,3.044073354220214,109.57573310080836,114.06,109.57573310080836,110.31,7.158940881939255,5.909631882021686,10000.0,10000.0,-0.05,-0.25,1402.2252863488413,623.8266699837712,4,7,7,269.01243889018883,17,58000.0,317.0243854797027,430.0,21,0.11435489538789785,0.11794640020690775,0.025890311958701534,2.253340313146359,0.2857664676213171,0.5617813979323272,0.4367222886311642,0.21276072028702647,14,0.24,30,46,6
456,局部扰动,3.397795046393111,2.7483010654561637,-4.041504420745994,-0.29150442074599425,3.2301967310945288,3.0819812901156993,3.231276861290592,4.3159856406727,2.720553285386483,110.01849557925401,114.06,110.01849557925401,110.31,6.713629269218975,4.963400267691324,10000.0,10000.0,-0.05,-0.25,1426.3687356070864,623.497974512746,4,7,8,266.696843856196,18,58000.0,270.8216877016869,430.0,21,0.1179365946927391,0.12,0.025607971031128923,2.196090034332826,0.2873472133860197,0.5667701832257336,0.45,0.22,14,0.23947974521295998,29,46,5
457,局部扰动,3.437468502520137,2.8507743975869,-3.5172536310118403,0.2327463689881597,2.79219446757816,3.311982242356784,3.2124467416699836,4.202046470801133,2.9505935490055055,110.54274636898816,114.06,110.54274636898816,110.31,6.634937819048015,4.2921944675781605,10000.0,10000.0,-0.05,-0.24721944658421516,1400.5900253595973,632.7973354680935,4,7,7,264.15941718663555,17,58000.0,282.663682281192,430.0,21,0.11375135464250298,0.11371268426414775,0.021810317978794083,2.1823886020920558,0.3,0.5701100952196524,0.45,0.21263612009787003,14,0.24,30,46,5
458,局部扰动,3.435294089503709,2.7533450069021046,-4.093215517892389,-0.34321551789238924,3.2642112819665408,2.9220902403488607,3.2134694203162115,4.466076430978818,2.672837868100878,109.96678448210761,114.06,109.96678448210761,110.31,6.7580053265266224,5.038783696280452,10000.0,10000.0,-0.05,-0.2460915448484752,1402.428551675685,592.6410421212984,5,7,7,265.5842590939228,17,58000.0,303.8260066239809,430.0,21,0.11572574938555343,0.11852107232967465,0.02348544612071454,2.1342933982378893,0.29585902558878296,0.5292118105263495,0.45,0.2166510830833439,13,0.24,28,46,5
459,局部扰动,3.522881480889603,2.8142456939799483,-4.311905756750463,-0.5619057567504626,3.484167336228435,2.8010608997826805,3.2067383500669333,4.670506663180073,2.6937863821973016,109.74809424324954,114.06,109.74809424324954,110.31,6.982706084207615,5.433691941628805,10000.0,10000.0,-0.05,-0.25,1413.0618065597523,605.3821488701519,4,7,7,263.51604284388526,17,58000.0,300.7813618538457,430.0,21,0.1181821092999449,0.11736638668736335,0.023252070249955337,2.1096471633859855,0.2959972848587575,0.5528811824108844,0.4303902084597408,0.22,14,0.2312187134710426,28,46,5
460,局部扰动,3.428930289080116,2.7797374515759388,-3.5625561641356143,0.18744383586438573,2.606614317816065,3.1416584651374753,3.203246953672913,4.318801897890538,2.8187340580107505,110.49744383586439,114.06,110.49744383586439,110.31,6.5548111449000395,4.106614317816065,10000.0,10000.0,-0.05,-0.23377470320191174,1407.176104032735,616.3711069852843,4,7,7,258.9955168390281,16,58000.0,293.458543335892,430.0,21,0.1144028043765721,0.11400610029434871,0.022848921549149248,2.165757806825538,0.29506881599566376,0.5698665586846827,0.4394069104569726,0.216160072159527,14,0.2314991436172923,29,46,4
461,局部扰动,3.4120720733669745,2.832874681647532,-2.9250076014686925,0.8249923985313075,2.13764153636571,3.4098651979181644,3.19107821896344,4.125141831951012,2.9704491747096267,111.13499239853131,114.06,111.13499239853131,110.31,6.550370916931133,3.6376415363657104,10000.0,10000.0,-0.05,-0.25,1433.0583560637167,610.1954332934436,3,7,7,271.9550038912366,17,58000.0,287.8648815972549,430.0,21,0.11714420506437004,0.11972947477802455,0.02244842251013963,2.1586245537759514,0.3,0.5520336766752686,0.45,0.20777327008561053,14,0.24,29,46,4
462,局部扰动,3.4738158354268553,2.87277851040117,-3.0350150341792386,0.7149849658207614,2.2088767614327183,3.237821564373886,3.2244445869782545,4.301045216386394,2.9418726292572996,111.02498496582076,114.06,111.02498496582076,110.31,6.606300329190173,3.7088767614327187,10000.0,10000.0,-0.05,-0.2355311304820034,1405.1538573808643,634.6540404233332,4,7,7,264.67912010377665,17,58000.0,288.2111891469918,430.0,21,0.11476734848034928,0.11394038995380681,0.02,2.185860428651261,0.3,0.5567916235776709,0.45,0.21759003877273475,14,0.24,29,46,4
463,局部扰动,3.9503270296126507,3.1422478263592444,-5.352845620776819,-1.6028456207768187,4.2620667271310255,2.6599860483164535,3.332160662230544,5.364470399148975,3.03010300568228,108.70715437922318,114.06,108.70715437922318,110.31,8.128729325117186,7.04434322375248,10000.0,10000.0,-0.05,-0.25,1400.0,641.9646692800585,4,7,7,264.4265032895347,16,58000.0,301.0902078018787,430.0,21,0.11402921218732752,0.12,0.02106284851979801,2.0511477603877686,0.287063253411816,0.5586738811131036,0.45,0.21688091298762135,14,0.24,29,45,5
464,局部扰动,3.561099631454694,2.8380808119450838,-4.4262996594964505,-0.6762996594964505,3.5877206479779478,2.70793237994452,3.1953599511012603,4.769563657401122,2.695233047443017,109.63370034050355,114.06,109.63370034050355,110.31,7.081953185374831,5.6287603755751086,10000.0,10000.0,-0.05,-0.2423288304031019,1406.658342804371,631.4183173157917,4,7,7,272.49107420215694,18,58000.0,272.85209269373524,430.0,21,0.11584800243870476,0.11047270237942769,0.02623745340956314,2.068176263780442,0.3,0.5326979701551278,0.4413544364955518,0.22,14,0.2360275353431363,28,46,5
465,局部扰动,3.4027924774160234,2.7717381124358806,-3.191176198464447,0.5588238015355529,2.3658315812945387,3.2593312771303005,3.196144039669091,4.221847196891332,2.8513090489114785,110.86882380153556,114.06,110.86882380153556,110.31,6.525682611761753,3.8658315812945387,10000.0,10000.0,-0.05,-0.2414430289587938,1409.4032714131572,617.9379053623848,3,7,7,272.6857029632323,18,58000.0,289.2892608391078,430.0,21,0.1105859554272689,0.11917573579274465,0.022333638974840954,2.203767478170753,0.296172708597328,0.5443707788198453,0.42501207914156797,0.21402246540603453,14,0.24,29,46,4
466,局部扰动,3.5147163128917156,2.9122606318650353,-3.4401848532772874,0.3098151467227126,2.721787535550503,3.632259027152691,3.2878287361592893,4.450203285198633,2.8625686872122373,110.61981514672271,114.06,110.61981514672271,110.31,6.786108031709064,4.221787535550503,10000.0,10000.0,-0.05,-0.2469026985475379,1412.428354486416,574.3749989318031,5,7,7,264.6601378967643,18,58000.0,278.98691169788225,430.0,21,0.11589592775463212,0.12,0.023921212480359787,2.2497341011210485,0.29381403792801697,0.5539377314114486,0.449504073430293,0.2077158793525347,15,0.22770335246172557,29,46,5
467,局部扰动,3.4347532159089345,2.808694690058602,-3.9253357862278335,-0.17533578622783352,3.1179588003511127,3.0802029433902858,3.21850321057618,4.3756813220809825,2.766188313993456,110.13466421377217,114.06,110.13466421377217,110.31,6.69500071001206,4.758227429333379,10000.0,10000.0,-0.05,-0.24511817188366714,1400.0,624.5504491018073,4,7,7,261.7857382581121,17,58000.0,286.6611667516541,430.0,21,0.11059486453783864,0.1173049958532096,0.024679484621685458,2.271939860520383,0.2845453117563102,0.5648908103069806,0.44936140980085004,0.22,14,0.24,29,46,5
468,局部扰动,3.502349776026794,2.895419442842346,-4.302028662138525,-0.5520286621385253,3.6061346331842152,2.9839953920478974,3.1783137358080698,4.427340656729975,2.9172686798690184,109.75797133786148,114.06,109.75797133786148,110.31,7.016588929016374,5.547757562895036,10000.0,10000.0,-0.05,-0.25,1409.465172604149,597.3225482760347,3,7,7,270.5601345659212,17,58000.0,304.0396605555246,430.0,21,0.11362058354339799,0.12,0.024566638256272626,2.1055886076273724,0.2989339038133956,0.5094802765418709,0.45,0.21939248469551534,14,0.23054698547433486,29,47,5
469,局部扰动,3.486646880240499,2.814458744232076,-4.111691657080314,-0.36169165708031414,3.161579445293096,2.968839881614632,3.2058218240246,4.499499628873517,2.7836368085482617,109.94830834291969,114.06,109.94830834291969,110.31,6.833729421297701,4.950932770957348,10000.0,10000.0,-0.05,-0.25,1405.1191972768713,619.917441811123,4,7,7,266.424181713328,17,58000.0,305.96605131945455,430.0,21,0.11891720836180879,0.11946652969757258,0.022640575701874298,2.0925858033913536,0.2994120372732165,0.541973761617629,0.448860045041502,0.21068230138113325,14,0.24,29,45,5
470,局部扰动,3.4900669852245865,2.891292259411249,-3.287477093249919,0.4625229067500811,2.4895790747180957,3.357777674190033,3.1957610219522805,4.23122142698672,3.065313217274147,110.77252290675008,114.06,110.77252290675008,110.31,6.684024246106037,3.989579074718096,10000.0,10000.0,-0.05,-0.24746008204577644,1400.0,644.8423170829656,4,7,8,271.1558923069029,17,58000.0,316.7917741635805,430.0,21,0.11688531093487639,0.11834042278663726,0.023170047162129493,2.197876669503147,0.3,0.5265880173320726,0.43914695884987076,0.22,14,0.23812805126952544,30,45,5
471,局部扰动,3.4825909930020083,2.9871580133627855,-2.9294570246395324,0.8205429753604676,2.524314905793974,3.9313344609236442,3.311495826698535,4.01798032183081,3.171779343518971,111.13054297536047,114.06,111.13054297536047,110.31,6.810363000262319,4.0243149057939736,10000.0,10000.0,-0.05,-0.2469918511016965,1427.7809993357835,611.6239351239462,4,7,7,267.2620708510215,17,58000.0,320.8130065808833,430.0,21,0.1154592852052333,0.11617817319469168,0.021220681642351778,2.2777264534506925,0.3,0.581380481902701,0.45,0.21244656467058873,14,0.23636733168494337,29,46,6
472,局部扰动,3.709012282904439,2.9594857790332445,-3.6985769021139276,0.051423097886072355,2.6977814597628376,2.897409109832672,3.2228304025263066,5.035090506930854,2.791386527449316,110.36142309788607,114.06,110.36142309788607,110.31,6.881184380608786,4.197781459762838,10000.0,10000.0,-0.05,-0.25,1400.0,662.0238782558507,4,7,7,267.9765798201968,17,58000.0,296.0579396542437,430.0,21,0.11228034429892551,0.10927245355049245,0.021548095263069417,2.105789315767983,0.3,0.5763716129753655,0.45,0.22,14,0.23618212494561452,29,46,4
473,局部扰动,3.4512848827012803,2.933854881878065,-2.836169049531321,0.9138309504686788,2.333952375662156,3.75972693696093,3.3050621978954178,4.041998943737509,3.0786246450236554,111.22383095046868,114.06,111.22383095046868,110.31,6.709619908327214,3.8339523756621565,10000.0,10000.0,-0.05,-0.25,1415.140316340463,609.6041309558166,4,7,7,272.49357259804424,17,58000.0,300.54470311621156,430.0,21,0.11585082210036647,0.1139321720133302,0.020411978820314345,2.289449001850085,0.3,0.554505714082987,0.4495418851957821,0.22,14,0.24,29,45,6
474,局部扰动,3.50710207606811,2.9133967172399706,-3.7120589069234313,0.03794109307656868,3.192193482142485,3.6675326859656496,3.3234889202785154,4.367879634062486,2.9047629942467577,110.34794109307657,114.06,110.34794109307657,110.31,6.843805602002465,4.692193482142485,10000.0,10000.0,-0.05,-0.24896079579691296,1424.5534595251177,586.7015295632378,4,7,8,256.99940559856844,17,58000.0,293.92178219133336,430.0,21,0.11792200869314765,0.11911770280737435,0.02609372427835735,2.2674702792605785,0.294134430828459,0.5310352840294098,0.45,0.22,15,0.24,30,46,6
475,局部扰动,3.437795447133177,2.925090108483609,-2.8064429842814036,0.9435570157185964,2.2732613344552104,3.736621759603848,3.26586291048924,4.077825912245507,3.0356795915359656,111.2535570157186,114.06,111.2535570157186,110.31,6.676219400020725,3.773261334455211,10000.0,10000.0,-0.05,-0.24552959809751965,1417.3921335019727,599.991675123296,3,7,7,266.20223734870694,17,58000.0,296.8725594262795,430.0,21,0.11373192215088233,0.11529357523646717,0.026352260790491844,2.2621804060863755,0.3,0.5250188760957132,0.45,0.20444340904668118,15,0.2367550605432635,29,46,5
476,局部扰动,3.439690476106892,2.8747247818821093,-4.093554031496495,-0.3435540314964953,3.4289328262290852,3.494309523284164,3.2634162748716986,4.053286615425057,3.063541750951587,109.9664459685035,114.06,109.9664459685035,110.31,6.917047290412723,5.203776051426282,10000.0,10000.0,-0.05,-0.2458867612147479,1426.5768050978486,593.2620547521152,4,7,7,267.3366152204374,16,58000.0,290.1092116961283,430.0,21,0.11760341248686229,0.11779325647585849,0.028344042222776922,2.19768370987629,0.29254199242006507,0.5216599722997731,0.44919694202823823,0.21633605337988165,14,0.2282614263448148,30,46,6
477,局部扰动,3.482877302818371,2.849259705101551,-3.235180047382485,0.5148199526175148,2.3547119979641824,3.1065442671884216,3.2259764748391397,4.4146299316643365,2.850884638396888,110.82481995261752,114.06,110.82481995261752,110.31,6.601035071929647,3.8547119979641824,10000.0,10000.0,-0.05,-0.24587419194185173,1400.0,620.8611106966332,5,7,7,266.6626792844213,16,58000.0,285.2655760316775,430.0,21,0.11428523029690112,0.11963834932247266,0.02111261058651569,2.169756685248541,0.3,0.5139243546158853,0.45,0.22,14,0.24,29,46,4
478,局部扰动,3.6714342242926796,3.130375695642328,-2.4058243765155396,1.3441756234844604,2.149037187948921,4.354190995280286,3.3603295012803662,4.018040583945241,3.5844816740525394,111.65417562348446,114.06,111.65417562348446,110.31,7.125364074366222,3.649037187948921,10000.0,10000.0,-0.05,-0.24992211453648996,1432.8428982662585,625.0329933523408,3,7,7,260.76239566310664,16,58000.0,319.02722973668233,430.0,21,0.11066180067144642,0.11459957716011933,0.0201724096056436,2.391956326628528,0.2891941226358072,0.5084964010257208,0.44147803676396524,0.22,14,0.2337678813094818,29,47,5
479,局部扰动,3.4200830115675624,2.77009805580811,-4.371637761626275,-0.6216377616262747,3.5165181433195793,3.042091874752812,3.2272354247724806,4.282696066944573,2.8175824430842957,109.68836223837373,114.06,109.68836223837373,110.31,6.933230882014049,5.5138283526206,10000.0,10000.0,-0.05,-0.24619990937876504,1406.962814468637,621.2310100366499,4,7,7,263.1512373970566,17,58000.0,312.7675335315254,430.0,21,0.1148419441021234,0.11642291063106423,0.02,2.181844788459764,0.2875001526114155,0.5472712778471215,0.45,0.21350144785196928,14,0.24,30,46,5
480,局部扰动,3.3762328825237056,2.7347238925636006,-3.820075405313432,-0.07007540531343182,3.0503534875495766,3.1169428568295396,3.210682257083629,4.2704367114969655,2.722442250307941,110.23992459468657,114.06,110.23992459468657,110.31,6.564143433561604,4.606413811800322,10000.0,10000.0,-0.05,-0.24093326894367217,1400.0,601.28243440192,4,7,8,261.45717196725536,18,58000.0,318.4545909543932,430.0,21,0.116149807552457,0.11512191296224117,0.023575430707427524,2.2147008147803975,0.2930533916915583,0.5236300098474218,0.45,0.22,14,0.24,29,46,5
481,局部扰动,3.475911092110016,2.8655277067816485,-3.4932346587751226,0.2567653412248774,2.649937570178711,3.1821811289193307,3.1968899418409107,4.379872574611377,2.884960454060222,110.56676534122488,114.06,110.56676534122488,110.31,6.63753698160866,4.149937570178711,10000.0,10000.0,-0.05,-0.24511726210869275,1400.0,610.0450055954178,4,7,7,265.4644499165217,16,58000.0,298.68246993649745,430.0,21,0.11055604547086512,0.11603244816940073,0.02692963340189801,2.217023310434589,0.2950115426949588,0.5339656075985443,0.43922399189665867,0.22,14,0.24,29,45,5
482,局部扰动,3.521395471290298,2.968233841554579,-2.9671705488407696,0.7828294511592304,2.3302130173411624,3.7435809487589258,3.2609974420002814,4.085965743117415,3.2345134819352075,111.09282945115923,114.06,111.09282945115923,110.31,6.797761476188501,3.8302130173411624,10000.0,10000.0,-0.05,-0.25,1400.0,606.8843915175296,4,7,7,265.18740473919644,17,58000.0,292.17038483101726,430.0,21,0.11447365001345253,0.11405528216520602,0.02,2.267928386316478,0.3,0.535236398172894,0.45,0.22,15,0.21639237061103073,29,46,5
483,局部扰动,3.458538249550732,2.8023150011031657,-3.8460265951147363,-0.09602659511473632,2.947759533745179,3.0803738032185177,3.2165831585366607,4.419595597618641,2.7856636471951024,110.21397340488527,114.06,110.21397340488527,110.31,6.666142339227227,4.5245808098369675,10000.0,10000.0,-0.05,-0.2436240188206882,1402.0841004410372,611.6101194624134,5,7,7,264.42014188077553,17,58000.0,275.3184055610456,430.0,21,0.11821856059009676,0.11778730958974998,0.02649648117209317,2.1285578018973044,0.3,0.5510927049124382,0.44347096837379996,0.2167487970198739,14,0.24,29,45,5
484,局部扰动,3.5659579618561805,2.928382410335473,-2.9110858282203793,0.8389141717796207,2.0322171857898326,3.346140909018133,3.2197817669112374,4.361342353390282,3.1213805242677273,111.14891417177962,114.06,111.14891417177962,110.31,6.736625000741275,3.5322171857898326,10000.0,10000.0,-0.05,-0.25,1413.36477519631,606.6574535191315,4,7,7,268.96908707291146,17,58000.0,282.6375877181554,430.0,21,0.11001316189109038,0.11693830637810278,0.026034455268088046,2.183177788801667,0.3,0.5341947300150648,0.45,0.22,14,0.24,28,45,4
485,局部扰动,3.459721947762602,2.802143223634655,-3.6088854121834544,0.14111458781654562,2.893733954675193,3.3054910600578493,3.2278867471221795,4.495145552342552,2.7001291245935435,110.45111458781655,114.06,110.45111458781655,110.31,6.658613279527727,4.393733954675193,10000.0,10000.0,-0.05,-0.24092516883919926,1427.920611012443,606.1372903507837,4,7,8,264.1976415102084,17,58000.0,311.35262325075513,430.0,21,0.118966236561854,0.11906214281153057,0.026287773567187128,2.1595644314461184,0.29804162897809405,0.5474801424023105,0.45,0.22,14,0.24,29,46,5
486,局部扰动,3.4549739332383504,2.782736934815812,-3.724515113350961,0.02548488664903914,2.839013328785031,3.0897426986113365,3.2218850850246836,4.389034486311721,2.8049119655973747,110.33548488664904,114.06,110.33548488664904,110.31,6.606448365006495,4.339013328785032,10000.0,10000.0,-0.05,-0.24658550828670672,1409.0536030689998,598.9687621779606,4,7,7,264.22247579006125,17,58000.0,327.60580007934686,430.0,21,0.1120077897533939,0.11506204690116192,0.021092203168882908,2.1326958400545806,0.3,0.5487045967166332,0.4478304892705492,0.22,14,0.2388675075225586,29,45,5
487,局部扰动,3.465337870856366,2.921596164948145,-2.8134820141628296,0.9365179858371704,2.1555838946968917,3.6299463259937093,3.258157926309966,4.09489207758864,3.0927608420069714,111.24651798583717,114.06,111.24651798583717,110.31,6.677954645060715,3.6555838946968917,10000.0,10000.0,-0.05,-0.24485715827467885,1406.498021668692,567.6261489311573,4,7,7,257.15060861692615,16,58000.0,298.8905844318277,430.0,21,0.11460800033025646,0.11499336571119037,0.024877929565305646,2.2494733436867502,0.3,0.5297763457253486,0.4449681607899292,0.2151354075229142,14,0.24,29,45,5
488,局部扰动,3.570101753460543,2.9593055521538014,-4.809825477215085,-1.0598254772150852,4.088107099554453,2.8666212911220326,3.2004076492081714,4.523328051451537,2.985545868537476,109.25017452278492,114.06,109.25017452278492,110.31,7.3904776559583745,6.4359674813265215,10000.0,10000.0,-0.05,-0.24925103789722877,1410.3561820024254,600.6428776059166,4,7,7,260.30497767044375,17,58000.0,276.61876052309947,430.0,21,0.1147049313502699,0.11831061440823838,0.027857260126533556,2.133453372088147,0.2888354536057113,0.5051955093790557,0.45,0.21475729719052186,14,0.24,29,47,5
489,局部扰动,3.603941691733123,2.932428404759904,-4.368100650955924,-0.6181006509559239,3.430254837632409,2.7914548415289264,3.2537647648964363,4.758938661864293,2.79407882238281,109.69189934904408,114.06,109.69189934904408,110.31,7.11354568102355,5.4247353583971485,10000.0,10000.0,-0.05,-0.24986341653887637,1400.0,637.195426572865,5,7,7,271.49126093731957,17,58000.0,305.5081569064946,430.0,21,0.11664998635094675,0.11974993001174657,0.021980876479814705,2.107582216895474,0.29130271447762046,0.5293593758732122,0.43576447552955083,0.22,13,0.24,29,47,4
490,局部扰动,3.832713778960734,3.1220288456566387,-5.455767256861918,-1.7057672568619182,4.91619103971278,2.7077667756875528,3.3071230567216756,4.767488050857515,3.3609315706877756,108.60423274313808,114.06,108.60423274313808,110.31,8.149056735762576,7.780804845202315,10000.0,10000.0,-0.05,-0.25,1404.3452013170186,627.1885164700622,4,7,7,268.3129843837417,18,58000.0,295.35790044007416,430.0,21,0.11089234378300401,0.11608733524334712,0.02,2.037077193985982,0.3,0.5498089775679491,0.44681693142758017,0.22,14,0.24,29,47,6
491,局部扰动,3.4341821762870923,2.793198299199289,-3.436103185424301,0.31389681457569907,2.6404175935237975,3.2317450141979243,3.228503931344503,4.31899327701084,2.817449683995744,110.6238968145757,114.06,110.6238968145757,110.31,6.590494366721948,4.1404175935237975,10000.0,10000.0,-0.05,-0.24448454789421578,1400.0,573.5556452740675,4,7,7,269.64044507627233,18,58000.0,300.6916062677833,430.0,21,0.11402787293761227,0.11625514204272906,0.02,2.2023116999796586,0.3,0.5369636991142082,0.43905285043581366,0.2164912610073181,15,0.24,29,45,5
492,局部扰动,3.4363420121542436,2.9165090947519023,-2.999656889158942,0.7503431108410581,2.3925937648107265,3.4992215641464033,3.262103485800554,4.1251639972461875,2.9912279115501437,111.06034311084106,114.06,111.06034311084106,110.31,6.637501236008893,3.8925937648107265,10000.0,10000.0,-0.05,-0.25,1408.78138776463,640.8467308870963,4,7,7,260.092420710667,16,58000.0,284.1770819812575,430.0,21,0.11673202536961344,0.11682828451781008,0.02218749200662788,2.2808223157243486,0.29494020927177633,0.5384548441806678,0.45,0.219273318658177,14,0.24,29,46,5
493,局部扰动,3.4891188800463313,2.901284961765247,-4.494774360139516,-0.744774360139516,3.7852524445934033,3.0703954880141238,3.1955872210190597,4.334619160877036,2.9650925094543563,109.56522563986049,114.06,109.56522563986049,110.31,7.132067814169982,5.881071932705016,10000.0,10000.0,-0.05,-0.2386938233187014,1420.5173978471585,631.6797729962416,3,7,8,266.400545004203,17,58000.0,289.90834991990084,430.0,21,0.11236233078450598,0.11768200043417322,0.022372394139720402,2.1426815070040677,0.29001514975614456,0.5289078650663568,0.44513959099062683,0.2054507566070584,14,0.23525592300112771,29,47,5
