sample_id,stress_index,raw_stress_index,historical_stress_noise_sigma,historical_event_volatility_percentile,路径类别,supply_interruption,spr_max_release,route_max_capacity,long_elasticity,fear_decay,risk_weight,uncertainty_floor,pressure_scale,relief_discount_strength,buffer_relief_strength,第90天价格,第120天价格,第150天价格,第180天价格,外推期最高价,外推期最低价,外推期均价,第180天剩余供需缺口,第180天SPR实际释放,第180天制度风险溢价,第180天冲击不确定性溢价,二次跳涨幅度,二次跳涨风险,是否突破120,是否突破130,是否高缺口
393,0.4896593622169424,0.43582389828254703,0.0734342963653308,0.9552656104380244,中性附近,1640.650303305908,441.57166804579737,270.073847077952,-0.22297621721904054,0.09862495723483887,2.3726474589572417,0.33262013210490277,0.021910456180941045,0.20338686220891233,0.1858048275578292,102.23370795956559,102.68925103175881,100.39341467421339,97.59857806753902,109.23084881812545,97.59857806753902,101.5348804412444,0.0,201.07087248165615,8.252988051103625,1.711984337008749,0.0,低,False,False,False
394,0.9438052951123093,0.7119857518219558,0.0734342963653308,0.9552656104380244,高压尾部,1785.1270101253608,210.48146833972962,175.3653180629812,-0.12013012253566091,0.04456117329635342,2.8200879990077032,0.36,0.028460000418630636,0.12491044500459296,0.11810665406449034,118.32163057458759,110.29721852861742,110.3174274674987,109.0830746577662,127.39779012320238,108.81822333772662,113.70171427971079,533.1897219006951,0.0,12.181264728833753,1.8787204346401214,17.073823426316267,高,True,False,True
395,0.7484566161834166,0.6362716167662761,0.0734342963653308,0.9552656104380244,高压尾部,1766.105637244951,321.983951497492,179.7497879896478,-0.13935173326808206,0.0655083303553779,2.6429413934530652,0.36,0.030851870847564796,0.15866669672350558,0.14722669632383528,109.44970792760873,106.87239004968299,106.93774229337934,106.93976702714836,120.22501528762716,105.32131957048826,109.10639573143882,444.5675036548164,0.0,11.913508325795286,1.8787204346401214,9.901048590741041,中,True,False,False
396,0.8382904028534558,0.8254577075182372,0.0734342963653308,0.9552656104380244,高压尾部,1772.428001575726,277.2830168573323,170.12416255541214,-0.14324724896822613,0.06108433263814217,2.624019782515556,0.36,0.030390234585583965,0.14314341838692285,0.1338354429071652,112.72268712235227,107.34189627361224,107.82233891881928,107.1461005380686,122.65096301740262,105.94904624602675,110.21176754439908,465.8455525464906,0.0,12.16597921534493,1.8787204346401214,12.3269963205165,中,True,False,False
397,0.23586997387145547,0.27357064757616983,0.0734342963653308,0.9552656104380244,缓和路径,1513.9386977011961,583.4704384447717,285.253857638772,-0.2808415005140625,0.12235203905431198,2.2198092053082346,0.2818707811916994,0.023265045219345533,0.2472416685150125,0.22363645126839446,99.15073566380065,98.72521379124734,96.53137950202004,93.7470369400138,103.4471451135959,93.7470369400138,97.54099354312072,0.0,110.97273448054906,6.732751732220791,1.4053048560950916,0.0,低,False,False,False
398,0.40585995584027557,0.18718506297016127,0.0734342963653308,0.9552656104380244,中性附近,1529.5114653596206,506.0979204562463,293.4149813703931,-0.23223093731976294,0.1174627544691866,2.2724162731570283,0.31677401272400896,0.027009515729224547,0.21786739963080037,0.19829655398452706,99.7585580250291,100.3582134649928,98.09077099587458,95.38964230899428,105.725897490382,95.38964230899428,98.81889125918735,0.0,150.10367448427994,7.533526270746009,1.6304249076056452,0.0,低,False,False,False
399,0.3074242050348636,0.3344402034848753,0.0734342963653308,0.9552656104380244,缓和路径,1546.1449097317213,556.337494423461,290.05794284886395,-0.25323151439648434,0.12548798379968648,2.039163455791246,0.26585751334043206,0.025606403399852335,0.23487709736997556,0.21297007642143762,95.78703225078428,96.36824181588794,94.37395381421591,92.0256964142036,101.56392594571143,92.0256964142036,94.89533760669417,0.0,162.5146632414537,5.995552148472658,1.3254685460731852,0.0,低,False,False,False
400,0.4693624774271633,0.4369955538557412,0.0734342963653308,0.9552656104380244,中性附近,1611.1430849477197,438.4025899079728,254.27389858748384,-0.24142727810158424,0.0989576185970779,2.245906860628162,0.3473157275084567,0.024562717664473443,0.20689416390058618,0.18883042335940906,101.91148613005552,102.42209391370255,100.04644357938007,97.20605994713178,108.72175689952182,97.20605994713178,101.12518169132954,0.0,178.1421687771802,8.77718185228488,1.7876220592196448,0.0,低,False,False,False
401,0.840231478172739,0.7345224178030414,0.0734342963653308,0.9552656104380244,高压尾部,1707.9424207152388,277.11491492927547,184.90468424762182,-0.14504540938563107,0.05914662574319907,2.8723659372359034,0.36,0.02737606015047959,0.1428080005717507,0.13354609262521794,113.06651215101864,107.54044940921291,105.75765836678603,106.95614190420822,123.24456553182657,105.75765836678603,110.31291516553196,364.9145888665935,0.0,11.744145701759914,1.8787204346401214,12.92059883494045,中,True,False,False
402,0.912454575168219,0.8317802620068523,0.0734342963653308,0.9552656104380244,高压尾部,1791.3045323458932,233.2309736216079,158.28800196625065,-0.1071903884852993,0.05100909651548623,2.881041450130042,0.36,0.023159152286201804,0.13032784941093176,0.12278001195274668,118.01068506576203,110.61903568837306,110.80069298909609,109.64893920710132,127.20732549778204,109.13844874821265,113.88493231307199,566.1735034629128,0.0,12.0948768943861,1.8787204346401214,16.88335880089592,高,True,False,True
403,0.3104633692081293,0.2820649558374159,0.0734342963653308,0.9552656104380244,缓和路径,1554.7969571796716,583.240475734818,293.77511993007613,-0.29989329948968296,0.12087618375471879,1.848591886620241,0.25595509903909036,0.02794711096161365,0.23435192980083525,0.21251703732414845,94.00010654506205,94.78278784722116,93.08922966586145,90.88219871053708,100.53447838180941,90.55814063568937,93.37564746381156,0.0,138.550618986391,5.941020626238628,1.2760987219079885,0.0,低,False,False,False
404,0.16702573378276836,0.2206085087652381,0.0734342963653308,0.9552656104380244,缓和路径,1479.6566990061917,562.673197873717,260.54213705703353,-0.29172787669384614,0.14150108022397764,1.7901031232919635,0.25882663523044763,0.030551409239671822,0.25913795320233757,0.23389885586558545,95.38275792125302,94.89503420150562,92.69728216266888,90.27792681064044,101.81604233707412,90.27792681064044,93.84009903014952,0.0,136.44480363523869,5.979785045272387,1.290415153490951,0.0,低,False,False,False
405,0.4822778085297089,0.38647212023649546,0.0734342963653308,0.9552656104380244,中性附近,1604.4614499144234,429.2933920227923,216.23089129087577,-0.23494343968713924,0.09622721659891284,2.078888194860133,0.28756540458522883,0.022921070318759725,0.20466239468606628,0.18690517364918982,96.70130551682355,97.9889058581573,96.38341003895692,94.11661692836887,106.53963936306593,94.11661692836887,96.87441289889976,0.0,237.2524612241138,7.167969151348052,1.480089209874495,0.0,低,False,False,False
406,0.7320918926163169,0.6248968436238541,0.0734342963653308,0.9552656104380244,高压尾部,1720.951552183272,349.3123425816676,194.0112747253042,-0.17963717629310197,0.07231685733169872,2.633594567774288,0.36,0.025237575854780103,0.16149452095590044,0.14966613663358988,108.10495391746733,106.20081866500091,103.59218967423901,105.07781658862778,119.53908924422441,102.2419745936406,107.25943609308715,288.7710053006358,0.0,11.747727597495182,1.8787204346401214,9.215122547338296,中,False,False,False
407,0.9077471552224537,0.8996523661921583,0.0734342963653308,0.9552656104380244,高压尾部,1783.534823109899,268.43197889066266,150.0,-0.12615324720281862,0.05270826697221664,2.8368118139564005,0.36,0.025841049468338213,0.13114129157756,0.12348173293957283,116.30425711508846,108.94556616766728,109.32242757604037,108.55714731642202,125.62509688625758,107.46667393398195,112.35168802620906,483.8703693273983,0.0,11.927458668309406,1.8787204346401214,15.301130189371463,高,True,False,False
408,0.7501460140937269,0.6718447684072797,0.0734342963653308,0.9552656104380244,高压尾部,1650.6016983811394,387.4691805711494,183.20788472348073,-0.1496214369218394,0.06891958512963796,2.5506020819315944,0.36,0.029827706842507577,0.15837476876460396,0.1469748628391615,105.76249642536685,103.4896325442868,101.16784440707656,103.2496000440358,117.0564200339754,99.23554356328684,104.50226751802418,289.36511175615124,0.0,11.17126771396669,1.8787204346401214,6.732453337089282,中,False,False,False
409,0.355955456435194,0.3509018958784991,0.0734342963653308,0.9552656104380244,中性附近,1557.9591894258194,521.105717499023,249.22463151925228,-0.2785349001966977,0.10275130726452823,2.1617769676519103,0.2547551139639529,0.024694510381776197,0.22649089712799844,0.2057356681857365,97.38567688689879,98.11012988942542,96.06622256785464,93.59418692953277,102.80132973458969,93.59418692953277,96.53245520348612,0.0,155.34845307335567,6.381229975056317,1.3112157767456363,0.0,低,False,False,False
410,0.7696861169344389,0.6083417108303473,0.0734342963653308,0.9552656104380244,高压尾部,1712.5424329512985,310.2934409393838,187.65097534084074,-0.1756861703804673,0.05712121203117816,2.7698529977441897,0.36,0.029071832589995874,0.15499823899372897,0.14406207825524017,110.3858372237622,107.02472950374364,104.56320972747882,105.81368799858413,121.51218841887469,103.75034347997715,108.65494850501823,282.60977482367525,0.0,11.737437178648749,1.8787204346401214,11.188221721988569,中,True,False,False
411,0.2084486248047199,0.150427455826784,0.0734342963653308,0.9552656104380244,缓和路径,1479.6258486923564,629.7851407294158,375.5596448504888,-0.29390178660337485,0.13075281855517354,1.791724572740187,0.23313195092079186,0.020023154547861202,0.25198007763374436,0.22772406961324257,93.16901372798598,93.32877059870115,91.55082325131886,89.37049223937316,100.45001472254977,89.37049223937316,92.19243404454359,0.0,130.7688998780581,5.219452918907347,1.1623108339033448,0.0,低,False,False,False
412,0.622800143545867,0.6117567646598507,0.0734342963653308,0.9552656104380244,中性附近,1651.664164479318,401.9975571297265,186.14751358125602,-0.18607051536868943,0.07889576282710774,2.4615380733194847,0.36,0.0234703388844547,0.18038013519527415,0.1659579302048568,103.634804165221,104.08290404806407,101.79996754371359,98.51497604366506,113.705259527045,98.51497604366506,103.75153145332223,0.0,369.67098140891824,8.652222126761014,1.8529075718386598,3.381292830158884,低,False,False,False
413,0.0956633865835401,0.17563077123509868,0.0734342963653308,0.9552656104380244,缓和路径,1400.0,649.9826245069993,367.0654583162633,-0.2892557242554031,0.1423524353942561,1.8089225298305778,0.2451954591586611,0.031618614122343104,0.27146936679836425,0.24453662714492952,93.96816424966528,93.27889881816839,91.43198780212114,89.17475432804079,101.29779465903218,89.17475432804079,92.4941948258162,0.0,91.77323701355527,5.332693470597119,1.2224550838200865,0.0,低,False,False,False
414,0.5917207669332702,0.48542387219821354,0.0734342963653308,0.9552656104380244,中性附近,1618.2136582078588,437.80676399492546,260.55681829373884,-0.19430653289455818,0.08495745456137427,2.1165061289713196,0.35832334085985235,0.02401461162219536,0.18575065147393088,0.1705908397556931,99.293229144949,100.21806009826874,98.44706633660634,95.84463196555897,110.05550263741435,95.84463196555897,99.83545041801376,0.0,278.84159875959153,8.455087059894296,1.8442778651270706,0.0,低,False,False,False
415,0.8140027572506128,0.760874277165362,0.0734342963653308,0.9552656104380244,高压尾部,1656.9871294915397,289.10376065024724,164.57822666634328,-0.14217654100665136,0.05160576422985889,2.719990562933982,0.36,0.028383839262641382,0.1473403235470941,0.13745592946593135,110.14428717784773,105.70088651737858,104.10727119377005,105.70323108839384,120.73313514931786,104.10727119377005,108.34540209819542,370.66073854709066,0.0,11.862565829296383,1.8787204346401214,10.409168452431743,中,True,False,False
416,0.5459053797988748,0.5987266491634178,0.0734342963653308,0.9552656104380244,中性附近,1645.2878499600683,464.0474096433509,222.66853312123186,-0.235713793411785,0.09840520036876921,2.189589306075997,0.3452557938132115,0.029931503261359335,0.19366755037075445,0.17742040224261157,100.63839402788871,101.55163818759063,99.52733690291134,96.90499164388014,109.77893308883235,96.90499164388014,100.73005125559008,0.0,207.87459932090704,8.745115464576676,1.7770196516046295,0.0,低,False,False,False
417,0.8562109807137445,0.8489173128432987,0.0734342963653308,0.9552656104380244,高压尾部,1709.122943491102,315.54889093570984,162.81334441710607,-0.14862549072701567,0.05565880905883569,2.637547572042069,0.36,0.02853831118863922,0.14004674253266494,0.13116407605961442,111.27634934522034,105.57457273755993,104.0118882794314,105.93665250661788,121.51835224830387,103.96237761178057,108.63273301465182,399.49687574607015,0.0,12.003739095889422,1.8787204346401214,11.194385551417753,中,True,False,False
418,0.016458186806644695,0.12596497974618323,0.0734342963653308,0.9552656104380244,缓和路径,1400.0,700.0,320.9912620510039,-0.3280507679568766,0.15016965207242092,1.8794138950250487,0.17431535014099758,0.022419356248632224,0.28,0.25634350895907587,92.70563277368544,91.5756030535233,89.69342212672701,87.72453174449899,101.27530093717371,87.72453174449899,91.06056856164439,0.0,77.0688894756691,3.811822152419359,0.8690727254857231,0.0,低,False,False,False
419,0.6245001036836123,0.540947550040798,0.0734342963653308,0.9552656104380244,中性附近,1625.434030976295,394.90298738173936,218.9332851397861,-0.1450647100636911,0.08407571144611764,2.3671175059102785,0.36,0.028132322352932553,0.18008638208347177,0.1657045222405861,101.29334868008259,101.947757226383,99.56684064642006,101.7546204760296,111.83397006015835,97.87948666132803,101.98080785795601,299.2797072674857,0.0,10.939363926668372,1.8529075718386598,1.510003363272233,中,False,False,False
420,0.8532274577892724,0.6379893210370092,0.0734342963653308,0.9552656104380244,高压尾部,1800.0,258.51041739680886,178.09730537419597,-0.15942953146963273,0.057298643195769564,2.6789452362224377,0.36,0.0312686006120483,0.1405622952940137,0.13160882088265963,113.41968685414734,107.51405056103492,107.59069633818511,106.79249544182899,123.33947536430853,105.93351952821608,110.37827009226545,386.6021815894619,0.0,11.795350655174351,1.8787204346401214,13.01550866742241,中,True,False,False
421,0.3804611763258155,0.42409152532201494,0.0734342963653308,0.9552656104380244,中性附近,1559.7349185522967,576.7599497142289,308.9914668208427,-0.24689984047458624,0.09982301365193295,2.0786971697083017,0.3398722249046555,0.03082455185239218,0.22225630873089905,0.20208267394629081,100.4410999634124,100.69845384473051,98.22479782537573,95.42531447005732,105.29762826727115,95.42531447005732,99.13070058131835,0.0,157.18075143742368,8.33323784827224,1.7493106082874668,0.0,低,False,False,False
422,0.0059929435374909135,0.14031227110882102,0.0734342963653308,0.9552656104380244,缓和路径,1400.0,696.1027289720766,345.75551873833996,-0.3360814301333986,0.16865968081311145,1.65,0.22810363661896865,0.026350459198521248,0.28,0.2579035314169857,93.10378640146554,91.78962868159958,89.8331164049176,87.9508822358157,101.59051329008244,87.9508822358157,91.34421415423031,0.0,53.22811351625855,4.970686613423395,1.1372414937026705,0.0,低,False,False,False
423,0.6349560160991475,0.6448060708600751,0.0734342963653308,0.9552656104380244,中性附近,1670.1556317339137,345.7665424984829,232.34376366097945,-0.1790606005791114,0.09769192856840607,2.558300918180999,0.36,0.02904894982303478,0.1782796004180673,0.1641458907050679,104.28735737301524,104.59732983436571,102.3794268774493,101.58635093656413,114.81064888246071,99.3736674111491,104.47334318462393,277.0669829018916,0.0,11.162719711333214,1.8529075718386598,4.486682185574594,中,False,False,False
424,0.6314397260802939,0.6732184537160683,0.0734342963653308,0.9552656104380244,中性附近,1680.9540195610753,385.7437945469882,199.01624905536417,-0.21169975235886287,0.07408987203468287,2.635851289429813,0.3536334799138809,0.025960014016324178,0.17888721533332522,0.16467005352258254,105.40073996905652,105.70318172225694,103.41394251163136,100.41071655412885,115.929812015765,100.41071655412885,105.57354200129353,0.0,264.3593592104737,9.24914390993375,1.8201393127446794,5.6058453188788775,低,False,False,False
425,0.6688416246735202,0.8213920238057391,0.0734342963653308,0.9552656104380244,高压尾部,1751.2195131638887,409.38745454886777,168.8732450518867,-0.13585939688165757,0.0874188430655568,2.452977445240665,0.36,0.023397512268916423,0.1724241672564157,0.1590946645637919,104.44944673581823,104.36378525155872,102.6513922725586,105.26662282771794,115.8818981344275,102.59177709082515,106.05783616747186,442.71051302487103,0.0,11.73771652491203,1.8787204346401214,5.557931437541384,中,False,False,False
426,0.3086344905281413,0.3353679822425052,0.0734342963653308,0.9552656104380244,缓和路径,1463.9290940970466,511.87836402006684,258.6968399209734,-0.27463054072752807,0.12231088759350502,2.09916223478906,0.2764731653878283,0.02665927565928999,0.23466796003673715,0.21278966278924233,95.8604689791595,96.30076481455647,94.57077879251224,92.16018945012621,101.45087779260115,92.16018945012621,94.98477675864008,0.0,110.91241109488786,6.370683008168044,1.3783943133689305,0.0,低,False,False,False
427,0.007494805888543676,0.057383945052334566,0.0734342963653308,0.9552656104380244,缓和路径,1426.445366800705,700.0,363.90330649496644,-0.34028356856666375,0.1686228208318687,1.6610912733530026,0.2078658137060349,0.02564436326245411,0.28,0.25767965329623166,92.99194346492173,91.75321177140717,89.81897413606625,87.75133910774503,101.43951195181934,87.75133910774503,91.25127980314305,0.0,85.8124374066131,4.647829309528576,1.0363430937475644,0.0,低,False,False,False
428,0.4674767646698428,0.5177969358959104,0.0734342963653308,0.9552656104380244,中性附近,1518.4741351194716,512.879934216643,252.07329427187926,-0.23820916363961084,0.0949608660706049,2.467211958536066,0.3046012935019035,0.025045771034548678,0.20722001506505117,0.1891115209101232,100.12094688405868,101.00840176095929,98.9244556950167,96.28031655852254,107.57181057907256,96.28031655852254,99.69951140530854,0.0,156.2382976707704,7.5873803246664675,1.5677723420042418,0.0,低,False,False,False
429,0.4561886279709232,0.41997498071510475,0.0734342963653308,0.9552656104380244,中性附近,1602.1964822492653,468.7648429493883,286.43485005493955,-0.2281227348827519,0.10471635252170677,2.335416461420884,0.27805133457193565,0.02321525867087374,0.20917060508662447,0.19079420962603438,98.63028043690218,99.59274643426825,97.71364652218496,95.2488716500433,106.64509843249041,95.2488716500433,98.29736861421404,0.0,195.17641906611573,6.702479894829982,1.4311206199671778,0.0,低,False,False,False
430,0.6978443924949935,0.8386966719261818,0.0734342963653308,0.9552656104380244,高压尾部,1612.3174312349984,338.6274619408361,178.73158362434407,-0.15136302826157016,0.08215906724945056,2.7791173475724533,0.36,0.023891453419269532,0.1674124889768651,0.1547713088634613,106.2719701603531,105.74490240436447,103.17228932379926,104.90822560012099,118.1246221412784,102.13366134844972,106.69450871596156,291.9327751367164,0.0,11.606341576934613,1.8787204346401214,7.800655444392277,中,False,False,False
431,0.2496435321936115,0.3103612045014048,0.0734342963653308,0.9552656104380244,缓和路径,1523.9870110417055,621.7134257141312,317.44630071072964,-0.2943918063427742,0.11915936102524545,1.7278929054100218,0.29516897550223403,0.02163637096491169,0.24486159763694393,0.2215832681979897,95.80589099280078,95.81402571583676,93.76208456752417,91.27693832796813,101.66791455270418,91.27693832796813,94.56323270387827,0.0,134.92019556791263,6.919887036412044,1.471604800214453,0.0,低,False,False,False
432,0.4071903186949626,0.4176530520580605,0.0734342963653308,0.9552656104380244,中性附近,1562.0466928078768,544.6294557824317,214.96494900253902,-0.2715361992468469,0.10603838417568415,2.3293508299469035,0.25262724200228903,0.03028432271278459,0.21763751292951045,0.19809824077984522,97.98153487480606,99.02191353147666,97.08784486002574,94.60475621606281,104.7899755941627,94.60475621606281,97.47028557838034,0.0,164.71160588057344,6.4547669389745295,1.3002636932187743,0.0,低,False,False,False
433,0.830996002679576,0.7393434506293178,0.0734342963653308,0.9552656104380244,高压尾部,1667.1593732709482,244.1358405375474,182.855002630005,-0.14173476432877344,0.051306641194633636,2.875709711001126,0.36,0.022550067743917202,0.14440389073696927,0.1349227972854217,112.3796492212218,106.9498185955078,106.56421183902481,106.10545485463777,122.4811595040224,105.34405241837054,109.633455603944,335.12673270147934,0.0,11.55478837091076,1.8787204346401214,12.157192807136283,中,True,False,False
434,0.7054479621471327,0.583430236118875,0.0734342963653308,0.9552656104380244,高压尾部,1656.5000306339175,352.9031062340164,240.61872813260544,-0.19666469647528773,0.09463143841923088,2.452061742337805,0.36,0.022913631924547068,0.16609859214097547,0.153637867517422,104.01062209725954,103.65097910469656,101.69623145377322,98.8536574074674,116.03791987705827,98.8536574074674,104.19301161965224,0.0,288.4914226963787,9.026912053899713,1.8787204346401214,5.713953180172155,低,False,False,False
435,0.9769845388202782,0.8507211662565282,0.0734342963653308,0.9552656104380244,高压尾部,1777.2122476996615,239.35893187999184,150.0,-0.1311777213152428,0.05671636502835469,2.8228349768775134,0.36,0.02644973381359086,0.1191770716918559,0.11316072361742108,118.52564314213863,109.93424643971869,110.06739597061272,109.04917422220882,127.39613395976784,108.38076240741799,113.61794614956749,519.3781103800993,0.0,12.407523845426567,1.8787204346401214,17.07216726288172,高,True,False,True
436,0.6454384291355879,0.4490308837529937,0.0734342963653308,0.9552656104380244,中性附近,1643.2506828454702,421.93584013106494,262.6203336333627,-0.16373704381604437,0.09048632503084648,2.4905126287036747,0.36,0.02497954716909761,0.1764682394453704,0.16258330880139316,102.06613068794108,102.6851548739682,100.78370624893839,97.9804837362293,113.16754246346123,97.9804837362293,102.71811542720447,0.0,288.0804510342367,8.135480613385894,1.8529075718386598,2.843575766575114,低,False,False,False
437,0.7057268413567961,0.6830928415241311,0.0734342963653308,0.9552656104380244,高压尾部,1722.3938662742753,324.16764790032585,168.00083239933738,-0.1678540429615587,0.06935566518770749,2.4701921170921453,0.36,0.021986863247638176,0.16605040181354563,0.15359629582922232,105.20353942488549,104.50787412823438,102.77979586245044,104.38002868790069,117.30805683421389,102.65225344605237,106.25138750728053,341.631317474541,0.0,11.78617978120351,1.8787204346401214,6.984090137327769,中,False,False,False
438,0.5937556490819482,0.5933347169601532,0.0734342963653308,0.9552656104380244,中性附近,1641.4275946594266,429.6961163395159,244.015751478366,-0.21613080916305988,0.08478971361482368,2.516482840428119,0.34952216989296464,0.026561157680288067,0.18539902383863932,0.17028750597075432,103.24551350551076,103.8034132948307,101.63010492083659,98.8653164927935,112.46945861782268,98.8653164927935,103.33692313593104,0.0,206.3822335155085,8.801476361576738,1.7989785420004243,2.145491920936564,低,False,False,False
439,0.49220202909437427,0.4965655175322962,0.0734342963653308,0.9552656104380244,中性附近,1647.363172017523,479.7891093258172,227.60783639205516,-0.21954253916445965,0.11338458150312489,2.3813741043244145,0.32928547850191436,0.02673090106247626,0.2029474893724921,0.18542579982481236,102.35174294219998,102.78113759358158,100.48707672027227,97.6934911894023,109.27029008468581,97.6934911894023,101.63567918276458,0.0,216.83327870574178,8.258434033292454,1.6948209900353146,0.0,低,False,False,False
440,0.47851480691020787,0.4736873667685625,0.0734342963653308,0.9552656104380244,中性附近,1582.4911593263928,473.99321575448414,255.30431924665265,-0.22388907662505164,0.10473966588977904,2.256476581170532,0.3401117039417099,0.023698716663930173,0.20531264136591607,0.18746611302580948,100.77060685072742,101.50313175122045,99.3101669868546,96.59566440409378,108.47126784843572,96.59566440409378,100.28520864113608,0.0,193.43174170524918,8.407570469129809,1.75054319862373,0.0,低,False,False,False
441,0.33502993117541036,0.39103554507941557,0.0734342963653308,0.9552656104380244,中性附近,1564.478531786748,606.8663878888958,272.43031625245226,-0.24397237825321877,0.11297204093228051,2.0430296786910995,0.3032484707510321,0.027474398175079906,0.23010682789288908,0.20885497353863164,98.73091618890115,99.01959036946617,96.66047990845942,94.002682097214,102.87149845489765,94.002682097214,97.44234891328364,0.0,160.381332180518,7.157855035776877,1.5608094100085603,0.0,低,False,False,False
442,0.49483607147654685,0.45851535504348745,0.0734342963653308,0.9552656104380244,中性附近,1579.2143658013454,479.57063154422696,286.8718369417862,-0.2205016298688365,0.11440934508450998,2.1702003397215375,0.3369296256257412,0.025522950643753217,0.20249232684885268,0.1850331510190854,99.42663354723126,100.3241712200451,98.33615305884284,95.78499892067134,108.25791653193237,95.78499892067134,99.2497428745663,0.0,204.30513704797494,8.249369547806127,1.7341651513852798,0.0,低,False,False,False
443,0.0,0.0926231528200852,0.0734342963653308,0.9552656104380244,缓和路径,1402.6406673870931,700.0,369.331512162283,-0.30490990561421893,0.1642124607238914,1.689228566337701,0.19099031392507868,0.022969119805345783,0.28,0.2587968815539125,92.04287689960786,90.89462465158857,89.06444643461046,87.00752922718783,101.02860410903183,87.00752922718783,90.40116018094025,0.0,99.74279367718333,3.9928967824713735,0.9522080099657487,0.0,低,False,False,False
444,0.12736693559058196,0.03174742690421118,0.0734342963653308,0.9552656104380244,缓和路径,1450.2575233104517,634.4747130451439,318.65978307137584,-0.31426892867944906,0.14211706033144134,1.8800351484657534,0.21867950319273774,0.023491265662543073,0.26599099352994743,0.2398106740854142,93.79569734437189,93.39858476441397,91.62275920411015,89.3838328361099,101.1004648729668,89.3838328361099,92.51011966230554,0.0,97.22423048156273,4.958309934445324,1.0902562034488241,0.0,低,False,False,False
445,0.3557437855230971,0.3297593696266203,0.0734342963653308,0.9552656104380244,中性附近,1582.0739806773036,502.622770469805,310.76788440430533,-0.24373387286261045,0.09735774030127865,2.1241623221397634,0.2576235877399115,0.024042788400530493,0.22652747386160882,0.20576722133438913,97.08292727913197,97.73783431914497,95.7366436951718,93.31186904039663,102.80502676142747,93.31186904039663,96.21977509877391,0.0,185.2932451905512,6.119108046407017,1.3259797122431203,0.0,低,False,False,False
446,0.48579741847088276,0.5878021336185142,0.0734342963653308,0.9552656104380244,中性附近,1569.4322230319729,423.3263768091094,266.52391582091224,-0.2566672124261719,0.10715541542521302,2.1456054345524613,0.33028134261240255,0.025241134886197975,0.20405420608823144,0.18638051594080213,99.02161162003976,100.03009746921565,98.04853781669027,95.50320073517183,107.54271614903172,95.50320073517183,98.83123125835246,0.0,152.56966018168848,8.210787309907536,1.6999466682321092,0.0,低,False,False,False
447,0.6874868052471033,0.701557598935092,0.0734342963653308,0.9552656104380244,高压尾部,1663.49321681467,367.02363015504966,224.8626217446668,-0.1661543246909268,0.06763056207505669,2.4519244183918327,0.36,0.023713175567753004,0.16920228005330054,0.15631528336084302,103.30751999451383,103.3899263740478,101.26923931296223,100.81046404929296,115.23978200366504,98.54309446850735,103.72330087575494,305.5288737535775,0.0,11.132233893981647,1.8787204346401214,4.915815306778924,中,False,False,False
448,0.37307616605553917,0.31341917227806304,0.0734342963653308,0.9552656104380244,中性附近,1518.363965943069,540.1785959485308,325.68698998265694,-0.2585273008241707,0.11385826449508982,2.0314426979729916,0.2975424538047901,0.030234380156600474,0.2235324385056028,0.20318353530012892,97.53427938421731,98.18912777265285,96.03520709646337,93.49801090442106,103.26280212908732,93.49801090442106,96.59988929409583,0.0,146.84511493157333,7.179083131441228,1.5314407377731951,0.0,低,False,False,False
449,0.631581199096451,0.5921624904263783,0.0734342963653308,0.9552656104380244,中性附近,1700.0242037239655,340.747692752758,230.91040738579423,-0.2092922544148052,0.0811492212017151,2.445149625655637,0.36,0.02513197244582159,0.17886276879613325,0.16464896456394898,103.87192199722958,104.32396795875144,102.17361972980324,99.21921155835616,114.4887105581663,99.21921155835616,104.2142353289553,0.0,280.8353368235921,9.086545231698423,1.8529075718386598,4.164743861280186,低,False,False,False
450,0.5309622364664123,0.5555499490957702,0.0734342963653308,0.9552656104380244,中性附近,1586.859261899834,446.75388504276543,231.0462751626215,-0.22275068858961955,0.0928436815137204,2.193686361427996,0.30913613994296757,0.030109611193173066,0.19624972553860393,0.17964793184616293,98.00793368530731,99.22259272624407,97.53494784836798,95.18790869838934,108.1792114332742,95.18790869838934,98.3575333673029,0.0,224.76806647661851,7.68581588899521,1.5911130400813893,0.0,低,False,False,False
451,0.5147286253095319,0.4367229192750421,0.0734342963653308,0.9552656104380244,中性附近,1635.824734833279,501.46894170846565,250.57041659816753,-0.22397108216051864,0.09942785169196232,2.289470247252883,0.3515421372682877,0.01893636016227925,0.19905489354651287,0.18206782762176837,102.36630491199539,102.92168448107519,100.61791831323885,97.79942392451304,109.95124924945746,97.79942392451304,101.89339009814759,0.0,214.69398470237488,8.942500338842967,1.8093752443465438,0.0,低,False,False,False
452,0.418431506180341,0.4978024651748963,0.0734342963653308,0.9552656104380244,中性附近,1595.2835477562683,537.2313945658559,272.23287087927355,-0.2516074212920512,0.11692921673116961,2.233753352199055,0.3077498597372508,0.022763644419042793,0.21569503573203705,0.19642255064252626,100.20246240039938,100.71542243383581,98.45483107692614,95.757783334771,106.10091662429838,95.757783334771,99.23122889950888,0.0,165.52532635823482,7.6442567762120985,1.5839779037206596,0.0,低,False,False,False
